"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"06:34:27:959","941858479085998","   1.001","   1.971"," 1456"," 1200"," 2900"," 1466","   1.479","   1.480","   0.411","   0.577","   0.578","   0.160"," 39","0"," 35"," 39","   0.742","   0.742","   0.206","  45.000","    0","    0"
"06:34:28:974","941860816161084","   2.015","   1.555"," 1908"," 1200"," 3700"," 2147","   1.568","   3.071","   0.853","   0.863","   1.453","   0.404"," 38","0"," 35"," 45","   0.669","   1.421","   0.395","  45.000","    0","    0"
"06:34:29:975","941863122151840","   3.016","   1.112"," 1463"," 1200"," 2500"," 1473","   1.165","   4.237","   1.177","   0.383","   1.836","   0.510"," 38","0"," 35"," 39","   0.712","   2.134","   0.593","  45.000","    0","    0"
"06:34:30:984","941865448311612","   4.026","   1.409"," 1662"," 1200"," 3000"," 1742","   1.246","   5.495","   1.526","   0.570","   2.412","   0.670"," 38","0"," 35"," 41","   0.665","   2.805","   0.779","  45.000","    0","    0"
"06:34:31:990","941867765719702","   5.032","   2.049"," 1509"," 1200"," 2900"," 1534","   1.364","   6.867","   1.907","   0.599","   3.014","   0.837"," 38","0"," 35"," 39","   0.734","   3.543","   0.984","  45.000","    0","    0"
"06:34:32:995","941870080665786","   6.036","   1.135"," 1660"," 1200"," 3100"," 1683","   1.134","   8.006","   2.224","   0.468","   3.484","   0.968"," 38","0"," 35"," 39","   0.658","   4.204","   1.168","  45.000","    0","    0"
"06:34:34:005","941872408276836","   7.047","   0.967"," 1427"," 1200"," 2500"," 1442","   0.981","   8.997","   2.499","   0.338","   3.825","   1.062"," 37","0"," 35"," 39","   0.658","   4.869","   1.353","  45.000","    0","    0"
"06:34:35:008","941874718335922","   8.049","   1.972"," 2364"," 1200"," 3700"," 2809","   2.390","  11.393","   3.165","   1.550","   5.379","   1.494"," 38","0"," 35"," 45","   0.728","   5.599","   1.555","  45.000","    0","    0"
"06:34:36:009","941877026061768","   9.051","   1.431"," 1855"," 1200"," 3000"," 1968","   1.299","  12.694","   3.526","   0.633","   6.013","   1.670"," 38","0"," 34"," 39","   0.668","   6.269","   1.741","  45.000","    0","    0"
"06:34:37:015","941879344021674","  10.057","   0.984"," 1586"," 1200"," 2900"," 1662","   1.037","  13.737","   3.816","   0.394","   6.409","   1.780"," 38","0"," 34"," 39","   0.659","   6.932","   1.925","  45.000","    0","    0"
