"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"02:14:00:000","905852147258922","   1.008","   1.333"," 1516"," 1200"," 2600"," 1561","   1.263","   1.273","   0.354","   0.455","   0.459","   0.127"," 38","0"," 34"," 39","   0.719","   0.725","   0.201","  45.000","    0","    0"
"02:14:01:010","905854474348416","   2.018","   1.747"," 1894"," 1200"," 3700"," 2098","   1.655","   2.945","   0.818","   0.925","   1.393","   0.387"," 37","0"," 34"," 47","   0.690","   1.422","   0.395","  45.000","    0","    0"
"02:14:02:012","905856784568762","   3.021","   2.723"," 1972"," 1200"," 3800"," 2283","   2.398","   5.350","   1.486","   1.451","   2.847","   0.791"," 44","0"," 34"," 44","   0.801","   2.225","   0.618","  45.000","    0","    0"
"02:14:03:018","905859102445508","   4.027","   1.097"," 1761"," 1200"," 3700"," 1895","   1.209","   6.566","   1.824","   0.560","   3.411","   0.948"," 37","0"," 34"," 43","   0.662","   2.891","   0.803","  45.000","    0","    0"
"02:14:04:019","905861408689924","   5.028","   1.357"," 1905"," 1200"," 3700"," 2174","   1.411","   7.979","   2.216","   0.740","   4.152","   1.153"," 37","0"," 34"," 42","   0.664","   3.556","   0.988","  45.000","    0","    0"
"02:14:05:024","905863722846362","   6.032","   1.856"," 2010"," 1200"," 3700"," 2294","   1.733","   9.719","   2.700","   1.025","   5.181","   1.439"," 37","0"," 34"," 45","   0.670","   4.229","   1.175","  45.000","    0","    0"
"02:14:06:027","905866034758718","   7.036","   1.241"," 1660"," 1200"," 2800"," 1776","   1.273","  10.997","   3.055","   0.493","   5.675","   1.576"," 37","0"," 34"," 38","   0.709","   4.941","   1.372","  45.000","    0","    0"
"02:14:07:031","905868347570036","   8.040","   1.049"," 1399"," 1200"," 2500"," 1398","   0.978","  11.979","   3.328","   0.343","   6.019","   1.672"," 37","0"," 34"," 38","   0.658","   5.602","   1.556","  45.000","    0","    0"
"02:14:08:040","905870671465824","   9.048","   1.048"," 1649"," 1200"," 2600"," 1676","   1.073","  13.061","   3.628","   0.420","   6.442","   1.790"," 37","0"," 34"," 38","   0.659","   6.267","   1.741","  45.000","    0","    0"
"02:14:09:047","905872993007616","  10.056","   1.134"," 1395"," 1200"," 2500"," 1403","   1.006","  14.075","   3.910","   0.364","   6.809","   1.892"," 37","0"," 34"," 38","   0.656","   6.928","   1.924","  45.000","    0","    0"
