#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
19,15-10-23T19-49-58,mono,api-monitor,30.157990,10.939806,5.534108,5.656128,39.383301,19.922791,20.362061,31.0
19,15-10-23T19-49-58,mono,frontend-baseline,40.216236,17.791545,10.445896,7.514835,64.049561,37.605225,27.053406,32.0
19,15-10-23T19-49-58,mono,frontend-monitor,40.173418,20.986684,13.145582,7.707214,75.552063,47.324097,27.745972,33.4
2,15-10-23T19-49-58,mono,api-baseline,30.136990,18.097331,6.289164,5.860528,65.150391,22.640991,21.097900,37.1
2,15-10-23T19-49-58,mono,api-monitor,30.133752,15.857205,4.654304,5.661825,57.085938,16.755493,20.382568,35.56666666666667
2,15-10-23T19-49-58,mono,frontend-baseline,40.211309,23.276655,8.215383,7.564884,83.795959,29.575378,27.233582,36.9
2,15-10-23T19-49-58,mono,frontend-monitor,40.191823,22.710470,7.735630,7.554559,81.757690,27.848267,27.196411,36.65
20,15-10-23T19-49-58,mono,api-baseline,30.156182,11.045803,5.642395,5.646108,39.764893,20.312622,20.325989,31.966666666666665
20,15-10-23T19-49-58,mono,api-monitor,30.141615,12.007260,6.437141,5.651398,43.226135,23.173706,20.345032,31.2
20,15-10-23T19-49-58,mono,frontend-baseline,40.211399,14.457499,7.267676,7.552711,52.046997,26.163635,27.189758,31.7
20,15-10-23T19-49-58,mono,frontend-monitor,40.190544,16.891819,9.342041,7.569326,60.810547,33.631348,27.249573,33.25
21,15-10-23T19-49-58,mono,api-baseline,30.151947,11.595289,6.113434,5.675608,41.743042,22.008362,20.432190,32.3
21,15-10-23T19-49-58,mono,api-monitor,30.138983,10.801951,5.274845,5.702769,38.887024,18.989441,20.529968,30.833333333333332
21,15-10-23T19-49-58,mono,frontend-baseline,40.180258,14.731310,7.547455,7.535316,53.032715,27.170837,27.127136,31.475
21,15-10-23T19-49-58,mono,frontend-monitor,40.217444,14.471876,7.245416,7.560306,52.098755,26.083496,27.217102,33.0
22,15-10-23T19-49-58,mono,api-baseline,30.142086,23.534698,17.369385,5.829485,84.724915,62.529785,20.986145,32.53333333333333
22,15-10-23T19-49-58,mono,api-monitor,30.159245,10.950182,5.601162,5.643650,39.420654,20.164185,20.317139,30.866666666666667
22,15-10-23T19-49-58,mono,frontend-baseline,40.220128,14.547170,7.350735,7.560103,52.369812,26.462646,27.216370,31.3
22,15-10-23T19-49-58,mono,frontend-monitor,40.171922,15.724470,8.471561,7.534349,56.608093,30.497620,27.123657,33.425
23,15-10-23T19-49-58,mono,api-baseline,30.139586,11.693217,6.131897,5.694427,42.095581,22.074829,20.499939,32.666666666666664
23,15-10-23T19-49-58,mono,api-monitor,30.122345,11.562500,6.253798,5.637851,41.625000,22.513672,20.296265,31.2
23,15-10-23T19-49-58,mono,frontend-baseline,40.196581,14.668918,7.401767,7.567274,52.808105,26.646362,27.242188,31.325
23,15-10-23T19-49-58,mono,frontend-monitor,40.178552,14.167514,6.871796,7.559374,51.003052,24.738464,27.213745,33.1
24,15-10-23T19-49-58,mono,api-baseline,30.163510,11.087358,5.711653,5.654806,39.914490,20.561951,20.357300,31.633333333333333
24,15-10-23T19-49-58,mono,api-monitor,30.143573,12.143928,6.636929,5.691986,43.718140,23.892944,20.491150,30.6
24,15-10-23T19-49-58,mono,frontend-baseline,40.159610,14.397007,7.183177,7.546726,51.829224,25.859436,27.168213,31.35
24,15-10-23T19-49-58,mono,frontend-monitor,40.257594,14.253947,7.040863,7.551032,51.314209,25.347107,27.183716,33.65
25,15-10-23T19-49-58,mono,api-baseline,30.144902,11.348674,5.934313,5.643412,40.855225,21.363525,20.316284,31.933333333333334
25,15-10-23T19-49-58,mono,api-monitor,30.142248,11.275499,5.798238,5.687375,40.591797,20.873657,20.474548,31.133333333333333
25,15-10-23T19-49-58,mono,frontend-baseline,40.164714,14.731988,7.509274,7.550727,53.035156,27.033386,27.182617,31.2
25,15-10-23T19-49-58,mono,frontend-monitor,40.223125,15.745765,8.067983,7.586110,56.684753,29.044739,27.309998,34.0
26,15-10-23T19-49-58,mono,api-baseline,30.138824,11.278076,5.897692,5.645209,40.601074,21.231689,20.322754,31.566666666666666
26,15-10-23T19-49-58,mono,api-monitor,30.133523,11.212514,5.804545,5.665232,40.365051,20.896362,20.394836,31.0
26,15-10-23T19-49-58,mono,frontend-baseline,40.228760,14.666918,7.481876,7.570038,52.800903,26.934753,27.252136,31.7
26,15-10-23T19-49-58,mono,frontend-monitor,40.193108,14.956919,7.550015,7.573768,53.844910,27.180054,27.265564,35.875
27,15-10-23T19-49-58,mono,api-baseline,30.167456,12.099067,6.537509,5.702243,43.556641,23.535034,20.528076,32.5
27,15-10-23T19-49-58,mono,api-monitor,30.135216,10.986922,5.635902,5.649075,39.552917,20.289246,20.336670,31.033333333333335
27,15-10-23T19-49-58,mono,frontend-baseline,40.195269,24.093950,16.601495,7.495558,86.738220,59.765381,26.984009,32.55
27,15-10-23T19-49-58,mono,frontend-monitor,40.208481,15.246582,7.822757,7.614577,54.887695,28.161926,27.412476,34.375
28,15-10-23T19-49-58,mono,api-baseline,30.153853,11.724091,6.205054,5.694088,42.206726,22.338196,20.498718,32.2
28,15-10-23T19-49-58,mono,api-monitor,30.162257,11.390245,5.904270,5.681118,41.004883,21.255371,20.452026,31.533333333333335
28,15-10-23T19-49-58,mono,frontend-baseline,40.201123,14.413164,7.143250,7.570428,51.887390,25.715698,27.253540,31.55
28,15-10-23T19-49-58,mono,frontend-monitor,40.201925,15.078125,7.781542,7.569936,54.281250,28.013550,27.251770,33.725
29,15-10-23T19-49-58,mono,api-baseline,30.131002,15.057763,9.357588,5.731659,54.207947,33.687317,20.633972,32.4
29,15-10-23T19-49-58,mono,api-monitor,30.170431,10.668861,5.300700,5.652568,38.407898,19.082520,20.349243,31.566666666666666
29,15-10-23T19-49-58,mono,frontend-baseline,40.192103,14.621853,7.228733,7.587738,52.638672,26.023438,27.315857,31.525
29,15-10-23T19-49-58,mono,frontend-monitor,40.179895,15.007680,7.788052,7.556135,54.027649,28.036987,27.202087,33.6
3,15-10-23T19-49-58,mono,api-baseline,30.088286,11.794857,6.003147,5.704176,42.461487,21.611328,20.535034,34.3
3,15-10-23T19-49-58,mono,api-monitor,30.133761,10.485246,5.170763,5.639343,37.746887,18.614746,20.301636,31.966666666666665
3,15-10-23T19-49-58,mono,frontend-baseline,40.209577,14.013723,6.964433,7.504730,50.449402,25.071960,27.017029,31.75
3,15-10-23T19-49-58,mono,frontend-monitor,40.179222,14.710151,7.489166,7.524906,52.956543,26.960999,27.089661,35.15
30,15-10-23T19-49-58,mono,api-baseline,30.109969,20.999671,14.998627,5.674133,75.598816,53.995056,20.426880,34.13333333333333
30,15-10-23T19-49-58,mono,api-monitor,30.150979,10.633630,5.258043,5.673913,38.281067,18.928955,20.426086,31.266666666666666
30,15-10-23T19-49-58,mono,frontend-baseline,40.202678,15.205519,7.846697,7.602641,54.739868,28.248108,27.369507,32.1
30,15-10-23T19-49-58,mono,frontend-monitor,40.196030,15.979360,8.385010,7.642737,57.525696,30.186035,27.513855,33.95
4,15-10-23T19-49-58,mono,api-baseline,30.162977,11.182471,5.736694,5.666656,40.256897,20.652100,20.399963,32.166666666666664
4,15-10-23T19-49-58,mono,api-monitor,30.148245,11.089528,5.786692,5.650279,39.922302,20.832092,20.341003,30.866666666666667
4,15-10-23T19-49-58,mono,frontend-baseline,40.190409,14.033254,6.846381,7.540487,50.519714,24.646973,27.145752,31.125
4,15-10-23T19-49-58,mono,frontend-monitor,40.168707,14.469350,7.306044,7.501204,52.089661,26.301758,27.004333,33.55
5,15-10-23T19-49-58,mono,api-baseline,30.160317,11.092122,5.720062,5.630578,39.931641,20.592224,20.270081,31.733333333333334
5,15-10-23T19-49-58,mono,api-monitor,30.146666,15.989092,10.480398,5.660621,57.560730,37.729431,20.378235,31.3
5,15-10-23T19-49-58,mono,frontend-baseline,40.179809,14.272393,7.118564,7.511427,51.380615,25.626831,27.041138,31.3
5,15-10-23T19-49-58,mono,frontend-monitor,40.179683,14.144423,6.894430,7.561273,50.919922,24.819946,27.220581,33.475
6,15-10-23T19-49-58,mono,api-baseline,30.186497,11.593441,6.210565,5.658891,41.736389,22.358032,20.372009,34.6
6,15-10-23T19-49-58,mono,api-monitor,30.160945,15.700073,8.880174,5.824382,56.520264,31.968628,20.967773,32.233333333333334
6,15-10-23T19-49-58,mono,frontend-baseline,40.185967,14.673292,7.412025,7.570835,52.823853,26.683289,27.255005,31.775
6,15-10-23T19-49-58,mono,frontend-monitor,40.172266,15.867971,8.634779,7.520209,57.124695,31.085205,27.072754,33.675
7,15-10-23T19-49-58,mono,api-baseline,30.182647,11.210344,5.708381,5.686849,40.357239,20.550171,20.472656,32.46666666666667
7,15-10-23T19-49-58,mono,api-monitor,30.164381,11.187880,5.748427,5.682356,40.276367,20.694336,20.456482,31.366666666666667
7,15-10-23T19-49-58,mono,frontend-baseline,40.186151,14.626109,7.476349,7.544471,52.653992,26.914856,27.160095,31.6
7,15-10-23T19-49-58,mono,frontend-monitor,40.187010,42.185584,33.975423,7.895813,151.868103,122.311523,28.424927,35.425
8,15-10-23T19-49-58,mono,api-baseline,30.143094,11.770342,6.341756,5.669623,42.373230,22.830322,20.410645,32.53333333333333
8,15-10-23T19-49-58,mono,api-monitor,30.172047,10.938805,5.623474,5.631426,39.379700,20.244507,20.273132,31.066666666666666
8,15-10-23T19-49-58,mono,frontend-baseline,40.160664,17.349752,10.039317,7.551456,62.459106,36.141541,27.185242,31.8
8,15-10-23T19-49-58,mono,frontend-monitor,40.201006,14.797329,7.598538,7.562375,53.270386,27.354736,27.224548,33.3
9,15-10-23T19-49-58,mono,api-baseline,30.139679,12.598165,7.141673,5.674930,45.353394,25.710022,20.429749,32.8
9,15-10-23T19-49-58,mono,api-monitor,30.179300,13.451640,7.816298,5.741831,48.425903,28.138672,20.670593,31.4
9,15-10-23T19-49-58,mono,frontend-baseline,40.185000,14.688687,7.410736,7.565782,52.879272,26.678650,27.236816,31.325
9,15-10-23T19-49-58,mono,frontend-monitor,40.141552,14.947883,7.733849,7.533705,53.812378,27.841858,27.121338,34.05
1,16-10-23T17-56-39,micro,api-baseline,30.143476,27.846680,18.137122,6.696760,100.248047,65.293640,24.108337,48.5
1,16-10-23T17-56-39,micro,api-monitor,30.139306,14.901784,8.413476,6.018558,53.646423,30.288513,21.666809,39.233333333333334
1,16-10-23T17-56-39,micro,frontend-baseline,37.197951,13.552127,7.174903,7.028724,48.787659,25.829651,25.303406,35.891891891891895
1,16-10-23T17-56-39,micro,frontend-monitor,37.160060,14.479947,7.830098,7.121650,52.127808,28.188354,25.637939,36.351351351351354
10,16-10-23T17-56-39,micro,api-baseline,30.164382,14.098985,8.681522,5.739814,50.756348,31.253479,20.663330,32.63333333333333
10,16-10-23T17-56-39,micro,api-monitor,30.143183,11.363339,6.138730,5.740204,40.908020,22.099426,20.664734,31.6
10,16-10-23T17-56-39,micro,frontend-baseline,37.238174,13.415392,7.038049,7.059886,48.295410,25.336975,25.415588,32.13513513513514
10,16-10-23T17-56-39,micro,frontend-monitor,37.169341,14.553307,8.111369,7.068108,52.391907,29.200928,25.445190,33.75675675675676
11,16-10-23T17-56-39,micro,api-baseline,30.160302,14.334649,8.828481,5.739627,51.604736,31.782532,20.662659,32.266666666666666
11,16-10-23T17-56-39,micro,api-monitor,30.136414,11.915826,6.715902,5.714044,42.896973,24.177246,20.570557,32.666666666666664
11,16-10-23T17-56-39,micro,frontend-baseline,37.161510,13.604702,7.372640,7.008921,48.976929,26.541504,25.232117,31.72972972972973
11,16-10-23T17-56-39,micro,frontend-monitor,37.171874,13.480072,6.955668,7.130466,48.528259,25.040405,25.669678,33.16216216216216
12,16-10-23T17-56-39,micro,api-baseline,30.154923,12.765876,7.505086,5.755514,45.957153,27.018311,20.719849,33.3
12,16-10-23T17-56-39,micro,api-monitor,30.118663,11.775038,6.507687,5.749613,42.390137,23.427673,20.698608,31.5
12,16-10-23T17-56-39,micro,frontend-baseline,37.155706,14.429660,7.993164,7.051799,51.946777,28.775391,25.386475,31.756756756756758
12,16-10-23T17-56-39,micro,frontend-monitor,37.152576,17.184211,10.519748,7.115529,61.863159,37.871094,25.615906,33.972972972972975
13,16-10-23T17-56-39,micro,api-baseline,30.151981,13.767225,8.372498,5.792982,49.562012,30.140991,20.854736,33.166666666666664
13,16-10-23T17-56-39,micro,api-monitor,30.146360,13.692169,7.958696,5.749613,49.291809,28.651306,20.698608,31.7
13,16-10-23T17-56-39,micro,frontend-baseline,37.202067,15.723317,9.086812,7.100525,56.603943,32.712524,25.561890,32.32432432432432
13,16-10-23T17-56-39,micro,frontend-monitor,37.184964,13.781416,7.380710,7.054647,49.613098,26.570557,25.396729,33.78378378378378
14,16-10-23T17-56-39,micro,api-baseline,30.162167,12.935825,7.594706,5.760329,46.568970,27.340942,20.737183,32.96666666666667
14,16-10-23T17-56-39,micro,api-monitor,30.158503,12.037472,6.799011,5.743730,43.334900,24.476440,20.677429,31.733333333333334
14,16-10-23T17-56-39,micro,frontend-baseline,37.199504,13.592868,7.245839,7.032827,48.934326,26.085022,25.318176,31.91891891891892
14,16-10-23T17-56-39,micro,frontend-monitor,37.190749,19.770253,12.989129,7.105442,71.172913,46.760864,25.579590,34.13513513513514
15,16-10-23T17-56-39,micro,api-baseline,30.178134,12.094082,6.802368,5.746494,43.538696,24.488525,20.687378,33.2
15,16-10-23T17-56-39,micro,api-monitor,30.128583,11.713003,6.471693,5.740170,42.166809,23.298096,20.664612,32.3
15,16-10-23T17-56-39,micro,frontend-baseline,37.178706,13.838026,7.360925,7.090217,49.816895,26.499329,25.524780,32.32432432432432
15,16-10-23T17-56-39,micro,frontend-monitor,37.169916,15.563914,8.615078,7.056766,56.030090,31.014282,25.404358,35.45945945945946
16,16-10-23T17-56-39,micro,api-baseline,30.184376,11.763509,6.562924,5.721978,42.348633,23.626526,20.599121,33.1
16,16-10-23T17-56-39,micro,api-monitor,30.122346,12.440135,6.938019,5.810988,44.784485,24.976868,20.919556,34.56666666666667
16,16-10-23T17-56-39,micro,frontend-baseline,37.179367,14.788225,8.226505,7.060496,53.237610,29.615417,25.417786,33.4054054054054
16,16-10-23T17-56-39,micro,frontend-monitor,37.166054,14.195133,7.621273,7.069482,51.102478,27.436584,25.450134,35.486486486486484
17,16-10-23T17-56-39,micro,api-baseline,30.140572,12.049442,6.646542,5.779622,43.377991,23.927551,20.806641,34.5
17,16-10-23T17-56-39,micro,api-monitor,30.134515,11.989814,6.693861,5.771705,43.163330,24.097900,20.778137,32.93333333333333
17,16-10-23T17-56-39,micro,frontend-baseline,37.165908,23.918593,16.818153,7.101780,86.106934,60.545349,25.566406,34.0
17,16-10-23T17-56-39,micro,frontend-monitor,37.180750,18.490499,11.654782,7.176378,66.565796,41.957214,25.834961,36.32432432432432
18,16-10-23T17-56-39,micro,api-baseline,30.130506,13.135223,7.641279,5.809004,47.286804,27.508606,20.912415,34.666666666666664
18,16-10-23T17-56-39,micro,api-monitor,30.127450,12.482215,7.223697,5.728743,44.935974,26.005310,20.623474,33.13333333333333
18,16-10-23T17-56-39,micro,frontend-baseline,37.159170,14.008399,7.617255,7.040948,50.430237,27.422119,25.347412,33.189189189189186
18,16-10-23T17-56-39,micro,frontend-monitor,37.184536,14.329461,7.838643,7.071771,51.586060,28.219116,25.458374,35.189189189189186
19,16-10-23T17-56-39,micro,api-baseline,30.151556,12.046661,6.739265,5.753852,43.367981,24.261353,20.713867,34.3
19,16-10-23T17-56-39,micro,api-monitor,30.126697,12.171326,6.943376,5.718011,43.816772,24.996155,20.584839,33.53333333333333
19,16-10-23T17-56-39,micro,frontend-baseline,37.140603,15.599586,8.994497,7.105577,56.158508,32.380188,25.580078,33.2972972972973
19,16-10-23T17-56-39,micro,frontend-monitor,37.151023,14.492866,7.991859,7.075568,52.174316,28.770691,25.472046,35.189189189189186
2,16-10-23T17-56-39,micro,api-baseline,30.117810,12.239261,6.970639,5.668979,44.061340,25.094299,20.408325,35.2
2,16-10-23T17-56-39,micro,api-monitor,30.150504,13.012594,7.425283,5.864376,46.845337,26.731018,21.111755,33.333333333333336
2,16-10-23T17-56-39,micro,frontend-baseline,37.160949,13.514320,7.085758,7.054460,48.651550,25.508728,25.396057,33.945945945945944
2,16-10-23T17-56-39,micro,frontend-monitor,37.185303,13.928579,7.331713,7.121311,50.142883,26.394165,25.636719,35.2972972972973
20,16-10-23T17-56-39,micro,api-baseline,30.144857,16.711867,11.002282,5.723487,60.162720,39.608215,20.604553,34.96666666666667
20,16-10-23T17-56-39,micro,api-monitor,30.121246,11.957414,6.585541,5.745256,43.046692,23.707947,20.682922,33.766666666666666
20,16-10-23T17-56-39,micro,frontend-baseline,37.190576,13.433719,7.027910,7.058139,48.361389,25.300476,25.409302,33.21621621621622
20,16-10-23T17-56-39,micro,frontend-monitor,37.187063,15.497742,8.877767,7.098914,55.791870,31.959961,25.556091,35.2972972972973
21,16-10-23T17-56-39,micro,api-baseline,30.133160,12.197571,6.982269,5.721859,43.911255,25.136169,20.598694,33.833333333333336
21,16-10-23T17-56-39,micro,api-monitor,30.136454,12.050493,6.796129,5.729692,43.381775,24.466064,20.626892,33.03333333333333
21,16-10-23T17-56-39,micro,frontend-baseline,37.207898,13.488905,7.112274,7.041168,48.560059,25.604187,25.348206,33.486486486486484
21,16-10-23T17-56-39,micro,frontend-monitor,37.170747,13.815274,7.377387,7.058936,49.734985,26.558594,25.412170,36.945945945945944
22,16-10-23T17-56-39,micro,api-baseline,30.123527,11.754913,6.506026,5.729421,42.317688,23.421692,20.625916,34.03333333333333
22,16-10-23T17-56-39,micro,api-monitor,30.160849,13.464627,8.185849,5.740034,48.472656,29.469055,20.664124,33.03333333333333
22,16-10-23T17-56-39,micro,frontend-baseline,37.204559,13.580221,7.078790,7.095930,48.888794,25.483643,25.545349,33.972972972972975
22,16-10-23T17-56-39,micro,frontend-monitor,37.191045,17.122209,10.482958,7.108917,61.639954,37.738647,25.592102,35.567567567567565
23,16-10-23T17-56-39,micro,api-baseline,30.140657,12.822164,7.442118,5.776961,46.159790,26.791626,20.797058,34.13333333333333
23,16-10-23T17-56-39,micro,api-monitor,30.163274,12.054189,6.815203,5.742900,43.395081,24.534729,20.674438,32.86666666666667
23,16-10-23T17-56-39,micro,frontend-baseline,37.190001,15.455254,8.963572,7.076789,55.638916,32.268860,25.476440,33.351351351351354
23,16-10-23T17-56-39,micro,frontend-monitor,37.221698,13.721941,7.182787,7.108646,49.398987,25.858032,25.591125,35.16216216216216
24,16-10-23T17-56-39,micro,api-baseline,30.177843,12.045508,6.755269,5.738915,43.363831,24.318970,20.660095,34.1
24,16-10-23T17-56-39,micro,api-monitor,30.147203,11.638251,6.500668,5.694105,41.897705,23.402405,20.498779,33.0
24,16-10-23T17-56-39,micro,frontend-baseline,37.213132,14.673699,8.082987,7.130568,52.825317,29.098755,25.670044,33.054054054054056
24,16-10-23T17-56-39,micro,frontend-monitor,37.219841,14.320865,7.805294,7.082893,51.555115,28.099060,25.498413,35.108108108108105
25,16-10-23T17-56-39,micro,api-baseline,30.115993,56.676771,48.861084,5.625695,204.036377,175.899902,20.252502,39.86666666666667
25,16-10-23T17-56-39,micro,api-monitor,30.152332,12.247687,6.930237,5.714162,44.091675,24.948853,20.570984,33.2
25,16-10-23T17-56-39,micro,frontend-baseline,37.172284,13.622928,7.190704,7.061734,49.042542,25.886536,25.422241,33.24324324324324
25,16-10-23T17-56-39,micro,frontend-monitor,37.171607,13.595547,7.148709,7.070533,48.943970,25.735352,25.453918,35.54054054054054
26,16-10-23T17-56-39,micro,api-baseline,30.126813,11.979285,6.686740,5.741323,43.125427,24.072266,20.668762,33.86666666666667
26,16-10-23T17-56-39,micro,api-monitor,30.116632,11.886529,6.653222,5.726912,42.791504,23.951599,20.616882,33.03333333333333
26,16-10-23T17-56-39,micro,frontend-baseline,37.197711,13.506046,7.079417,7.040083,48.621765,25.485901,25.344299,33.567567567567565
26,16-10-23T17-56-39,micro,frontend-monitor,37.197643,13.029463,6.555108,7.069668,46.906067,23.598389,25.450806,35.351351351351354
27,16-10-23T17-56-39,micro,api-baseline,30.168896,31.091851,25.017175,5.950283,111.930664,90.061829,21.421021,34.93333333333333
27,16-10-23T17-56-39,micro,api-monitor,30.157124,18.658227,11.832038,5.855255,67.169617,42.595337,21.078918,35.166666666666664
27,16-10-23T17-56-39,micro,frontend-baseline,37.174309,21.876356,12.943810,7.444356,78.754883,46.597717,26.799683,36.0
27,16-10-23T17-56-39,micro,frontend-monitor,37.211890,32.137977,24.847751,7.328288,115.696716,89.451904,26.381836,37.5945945945946
