"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"23:57:44:386","318747938578042","   1.008","   2.616"," 1548"," 1200"," 2500"," 1557","   1.725","   1.739","   0.483","   0.748","   0.754","   0.210"," 37","0"," 34"," 39","   0.766","   0.773","   0.215","  45.000","    0","    0"
"23:57:45:400","318750274758588","   2.022","   2.065"," 1858"," 1200"," 3700"," 2047","   1.899","   3.665","   1.018","   1.007","   1.776","   0.493"," 37","0"," 34"," 46","   0.734","   1.516","   0.421","  45.000","    0","    0"
"23:57:46:409","318752599423610","   3.031","   1.328"," 1509"," 1200"," 2800"," 1537","   1.154","   4.829","   1.341","   0.464","   2.244","   0.623"," 37","0"," 34"," 38","   0.671","   2.194","   0.609","  45.000","    0","    0"
"23:57:47:413","318754914272544","   4.036","   1.123"," 1456"," 1200"," 2500"," 1476","   1.068","   5.902","   1.639","   0.385","   2.631","   0.731"," 38","0"," 34"," 38","   0.666","   2.863","   0.795","  45.000","    0","    0"
"23:57:48:415","318757222423596","   5.038","   1.149"," 1419"," 1200"," 2500"," 1427","   1.043","   6.947","   1.930","   0.377","   3.009","   0.836"," 37","0"," 34"," 38","   0.666","   3.530","   0.980","  45.000","    0","    0"
"23:57:49:417","318759529770656","   6.039","   2.030"," 2303"," 1200"," 3700"," 2774","   2.234","   9.184","   2.551","   1.484","   4.495","   1.249"," 37","0"," 34"," 44","   0.687","   4.218","   1.172","  45.000","    0","    0"
"23:57:50:423","318761847552426","   7.045","   1.181"," 1541"," 1200"," 2900"," 1566","   1.120","  10.311","   2.864","   0.431","   4.929","   1.369"," 37","0"," 34"," 38","   0.667","   4.889","   1.358","  45.000","    0","    0"
"23:57:51:432","318764173337416","   8.054","   1.515"," 1532"," 1200"," 3100"," 1540","   1.335","  11.658","   3.238","   0.506","   5.440","   1.511"," 37","0"," 34"," 39","   0.717","   5.613","   1.559","  45.000","    0","    0"
"23:57:52:433","318766479045356","   9.055","   1.095"," 1449"," 1200"," 2500"," 1457","   1.049","  12.708","   3.530","   0.380","   5.820","   1.617"," 37","0"," 34"," 39","   0.665","   6.278","   1.744","  45.000","    0","    0"
"23:57:53:437","318768792741858","  10.059","   1.231"," 1491"," 1200"," 2500"," 1504","   1.106","  13.819","   3.839","   0.421","   6.242","   1.734"," 37","0"," 34"," 38","   0.669","   6.951","   1.931","  45.000","  350","  333"
"23:57:54:438","318771097849084","  11.060","   1.197"," 1499"," 1200"," 2500"," 1524","   1.095","  14.915","   4.143","   0.411","   6.654","   1.848"," 38","0"," 34"," 38","   0.669","   7.620","   2.117","  45.000","    0","    0"
"23:57:55:438","318773403977384","  12.061","   1.611"," 1588"," 1200"," 2900"," 1622","   1.234","  16.150","   4.486","   0.520","   7.174","   1.993"," 37","0"," 34"," 38","   0.676","   8.297","   2.305","  45.000","  350","  333"
"23:57:56:445","318775723756506","  13.068","   1.265"," 1640"," 1200"," 2900"," 1661","   1.183","  17.341","   4.817","   0.475","   7.652","   2.126"," 37","0"," 34"," 38","   0.675","   8.976","   2.493","  45.000","  350","  333"
"23:57:57:453","318778046477102","  14.076","   1.244"," 1514"," 1200"," 2500"," 1527","   1.120","  18.470","   5.131","   0.428","   8.083","   2.245"," 37","0"," 34"," 38","   0.671","   9.652","   2.681","  45.000","    0","    0"
"23:57:58:456","318780356796486","  15.078","   1.336"," 1534"," 1200"," 2500"," 1553","   1.284","  19.758","   5.488","   0.461","   8.546","   2.374"," 37","0"," 34"," 38","   0.718","  10.372","   2.881","  45.000","  350","  333"
"23:57:59:457","318782663630048","  16.080","   1.991"," 2277"," 1200"," 3700"," 2753","   2.324","  22.084","   6.135","   1.463","  10.011","   2.781"," 38","0"," 34"," 44","   0.726","  11.099","   3.083","  45.000","    0","    0"
"23:58:00:466","318784988141754","  17.089","   1.243"," 1589"," 1200"," 3100"," 1604","   1.179","  23.274","   6.465","   0.476","  10.491","   2.914"," 37","0"," 34"," 38","   0.679","  11.784","   3.273","  45.000","    0","    0"
"23:58:01:475","318787313444044","  18.098","   1.248"," 1573"," 1200"," 3000"," 1592","   1.138","  24.422","   6.784","   0.453","  10.948","   3.041"," 37","0"," 34"," 38","   0.669","  12.459","   3.461","  45.000","    0","    0"
"23:58:02:477","318789620893486","  19.099","   2.044"," 1400"," 1200"," 2600"," 1403","   1.298","  25.722","   7.145","   0.513","  11.462","   3.184"," 38","0"," 34"," 38","   0.737","  13.197","   3.666","  45.000","    0","    0"
"23:58:03:482","318791936947140","  20.105","   1.170"," 1467"," 1200"," 2500"," 1486","   1.074","  26.802","   7.445","   0.402","  11.866","   3.296"," 37","0"," 34"," 38","   0.667","  13.867","   3.852","  45.000","    0","    0"
"23:58:04:491","318794262245928","  21.114","   1.223"," 1495"," 1200"," 2500"," 1511","   1.199","  28.012","   7.781","   0.410","  12.279","   3.411"," 37","0"," 34"," 37","   0.706","  14.580","   4.050","  45.000","    0","    0"
"23:58:05:497","318796579073230","  22.119","   1.766"," 1708"," 1200"," 3100"," 1724","   1.422","  29.442","   8.178","   0.678","  12.962","   3.600"," 37","0"," 34"," 38","   0.682","  15.266","   4.240","  45.000","    0","    0"
"23:58:06:497","318798883994624","  23.120","   1.375"," 1523"," 1200"," 3100"," 1542","   1.153","  30.595","   8.499","   0.460","  13.422","   3.728"," 37","0"," 33"," 38","   0.670","  15.936","   4.427","  45.000","    0","    0"
"23:58:07:507","318801209557088","  24.129","   1.257"," 1514"," 1200"," 2500"," 1534","   1.256","  31.862","   8.851","   0.447","  13.873","   3.854"," 37","0"," 34"," 38","   0.710","  16.652","   4.626","  45.000","    0","    0"
"23:58:08:513","318803528640000","  25.136","   1.083"," 1469"," 1200"," 2500"," 1487","   1.058","  32.927","   9.146","   0.374","  14.249","   3.958"," 37","0"," 34"," 38","   0.670","  17.327","   4.813","  45.000","    0","    0"
"23:58:09:516","318805838803314","  26.138","   1.939"," 2305"," 1200"," 3700"," 2778","   2.218","  35.151","   9.764","   1.468","  15.721","   4.367"," 37","0"," 34"," 44","   0.687","  18.016","   5.004","  45.000","    0","    0"
"23:58:10:524","318808162012502","  27.147","   2.257"," 2649"," 1200"," 4400"," 3079","   3.058","  38.235","  10.621","   2.268","  18.008","   5.002"," 38","0"," 34"," 55","   0.708","  18.730","   5.203","  45.000","    0","    0"
"23:58:11:525","318810467870852","  28.147","   1.308"," 1562"," 1200"," 3100"," 1575","   1.149","  39.385","  10.940","   0.458","  18.466","   5.130"," 37","0"," 34"," 38","   0.670","  19.401","   5.389","  45.000","    0","    0"
"23:58:12:527","318812776205676","  29.149","   1.084"," 1597"," 1200"," 2500"," 1612","   1.234","  40.621","  11.284","   0.425","  18.892","   5.248"," 37","0"," 34"," 38","   0.711","  20.114","   5.587","  45.000","    0","    0"
"23:58:13:528","318815081552512","  30.150","   1.501"," 1585"," 1200"," 3300"," 1681","   1.255","  41.877","  11.632","   0.558","  19.450","   5.403"," 37","0"," 34"," 39","   0.671","  20.785","   5.774","  45.000","    0","    0"
"23:58:14:538","318817409423214","  31.160","   1.123"," 1474"," 1200"," 2500"," 1480","   1.060","  42.948","  11.930","   0.393","  19.848","   5.513"," 37","0"," 34"," 38","   0.665","  21.457","   5.960","  45.000","    0","    0"
"23:58:15:547","318819733254390","  32.169","   1.256"," 1654"," 1200"," 3100"," 1676","   1.324","  44.283","  12.301","   0.501","  20.353","   5.654"," 37","0"," 34"," 38","   0.717","  22.180","   6.161","  45.000","    0","    0"
"23:58:16:547","318822038369164","  33.169","   1.386"," 1584"," 1200"," 2700"," 1614","   1.183","  45.467","  12.630","   0.497","  20.850","   5.792"," 37","0"," 33"," 38","   0.669","  22.850","   6.347","  45.000","    0","    0"
"23:58:17:549","318824346520398","  34.171","   1.195"," 1511"," 1200"," 2500"," 1527","   1.097","  46.566","  12.935","   0.417","  21.268","   5.908"," 37","0"," 33"," 38","   0.670","  23.521","   6.534","  45.000","    0","    0"
"23:58:18:553","318826661280676","  35.176","   1.220"," 1464"," 1200"," 2500"," 1477","   1.079","  47.650","  13.236","   0.399","  21.669","   6.019"," 37","0"," 34"," 38","   0.667","  24.192","   6.720","  45.000","    0","    0"
"23:58:19:562","318828985140620","  36.184","   2.122"," 2282"," 1200"," 3700"," 2740","   2.410","  50.081","  13.911","   1.533","  23.215","   6.449"," 37","0"," 34"," 44","   0.737","  24.935","   6.927","  45.000","    0","    0"
"23:58:20:566","318831297722812","  37.188","   1.169"," 1508"," 1200"," 2900"," 1535","   1.092","  51.177","  14.216","   0.413","  23.629","   6.564"," 37","0"," 34"," 38","   0.666","  25.604","   7.112","  45.000","    0","    0"
