"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"05:35:35:296","365451656436722","   1.003","   1.670"," 1705"," 1200"," 3100"," 1737","   1.487","   1.491","   0.414","   0.632","   0.634","   0.176"," 36","0"," 33"," 37","   0.730","   0.732","   0.203","  45.000","    0","    0"
"05:35:36:310","365453993123378","   2.017","   1.867"," 1889"," 1200"," 3700"," 2072","   1.694","   3.209","   0.891","   0.957","   1.605","   0.446"," 36","0"," 33"," 43","   0.681","   1.422","   0.395","  45.000","    0","    0"
"05:35:37:311","365456300790440","   3.019","   1.193"," 1428"," 1200"," 2500"," 1438","   1.046","   4.257","   1.182","   0.378","   1.984","   0.551"," 36","0"," 32"," 37","   0.668","   2.091","   0.581","  45.000","    0","    0"
"05:35:38:319","365458621554522","   4.026","   1.384"," 1468"," 1200"," 2500"," 1480","   1.135","   5.400","   1.500","   0.441","   2.428","   0.674"," 37","0"," 32"," 37","   0.666","   2.763","   0.767","  45.000","    0","    0"
"05:35:39:319","365460926951186","   5.026","   1.137"," 1487"," 1200"," 2500"," 1497","   1.203","   6.603","   1.834","   0.401","   2.829","   0.786"," 36","0"," 32"," 36","   0.714","   3.477","   0.966","  45.000","    0","    0"
"05:35:40:322","365463238053120","   6.030","   1.647"," 1818"," 1200"," 3600"," 1853","   1.465","   8.073","   2.242","   0.764","   3.595","   0.999"," 36","0"," 32"," 37","   0.677","   4.156","   1.154","  45.000","    0","    0"
"05:35:41:327","365465553625348","   7.035","   2.375"," 2494"," 1200"," 3700"," 3069","   2.760","  10.847","   3.013","   1.864","   5.469","   1.519"," 37","0"," 32"," 43","   0.742","   4.902","   1.362","  45.000","    0","    0"
"05:35:42:328","365467860023090","   8.036","   1.118"," 1471"," 1200"," 3200"," 1479","   1.032","  11.880","   3.300","   0.368","   5.838","   1.622"," 36","0"," 32"," 37","   0.663","   5.565","   1.546","  45.000","    0","    0"
"05:35:43:334","365470178092768","   9.042","   1.099"," 1531"," 1200"," 2500"," 1547","   1.218","  13.106","   3.640","   0.409","   6.250","   1.736"," 37","0"," 32"," 37","   0.712","   6.282","   1.745","  45.000","    0","    0"
"05:35:44:341","365472497047900","  10.048","   1.086"," 1473"," 1200"," 2700"," 1484","   1.046","  14.158","   3.933","   0.374","   6.626","   1.841"," 37","0"," 32"," 37","   0.665","   6.951","   1.931","  45.000","    0","    0"
"05:35:45:349","365474819541390","  11.056","   1.515"," 1737"," 1200"," 3200"," 1885","   1.319","  15.488","   4.302","   0.620","   7.251","   2.014"," 36","0"," 32"," 39","   0.671","   7.627","   2.119","  45.000","    0","    0"
