"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"01:05:23:561","10895780488034","   1.000","   2.521"," 3993"," 1600"," 4100"," 4038","   7.561","   7.563","   2.101","   6.220","   6.221","   1.728"," 63","0"," 56"," 65","   0.718","   0.718","   0.199","  45.000","    0","    0"
"01:05:24:571","10898108766678","   2.011","   3.047"," 4039"," 1200"," 4700"," 4120","  12.259","  19.952","   5.542","  10.992","  17.329","   4.814"," 64","0"," 56"," 84","   0.686","   1.411","   0.392","  45.000","    0","    0"
"01:05:25:579","10900431546954","   3.019","   2.774"," 4055"," 2100"," 4100"," 4082","  12.714","  32.769","   9.103","  11.326","  28.748","   7.985"," 65","0"," 56"," 66","   0.721","   2.138","   0.594","  45.000","    0","    0"
"01:05:26:580","10902736361668","   4.019","   2.578"," 4020"," 1200"," 4100"," 4057","   9.628","  42.401","  11.778","   8.323","  37.074","  10.298"," 64","0"," 57"," 67","   0.681","   2.819","   0.783","  45.000","    0","    0"
"01:05:27:587","10905057868096","   5.027","   2.478"," 4039"," 1200"," 4700"," 4082","   7.468","  49.925","  13.868","   6.242","  43.364","  12.045"," 64","0"," 56"," 71","   0.674","   3.498","   0.972","  45.000","    0","    0"
"01:05:28:588","10907362287946","   6.027","   2.451"," 3827"," 2100"," 4100"," 3870","   6.532","  56.458","  15.683","   5.310","  48.675","  13.521"," 61","0"," 57"," 65","   0.667","   4.165","   1.157","  45.000","    0","    0"
"01:05:29:588","10909666925504","   7.027","   3.264"," 3007"," 1200"," 4000"," 3023","   5.554","  62.014","  17.226","   4.311","  52.987","  14.719"," 59","0"," 56"," 64","   0.711","   4.876","   1.355","  45.000","    0","    0"
"01:05:30:588","10911971988970","   8.028","   2.494"," 3149"," 1200"," 3600"," 3169","   7.946","  69.963","  19.434","   6.654","  59.644","  16.568"," 60","0"," 56"," 61","   0.679","   5.556","   1.543","  45.000","    0","    0"
"01:05:31:595","10914291322470","   9.035","   2.307"," 3545"," 1600"," 3600"," 3571","   9.951","  79.980","  22.217","   8.620","  68.322","  18.978"," 61","0"," 57"," 65","   0.687","   6.248","   1.735","  45.000","    0","    0"
"01:05:32:596","10916598139768","  10.036","   2.384"," 4154"," 1200"," 4700"," 4269","  18.136","  98.138","  27.260","  16.818","  85.161","  23.656"," 62","0"," 57"," 79","   0.677","   6.925","   1.924","  45.000","    0","    0"
"01:05:33:601","10918913137260","  11.041","   2.306"," 4043"," 1600"," 4100"," 4080","  14.989"," 113.198","  31.444","  13.665","  98.891","  27.470"," 62","0"," 58"," 66","   0.673","   7.602","   2.112","  45.000","    0","    0"
"01:05:34:601","10921217411754","  12.041","   1.937"," 4031"," 2200"," 4100"," 4063","  13.953"," 127.153","  35.320","  12.629"," 111.521","  30.978"," 63","0"," 58"," 67","   0.681","   8.283","   2.301","  45.000","    0","    0"
"01:05:35:602","10923523278798","  13.042","   2.133"," 3834"," 1200"," 4100"," 3868","  12.728"," 139.891","  38.859","  11.172"," 122.703","  34.084"," 63","0"," 57"," 65","   0.773","   9.057","   2.516","  45.000","    0","    0"
"01:05:36:606","10925836434962","  14.046","   1.904"," 4048"," 2800"," 4100"," 4081","  14.091"," 154.039","  42.788","  12.727"," 135.480","  37.633"," 63","0"," 58"," 64","   0.689","   9.749","   2.708","  45.000","    0","    0"
"01:05:37:613","10928157043496","  15.053","   1.940"," 4048"," 2200"," 4100"," 4083","  14.091"," 168.231","  46.731","  12.766"," 148.338","  41.205"," 63","0"," 58"," 64","   0.681","  10.435","   2.899","  45.000","    0","    0"
"01:05:38:614","10930462715628","  16.054","   1.845"," 4070"," 2700"," 4100"," 4092","  14.049"," 182.291","  50.636","  12.713"," 161.060","  44.739"," 63","0"," 58"," 64","   0.679","  11.115","   3.088","  45.000","    0","    0"
"01:05:39:614","10932767367074","  17.054","   2.064"," 4232"," 2800"," 4700"," 4416","  18.990"," 201.286","  55.913","  17.668"," 178.733","  49.648"," 68","0"," 58"," 68","   0.688","  11.803","   3.279","  45.000","    0","    0"
"01:05:40:615","10935072149156","  18.054","   1.931"," 4529"," 2300"," 4700"," 4765","  24.883"," 226.178","  62.827","  23.330"," 202.071","  56.131"," 68","0"," 61"," 73","   0.774","  12.577","   3.494","  45.000","    0","    0"
"01:05:41:616","10937379025234","  19.055","   2.179"," 4104"," 1500"," 4700"," 4152","  15.944"," 242.141","  67.262","  14.434"," 216.523","  60.145"," 64","0"," 59"," 72","   0.745","  13.323","   3.701","  45.000","    0","    0"
