#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
19,01-11-23T18-26-30,micro,frontend-baseline,51.261870,18.686150,8.555722,9.765235,67.270142,30.800598,35.154846,35.68627450980392
19,01-11-23T18-26-30,micro,frontend-monitor,51.279478,115.396372,98.228980,13.816630,415.426941,353.624329,49.739868,41.80392156862745
2,01-11-23T18-26-30,micro,api-baseline,16.081555,11.668345,7.536282,3.024818,42.006042,27.130615,10.889343,37.875
2,01-11-23T18-26-30,micro,api-monitor,16.053694,7.001021,3.551229,3.095076,25.203674,12.784424,11.142273,36.1875
2,01-11-23T18-26-30,micro,frontend-baseline,51.232196,19.757521,9.716492,9.725172,71.127075,34.979370,35.010620,35.745098039215684
2,01-11-23T18-26-30,micro,frontend-monitor,51.262808,113.563419,96.846517,13.715854,408.828308,348.647461,49.377075,43.21568627450981
20,01-11-23T18-26-30,micro,api-baseline,16.110712,6.203512,2.935062,3.097483,22.332642,10.566223,11.150940,36.375
20,01-11-23T18-26-30,micro,api-monitor,16.095666,5.695530,2.480689,3.071323,20.503906,8.930481,11.056763,34.75
20,01-11-23T18-26-30,micro,frontend-baseline,51.231742,21.706034,11.258223,9.828779,78.141724,40.529602,35.383606,36.31372549019608
20,01-11-23T18-26-30,micro,frontend-monitor,51.298682,117.784085,100.387692,13.877157,424.022705,361.395691,49.957764,42.76470588235294
21,01-11-23T18-26-30,micro,api-baseline,16.095549,5.721707,2.559052,3.036787,20.598145,9.212585,10.932434,38.875
21,01-11-23T18-26-30,micro,api-monitor,16.091041,6.357066,3.153771,3.067508,22.885437,11.353577,11.043030,36.3125
21,01-11-23T18-26-30,micro,frontend-baseline,51.282967,19.786123,9.442088,9.787106,71.230042,33.991516,35.233582,36.07843137254902
21,01-11-23T18-26-30,micro,frontend-monitor,51.243241,122.855377,105.704142,13.929935,442.279358,380.534912,50.147766,42.72549019607843
22,01-11-23T18-26-30,micro,api-baseline,16.073822,42.504357,38.444163,3.052707,153.015686,138.398987,10.989746,45.4375
22,01-11-23T18-26-30,micro,api-monitor,16.085692,5.940111,2.783067,3.043009,21.384399,10.019043,10.954834,35.8125
22,01-11-23T18-26-30,micro,frontend-baseline,51.274391,20.629679,10.384606,9.770711,74.266846,37.384583,35.174561,36.01960784313726
22,01-11-23T18-26-30,micro,frontend-monitor,51.203372,138.875987,121.442125,13.852132,499.953552,437.191650,49.867676,44.254901960784316
23,01-11-23T18-26-30,micro,api-baseline,16.083382,6.055603,2.801802,3.072459,21.800171,10.086487,11.060852,37.0
23,01-11-23T18-26-30,micro,api-monitor,16.096310,5.951369,2.838796,3.040805,21.424927,10.219666,10.946899,36.0
23,01-11-23T18-26-30,micro,frontend-baseline,51.268139,21.173282,10.615099,9.840156,76.223816,38.214355,35.424561,36.90196078431372
23,01-11-23T18-26-30,micro,frontend-monitor,51.209648,112.524024,95.501658,13.961504,405.086487,343.805969,50.261414,42.11764705882353
24,01-11-23T18-26-30,micro,api-baseline,16.074326,6.449856,3.268755,3.065745,23.219482,11.767517,11.036682,36.5625
24,01-11-23T18-26-30,micro,api-monitor,16.087059,21.863081,16.977403,3.301493,78.707092,61.118652,11.885376,36.875
24,01-11-23T18-26-30,micro,frontend-baseline,51.217973,27.686344,16.126963,10.000848,99.670837,58.057068,36.003052,39.294117647058826
24,01-11-23T18-26-30,micro,frontend-monitor,51.262408,118.382534,100.708822,14.031253,426.177124,362.551758,50.512512,44.411764705882355
25,01-11-23T18-26-30,micro,api-baseline,16.104507,6.111874,2.811449,3.098534,22.002747,10.121216,11.154724,37.75
25,01-11-23T18-26-30,micro,api-monitor,16.081834,6.955821,3.590173,3.097263,25.040955,12.924622,11.150146,36.125
25,01-11-23T18-26-30,micro,frontend-baseline,51.247351,21.741096,11.276957,9.814928,78.267944,40.597046,35.333740,37.09803921568628
25,01-11-23T18-26-30,micro,frontend-monitor,51.259425,112.359806,95.548197,13.870426,404.495300,343.973511,49.933533,42.627450980392155
26,01-11-23T18-26-30,micro,api-baseline,16.081210,5.793932,2.557746,3.083479,20.858154,9.207886,11.100525,37.4375
26,01-11-23T18-26-30,micro,api-monitor,16.084237,6.113942,2.863464,3.070017,22.010193,10.308472,11.052063,35.75
26,01-11-23T18-26-30,micro,frontend-baseline,51.238257,19.660712,9.435815,9.774645,70.778564,33.968933,35.188721,36.11764705882353
26,01-11-23T18-26-30,micro,frontend-monitor,51.236860,114.185198,97.031487,13.826684,411.066711,349.313354,49.776062,42.509803921568626
27,01-11-23T18-26-30,micro,api-baseline,16.072275,7.635159,4.137285,3.096720,27.486572,14.894226,11.148193,36.8125
27,01-11-23T18-26-30,micro,api-monitor,16.080365,6.791975,3.602651,3.055623,24.451111,12.969543,11.000244,36.125
27,01-11-23T18-26-30,micro,frontend-baseline,51.228188,19.361827,9.105750,9.780867,69.702576,32.780701,35.211121,36.431372549019606
27,01-11-23T18-26-30,micro,frontend-monitor,51.240579,120.141720,102.389984,14.020064,432.510193,368.603943,50.472229,43.11764705882353
28,01-11-23T18-26-30,micro,api-baseline,16.097840,6.752472,3.459388,3.103248,24.308899,12.453796,11.171692,37.0625
28,01-11-23T18-26-30,micro,api-monitor,16.093556,6.232368,3.002506,3.073815,22.436523,10.809021,11.065735,35.75
28,01-11-23T18-26-30,micro,frontend-baseline,51.259076,28.574236,17.839305,9.959819,102.867249,64.221497,35.855347,36.294117647058826
28,01-11-23T18-26-30,micro,frontend-monitor,51.262402,113.302731,96.405962,13.750899,407.889832,347.061462,49.503235,42.509803921568626
29,01-11-23T18-26-30,micro,api-baseline,16.077194,5.797119,2.596859,3.048893,20.869629,9.348694,10.976013,37.125
29,01-11-23T18-26-30,micro,api-monitor,16.088175,6.477932,3.209415,3.093160,23.320557,11.553894,11.135376,36.25
29,01-11-23T18-26-30,micro,frontend-baseline,51.234608,19.663035,9.327376,9.771525,70.786926,33.578552,35.177490,37.09803921568628
29,01-11-23T18-26-30,micro,frontend-monitor,51.288301,123.254038,106.030426,13.860728,443.714539,381.709534,49.898621,42.666666666666664
3,01-11-23T18-26-30,micro,api-baseline,16.095766,6.369748,3.183899,3.075426,22.931091,11.462036,11.071533,36.0625
3,01-11-23T18-26-30,micro,api-monitor,16.080298,6.351200,3.171539,3.044908,22.864319,11.417542,10.961670,34.0
3,01-11-23T18-26-30,micro,frontend-baseline,51.242077,29.294637,18.705953,9.733615,105.460693,67.341431,35.041016,35.411764705882355
3,01-11-23T18-26-30,micro,frontend-monitor,51.299847,124.119653,106.382090,13.956028,446.830750,382.975525,50.241699,42.372549019607845
30,01-11-23T18-26-30,micro,api-baseline,16.099098,6.592458,3.370853,3.085022,23.732849,12.135071,11.106079,37.1875
30,01-11-23T18-26-30,micro,api-monitor,16.058532,19.233958,15.203840,3.014103,69.242249,54.733826,10.850769,38.375
30,01-11-23T18-26-30,micro,frontend-baseline,51.245274,19.560276,9.223260,9.714203,70.416992,33.203735,34.971130,36.07843137254902
30,01-11-23T18-26-30,micro,frontend-monitor,51.287066,130.803138,112.683597,14.160071,470.891296,405.660950,50.976257,43.03921568627451
4,01-11-23T18-26-30,micro,api-baseline,16.082648,6.933153,3.677995,3.082275,24.959351,13.240784,11.096191,36.0625
4,01-11-23T18-26-30,micro,api-monitor,16.056467,32.594452,27.839050,3.021257,117.340027,100.220581,10.876526,39.8125
4,01-11-23T18-26-30,micro,frontend-baseline,51.244077,19.249522,9.330716,9.687195,69.298279,33.590576,34.873901,34.07843137254902
4,01-11-23T18-26-30,micro,frontend-monitor,51.277923,109.988505,93.104808,13.784366,395.958618,335.177307,49.623718,39.92156862745098
5,01-11-23T18-26-30,micro,api-baseline,16.082494,6.060028,2.742394,3.099620,21.816101,9.872620,11.158630,36.375
5,01-11-23T18-26-30,micro,api-monitor,16.101273,5.971341,2.825555,3.045247,21.496826,10.171997,10.962891,33.8125
5,01-11-23T18-26-30,micro,frontend-baseline,51.216212,31.879510,18.976186,9.798550,114.766235,68.314270,35.274780,36.98039215686274
5,01-11-23T18-26-30,micro,frontend-monitor,51.261660,112.526991,95.644311,13.798523,405.097168,344.319519,49.674683,40.568627450980394
6,01-11-23T18-26-30,micro,api-baseline,16.114053,6.662462,3.438789,3.089854,23.984863,12.379639,11.123474,35.0
6,01-11-23T18-26-30,micro,api-monitor,16.076617,10.151147,5.565474,3.389960,36.544128,20.035706,12.203857,34.0
6,01-11-23T18-26-30,micro,frontend-baseline,51.283487,22.863600,11.520114,10.033688,82.308960,41.472412,36.121277,33.78431372549019
6,01-11-23T18-26-30,micro,frontend-monitor,51.157065,169.671122,149.445648,14.132521,610.816040,538.004333,50.877075,44.588235294117645
7,01-11-23T18-26-30,micro,api-baseline,16.078804,6.360779,3.122593,3.095652,22.898804,11.241333,11.144348,35.375
7,01-11-23T18-26-30,micro,api-monitor,16.076574,9.339362,5.662927,3.130120,33.621704,20.386536,11.268433,34.1875
7,01-11-23T18-26-30,micro,frontend-baseline,51.228815,26.028883,15.329709,9.808350,93.703979,55.186951,35.310059,34.80392156862745
7,01-11-23T18-26-30,micro,frontend-monitor,51.259393,116.185150,99.285787,13.771396,418.266541,357.428833,49.577026,40.84313725490196
8,01-11-23T18-26-30,micro,api-baseline,16.100241,5.936737,2.710775,3.075392,21.372253,9.758789,11.071411,34.375
8,01-11-23T18-26-30,micro,api-monitor,16.079827,11.553701,6.920285,3.407491,41.593323,24.913025,12.266968,34.875
8,01-11-23T18-26-30,micro,frontend-baseline,51.269765,45.132345,33.653937,9.826219,162.476440,121.154175,35.374390,36.3921568627451
8,01-11-23T18-26-30,micro,frontend-monitor,51.203814,113.478529,96.566823,13.893144,408.522705,347.640564,50.015320,40.90196078431372
9,01-11-23T18-26-30,micro,api-baseline,16.062866,6.164822,2.950524,3.078122,22.193359,10.621887,11.081238,36.125
9,01-11-23T18-26-30,micro,api-monitor,16.086615,6.049771,2.887234,3.054437,21.779175,10.394043,10.995972,33.875
9,01-11-23T18-26-30,micro,frontend-baseline,51.284691,18.618673,8.528646,9.729343,67.027222,30.703125,35.025635,34.11764705882353
9,01-11-23T18-26-30,micro,frontend-monitor,51.254734,114.287686,97.393494,13.938124,411.435669,350.616577,50.177246,40.627450980392155
1,02-11-23T18-53-06,mono,api-baseline,17.082528,9.414419,5.423448,3.322110,33.891907,19.524414,11.959595,44.470588235294116
1,02-11-23T18-53-06,mono,api-monitor,17.083902,45.698412,38.954671,4.660645,164.514282,140.236816,16.778320,50.470588235294116
1,02-11-23T18-53-06,mono,frontend-baseline,50.143190,114.581180,95.526293,12.118259,412.492249,343.894653,43.625732,50.12
1,02-11-23T18-53-06,mono,frontend-monitor,50.154603,282.591858,258.603516,17.375810,1017.330688,930.972656,62.552917,58.52
10,02-11-23T18-53-06,mono,api-baseline,17.087294,11.026238,6.687741,3.366292,39.694458,24.075867,12.118652,36.64705882352941
10,02-11-23T18-53-06,mono,api-monitor,17.098379,6.227875,2.818858,3.261685,22.420349,10.147888,11.742065,35.8235294117647
10,02-11-23T18-53-06,mono,frontend-baseline,50.252724,18.766479,8.728655,9.556495,67.559326,31.423157,34.403381,36.54
10,02-11-23T18-53-06,mono,frontend-monitor,50.224153,114.976976,97.785628,13.869019,413.917114,352.028259,49.928467,42.32
11,02-11-23T18-53-06,mono,api-baseline,17.077753,8.733809,4.691654,3.360901,31.441711,16.889954,12.099243,36.23529411764706
11,02-11-23T18-53-06,mono,api-monitor,17.097867,6.327396,3.027632,3.226861,22.778625,10.899475,11.616699,36.05882352941177
11,02-11-23T18-53-06,mono,frontend-baseline,50.137270,87.862752,69.273275,9.980621,316.305908,249.383789,35.930237,42.18
11,02-11-23T18-53-06,mono,frontend-monitor,50.193724,154.665510,131.634301,14.330580,556.795837,473.883484,51.590088,46.86
12,02-11-23T18-53-06,mono,api-baseline,17.084155,6.243150,2.870907,3.256819,22.475342,10.335266,11.724548,37.588235294117645
12,02-11-23T18-53-06,mono,api-monitor,17.114956,6.093445,2.747074,3.225759,21.936401,9.889465,11.612732,36.529411764705884
12,02-11-23T18-53-06,mono,frontend-baseline,50.255490,22.324388,11.309730,9.786140,80.367798,40.715027,35.230103,37.22
12,02-11-23T18-53-06,mono,frontend-monitor,50.208534,117.589976,99.351925,13.949958,423.323914,357.666931,50.219849,42.52
13,02-11-23T18-53-06,mono,api-baseline,17.104805,5.827569,2.456224,3.241085,20.979248,8.842407,11.667908,36.8235294117647
13,02-11-23T18-53-06,mono,api-monitor,17.086784,6.527235,3.130086,3.267331,23.498047,11.268311,11.762390,35.88235294117647
13,02-11-23T18-53-06,mono,frontend-baseline,50.114632,23.932953,13.212043,9.615326,86.158630,47.563354,34.615173,36.42
13,02-11-23T18-53-06,mono,frontend-monitor,50.201120,264.486966,241.323005,14.201219,952.153076,868.762817,51.124390,51.38
14,02-11-23T18-53-06,mono,api-baseline,17.108073,6.110687,2.776065,3.225233,21.998474,9.993835,11.610840,37.411764705882355
14,02-11-23T18-53-06,mono,api-monitor,17.122428,9.252218,5.304548,3.323822,33.307983,19.096375,11.965759,35.705882352941174
14,02-11-23T18-53-06,mono,frontend-baseline,50.298731,18.640171,8.779127,9.537998,67.104614,31.604858,34.336792,35.96
14,02-11-23T18-53-06,mono,frontend-monitor,50.275680,112.136434,95.499725,13.772074,403.691162,343.799011,49.579468,43.2
15,02-11-23T18-53-06,mono,api-baseline,17.087446,6.402164,2.996318,3.270857,23.047791,10.786743,11.775085,37.11764705882353
15,02-11-23T18-53-06,mono,api-monitor,17.097348,13.046163,8.136580,3.545617,46.966187,29.291687,12.764221,36.05882352941177
15,02-11-23T18-53-06,mono,frontend-baseline,50.260963,22.685479,11.304881,9.858415,81.667725,40.697571,35.490295,35.88
15,02-11-23T18-53-06,mono,frontend-monitor,50.241583,113.637492,96.800368,13.875699,409.094971,348.481323,49.952515,42.16
16,02-11-23T18-53-06,mono,api-baseline,17.081416,6.509806,3.203820,3.220062,23.435303,11.533752,11.592224,36.1764705882353
16,02-11-23T18-53-06,mono,api-monitor,17.092040,8.470917,4.668003,3.262770,30.495300,16.804810,11.745972,35.76470588235294
16,02-11-23T18-53-06,mono,frontend-baseline,50.212706,19.293569,9.408773,9.555444,69.456848,33.871582,34.399597,36.04
16,02-11-23T18-53-06,mono,frontend-monitor,50.234650,118.008236,100.567780,13.808458,424.829651,362.044006,49.710449,42.48
17,02-11-23T18-53-06,mono,api-baseline,17.093908,6.247559,2.973667,3.219689,22.491211,10.705200,11.590881,36.05882352941177
17,02-11-23T18-53-06,mono,api-monitor,17.089183,6.605615,3.182407,3.244324,23.780212,11.456665,11.679565,35.0
17,02-11-23T18-53-06,mono,frontend-baseline,50.258902,26.852536,16.629113,9.662323,96.669128,59.864807,34.784363,35.8
17,02-11-23T18-53-06,mono,frontend-monitor,50.275066,112.555457,95.532345,13.695187,405.199646,343.916443,49.302673,42.0
18,02-11-23T18-53-06,mono,api-baseline,17.067238,6.764560,3.391266,3.261312,24.352417,12.208557,11.740723,36.23529411764706
18,02-11-23T18-53-06,mono,api-monitor,17.120237,10.594737,6.128150,3.480615,38.141052,22.061340,12.530212,35.0
18,02-11-23T18-53-06,mono,frontend-baseline,50.244872,21.796790,11.255341,9.585300,78.468445,40.519226,34.507080,35.32
18,02-11-23T18-53-06,mono,frontend-monitor,50.228430,123.181542,105.332930,13.884599,443.453552,379.198547,49.984558,42.56
19,02-11-23T18-53-06,mono,api-baseline,17.080742,8.296305,4.684330,3.267788,29.866699,16.863586,11.764038,37.05882352941177
19,02-11-23T18-53-06,mono,api-monitor,17.105326,7.159170,3.850861,3.217570,25.773010,13.863098,11.583252,35.8235294117647
19,02-11-23T18-53-06,mono,frontend-baseline,50.257882,18.099840,8.439907,9.469588,65.159424,30.383667,34.090515,35.6
19,02-11-23T18-53-06,mono,frontend-monitor,50.285502,112.499441,95.463257,13.606754,404.997986,343.667725,48.984314,41.34
2,02-11-23T18-53-06,mono,api-baseline,17.034401,49.499223,43.236423,3.502146,178.197205,155.651123,12.607727,50.94117647058823
2,02-11-23T18-53-06,mono,api-monitor,17.022682,82.732069,75.584598,5.421651,297.835449,272.104553,19.517944,55.05882352941177
2,02-11-23T18-53-06,mono,frontend-baseline,50.179041,104.978807,86.140934,11.095462,377.923706,310.107361,39.943665,50.62
2,02-11-23T18-53-06,mono,frontend-monitor,50.165920,230.757921,205.446218,16.893429,830.728516,739.606384,60.816345,57.56
20,02-11-23T18-53-06,mono,api-baseline,17.095826,6.344350,2.935469,3.264804,22.839661,10.567688,11.753296,36.0
20,02-11-23T18-53-06,mono,api-monitor,17.098663,10.999942,6.896888,3.311208,39.599792,24.828796,11.920349,35.64705882352941
20,02-11-23T18-53-06,mono,frontend-baseline,50.264474,25.934770,15.703108,9.679599,93.365173,56.531189,34.846558,35.64
20,02-11-23T18-53-06,mono,frontend-monitor,50.219659,111.981947,95.546078,13.651920,403.135010,343.965881,49.146912,41.38
21,02-11-23T18-53-06,mono,api-baseline,17.086026,6.611447,3.153110,3.277927,23.801208,11.351196,11.800537,35.705882352941174
21,02-11-23T18-53-06,mono,api-monitor,17.081434,6.004706,2.722863,3.228794,21.616943,9.802307,11.623657,34.8235294117647
21,02-11-23T18-53-06,mono,frontend-baseline,50.238753,35.757887,25.476261,9.583876,128.728394,91.714539,34.501953,37.12
21,02-11-23T18-53-06,mono,frontend-monitor,50.274718,120.226457,103.188714,13.716193,432.815247,371.479370,49.378296,41.8
22,02-11-23T18-53-06,mono,api-baseline,17.099629,10.006629,5.132497,3.569149,36.023865,18.476990,12.848938,36.05882352941177
22,02-11-23T18-53-06,mono,api-monitor,17.091168,6.056824,2.767300,3.238203,21.804565,9.962280,11.657532,34.470588235294116
22,02-11-23T18-53-06,mono,frontend-baseline,50.254928,17.982381,8.251953,9.520738,64.736572,29.707031,34.274658,34.76
22,02-11-23T18-53-06,mono,frontend-monitor,50.247005,109.755520,92.793647,13.854065,395.119873,334.057129,49.874634,40.68
23,02-11-23T18-53-06,mono,api-baseline,17.121956,7.862735,3.852607,3.511556,28.305847,13.869385,12.641602,35.88235294117647
23,02-11-23T18-53-06,mono,api-monitor,17.066890,6.268073,2.929552,3.232269,22.565063,10.546387,11.636169,34.529411764705884
23,02-11-23T18-53-06,mono,frontend-baseline,50.221843,18.239916,8.330027,9.572703,65.663696,29.988098,34.461731,35.06
23,02-11-23T18-53-06,mono,frontend-monitor,50.223054,119.699181,102.270270,13.713040,430.917053,368.172974,49.366943,42.1
24,02-11-23T18-53-06,mono,api-baseline,17.100300,7.155101,3.792419,3.236779,25.758362,13.652710,11.652405,36.294117647058826
24,02-11-23T18-53-06,mono,api-monitor,17.072713,22.922940,18.732300,3.391825,82.522583,67.436279,12.210571,35.88235294117647
24,02-11-23T18-53-06,mono,frontend-baseline,50.251665,18.324009,8.299950,9.490645,65.966431,29.879822,34.166321,34.74
24,02-11-23T18-53-06,mono,frontend-monitor,50.262219,114.756724,98.025665,13.757562,413.124207,352.892395,49.527222,42.06
25,02-11-23T18-53-06,mono,api-baseline,17.053863,9.767219,5.036350,3.565826,35.161987,18.130859,12.836975,35.64705882352941
25,02-11-23T18-53-06,mono,api-monitor,17.088580,5.925954,2.685360,3.222860,21.333435,9.667297,11.602295,34.0
25,02-11-23T18-53-06,mono,frontend-baseline,50.243665,36.090359,24.950782,9.518941,129.925293,89.822815,34.268188,36.52
25,02-11-23T18-53-06,mono,frontend-monitor,50.250097,114.639028,97.839593,13.724348,412.700500,352.222534,49.407654,41.06
26,02-11-23T18-53-06,mono,api-baseline,17.090108,11.146630,6.344265,3.569895,40.127869,22.839355,12.851624,34.8235294117647
26,02-11-23T18-53-06,mono,api-monitor,17.089331,6.239166,2.877655,3.271264,22.460999,10.359558,11.776550,33.588235294117645
26,02-11-23T18-53-06,mono,frontend-baseline,50.248740,18.464559,8.643833,9.521417,66.472412,31.117798,34.277100,34.16
26,02-11-23T18-53-06,mono,frontend-monitor,50.274251,123.753899,105.312025,14.215156,445.514038,379.123291,51.174561,41.26
27,02-11-23T18-53-06,mono,api-baseline,17.073086,9.927572,5.737322,3.334757,35.739258,20.654358,12.005127,35.94117647058823
27,02-11-23T18-53-06,mono,api-monitor,17.096443,6.518453,3.241594,3.226759,23.466431,11.669739,11.616333,33.88235294117647
27,02-11-23T18-53-06,mono,frontend-baseline,50.287715,18.812019,8.783569,9.560547,67.723267,31.620850,34.417969,34.36
27,02-11-23T18-53-06,mono,frontend-monitor,50.199529,258.182983,237.439931,13.782705,929.458740,854.783752,49.617737,49.74
28,02-11-23T18-53-06,mono,api-baseline,17.102244,6.565823,3.210415,3.256666,23.636963,11.557495,11.723999,34.94117647058823
28,02-11-23T18-53-06,mono,api-monitor,17.087759,6.158837,2.844543,3.235762,22.171814,10.240356,11.648743,33.8235294117647
28,02-11-23T18-53-06,mono,frontend-baseline,50.237636,21.918555,10.892114,9.781053,78.906799,39.211609,35.211792,34.46
28,02-11-23T18-53-06,mono,frontend-monitor,50.255706,119.346415,101.136509,14.000261,429.647095,364.091431,50.400940,41.08
29,02-11-23T18-53-06,mono,api-baseline,17.093480,6.320869,2.949592,3.266652,22.755127,10.618530,11.759949,34.470588235294116
29,02-11-23T18-53-06,mono,api-monitor,17.072194,5.702786,2.433319,3.232659,20.530029,8.759949,11.637573,33.88235294117647
29,02-11-23T18-53-06,mono,frontend-baseline,50.235025,22.437778,11.073710,9.876065,80.776001,39.865356,35.553833,35.3
29,02-11-23T18-53-06,mono,frontend-monitor,50.249936,123.240696,95.116747,14.224447,443.666504,342.420288,51.208008,41.18
3,02-11-23T18-53-06,mono,api-baseline,17.069756,59.184435,52.143877,5.267215,213.063965,187.717957,18.961975,53.1764705882353
3,02-11-23T18-53-06,mono,api-monitor,17.056048,26.897956,20.718604,3.365394,96.832642,74.586975,12.115417,49.35294117647059
