#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
30,24-10-23T15-12-45,mono,api-monitor,32.174388,12.127516,6.232825,6.164415,43.659058,22.438171,22.191895,35.8125
30,24-10-23T15-12-45,mono,frontend-baseline,79.399626,45.707160,29.000905,15.613980,164.545776,104.403259,56.210327,38.69620253164557
30,24-10-23T15-12-45,mono,frontend-monitor,79.386288,253.518948,217.125414,25.600179,912.668213,781.651489,92.160645,46.822784810126585
4,24-10-23T15-12-45,mono,api-baseline,32.080291,51.487240,40.353326,6.510264,185.354065,145.271973,23.436951,53.46875
4,24-10-23T15-12-45,mono,api-monitor,32.106412,51.286469,40.174798,6.586609,184.631287,144.629272,23.711792,52.6875
4,24-10-23T15-12-45,mono,frontend-baseline,79.396787,35.995568,19.693790,15.712636,129.584045,70.897644,56.565491,42.848101265822784
4,24-10-23T15-12-45,mono,frontend-monitor,79.342367,238.752679,208.921458,22.904680,859.509644,752.117249,82.456848,50.379746835443036
5,24-10-23T15-12-45,mono,api-baseline,32.127212,39.376628,21.845211,8.519474,141.755859,78.642761,30.670105,54.21875
5,24-10-23T15-12-45,mono,api-monitor,32.139534,46.855960,29.187758,8.538564,168.681458,105.075928,30.738831,62.84375
5,24-10-23T15-12-45,mono,frontend-baseline,79.267151,82.079264,55.306023,15.489112,295.485352,199.101685,55.760803,46.43037974683544
5,24-10-23T15-12-45,mono,frontend-monitor,79.276498,341.595188,289.815640,28.817071,1229.742676,1043.336304,103.741455,57.64556962025316
6,24-10-23T15-12-45,mono,api-baseline,32.125357,40.596110,22.644450,8.431786,146.145996,81.520020,30.354431,60.65625
6,24-10-23T15-12-45,mono,api-monitor,32.097735,41.680264,24.142541,8.365750,150.048950,86.913147,30.116699,64.4375
6,24-10-23T15-12-45,mono,frontend-baseline,79.348603,94.532844,53.965912,20.498132,340.318237,194.277283,73.793274,64.32911392405063
6,24-10-23T15-12-45,mono,frontend-monitor,79.328029,424.198049,365.703532,31.060164,1527.112976,1316.532715,111.816589,78.0886075949367
7,24-10-23T15-12-45,mono,api-baseline,32.130063,32.983687,17.690972,8.219944,118.741272,63.687500,29.591797,61.71875
7,24-10-23T15-12-45,mono,api-monitor,32.118006,34.205916,18.486176,8.191291,123.141296,66.550232,29.488647,62.3125
