"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"22:25:22:999","77995367952144","   1.004","   8.282"," 1456"," 1200"," 3200"," 1466","   3.468","   3.481","   0.967","   1.900","   1.907","   0.530"," 35","0"," 31"," 36","   0.839","   0.842","   0.234","  45.000","  350","  333"
"22:25:24:013","77997703849070","   2.018","   2.055"," 2042"," 1200"," 3700"," 2232","   2.198","   5.710","   1.586","   1.085","   3.007","   0.835"," 35","0"," 31"," 43","   0.870","   1.725","   0.479","  45.000","  350","  333"
"22:25:25:021","78000026488992","   3.026","   1.790"," 2378"," 1200"," 3800"," 2921","   2.409","   8.138","   2.261","   1.387","   4.405","   1.224"," 34","0"," 31"," 41","   0.843","   2.575","   0.715","  45.000","    0","    0"
"22:25:26:026","78002342647818","   4.031","   1.153"," 1534"," 1200"," 3200"," 1545","   1.542","   9.688","   2.691","   0.416","   4.823","   1.340"," 34","0"," 31"," 35","   0.862","   3.442","   0.956","  45.000","    0","    0"
"22:25:27:032","78004659950606","   5.037","   1.244"," 2355"," 1200"," 4800"," 2426","   2.201","  11.902","   3.306","   1.231","   6.061","   1.684"," 34","0"," 31"," 40","   0.746","   4.192","   1.164","  45.000","    0","    0"
"22:25:28:033","78006966188566","   6.038","   1.453"," 1930"," 1200"," 3600"," 2014","   1.511","  13.414","   3.726","   0.731","   6.792","   1.887"," 34","0"," 31"," 35","   0.717","   4.910","   1.364","  45.000","    0","    0"
"22:25:29:036","78009277957996","   7.041","   1.372"," 1810"," 1200"," 3600"," 1964","   1.304","  14.723","   4.090","   0.629","   7.424","   2.062"," 34","0"," 31"," 40","   0.664","   5.576","   1.549","  45.000","    0","    0"
"22:25:30:040","78011590383666","   8.045","   1.892"," 2569"," 1200"," 4200"," 2789","   2.368","  17.099","   4.750","   1.655","   9.085","   2.524"," 34","0"," 31"," 44","   0.669","   6.248","   1.736","  45.000","    0","    0"
"22:25:31:050","78013917940584","   9.055","   1.008"," 1434"," 1200"," 2500"," 1449","   0.958","  18.067","   5.019","   0.332","   9.421","   2.617"," 34","0"," 31"," 35","   0.662","   6.917","   1.921","  45.000","    0","    0"
"22:25:32:061","78016245770930","  10.065","   1.055"," 1586"," 1200"," 3000"," 1683","   1.027","  19.105","   5.307","   0.384","   9.809","   2.725"," 34","0"," 30"," 35","   0.670","   7.594","   2.109","  45.000","    0","    0"
"22:25:33:061","78018551586700","  11.066","   1.051"," 1540"," 1200"," 3100"," 1559","   1.038","  20.144","   5.596","   0.399","  10.208","   2.836"," 34","0"," 30"," 35","   0.660","   8.254","   2.293","  45.000","    0","    0"
"22:25:34:066","78020865099004","  12.070","   2.767"," 2810"," 1200"," 4700"," 3179","   4.055","  24.216","   6.727","   3.182","  13.404","   3.723"," 34","0"," 31"," 49","   0.745","   9.002","   2.501","  45.000","    0","    0"
"22:25:35:073","78023185808602","  13.077","   1.723"," 2452"," 1200"," 3700"," 3107","   2.085","  26.316","   7.310","   1.396","  14.810","   4.114"," 34","0"," 31"," 40","   0.676","   9.684","   2.690","  45.000","    0","    0"
"22:25:36:075","78025494077640","  14.079","   1.261"," 1757"," 1200"," 3200"," 1842","   1.172","  27.490","   7.636","   0.516","  15.327","   4.257"," 33","0"," 31"," 35","   0.672","  10.357","   2.877","  45.000","    0","    0"
"22:25:37:084","78027819572004","  15.089","   1.011"," 1453"," 1200"," 2500"," 1463","   0.954","  28.453","   7.904","   0.345","  15.675","   4.354"," 34","0"," 31"," 35","   0.662","  11.025","   3.063","  45.000","    0","    0"
"22:25:38:088","78030133372416","  16.093","   1.191"," 1716"," 1200"," 3100"," 1767","   1.106","  29.564","   8.212","   0.470","  16.147","   4.485"," 34","0"," 31"," 35","   0.664","  11.692","   3.248","  45.000","    0","    0"
"22:25:39:097","78032456526934","  17.101","   1.527"," 1613"," 1200"," 3000"," 1628","   1.365","  30.941","   8.595","   0.547","  16.698","   4.638"," 34","0"," 31"," 35","   0.714","  12.411","   3.448","  45.000","    0","    0"
"22:25:40:098","78034765093924","  18.103","   1.993"," 2615"," 1200"," 4100"," 2792","   2.626","  33.572","   9.325","   1.769","  18.470","   5.131"," 34","0"," 31"," 41","   0.730","  13.143","   3.651","  45.000","    0","    0"
"22:25:41:100","78037072466620","  19.105","   1.143"," 1641"," 1200"," 2900"," 1656","   1.100","  34.673","   9.631","   0.462","  18.933","   5.259"," 34","0"," 31"," 35","   0.660","  13.804","   3.834","  45.000","    0","    0"
"22:25:42:107","78039393167052","  20.112","   1.138"," 1462"," 1200"," 2500"," 1476","   1.146","  35.827","   9.952","   0.386","  19.321","   5.367"," 33","0"," 31"," 35","   0.709","  14.518","   4.033","  45.000","    0","    0"
"22:25:43:112","78041707921718","  21.117","   1.145"," 1510"," 1200"," 2800"," 1534","   1.057","  36.888","  10.247","   0.398","  19.721","   5.478"," 35","0"," 30"," 35","   0.662","  15.182","   4.217","  45.000","    0","    0"
"22:25:44:118","78044025196634","  22.122","   1.318"," 1717"," 1200"," 3000"," 1797","   1.178","  38.073","  10.576","   0.505","  20.229","   5.619"," 34","0"," 31"," 35","   0.674","  15.860","   4.406","  45.000","    0","    0"
"22:25:45:127","78046350552764","  23.132","   1.778"," 2378"," 1200"," 3700"," 2921","   2.109","  40.201","  11.167","   1.383","  21.625","   6.007"," 34","0"," 31"," 41","   0.681","  16.547","   4.596","  45.000","    0","    0"
"22:25:46:128","78048658110412","  24.133","   2.258"," 1454"," 1200"," 3200"," 1465","   1.516","  41.720","  11.589","   0.601","  22.227","   6.174"," 34","0"," 31"," 35","   0.774","  17.323","   4.812","  45.000","    0","    0"
"22:25:47:132","78050971243524","  25.137","   0.908"," 1457"," 1200"," 2500"," 1468","   0.955","  42.678","  11.855","   0.337","  22.565","   6.268"," 35","0"," 30"," 35","   0.656","  17.982","   4.995","  45.000","    0","    0"
"22:25:48:134","78053278479648","  26.138","   1.144"," 1685"," 1200"," 3000"," 1787","   1.107","  43.786","  12.163","   0.455","  23.021","   6.395"," 34","0"," 30"," 35","   0.669","  18.652","   5.181","  45.000","    0","    0"
"22:25:49:141","78055598149718","  27.145","   1.102"," 1533"," 1200"," 2900"," 1560","   1.037","  44.830","  12.453","   0.395","  23.419","   6.505"," 34","0"," 30"," 35","   0.661","  19.317","   5.366","  45.000","    0","    0"
"22:25:50:144","78057911061622","  28.149","   2.685"," 3033"," 1200"," 4400"," 3544","   4.054","  48.900","  13.583","   3.300","  26.731","   7.425"," 34","0"," 30"," 53","   0.714","  20.034","   5.565","  45.000","    0","    0"
"22:25:51:145","78060217340978","  29.150","   0.965"," 1446"," 1200"," 2500"," 1469","   0.961","  49.861","  13.850","   0.343","  27.074","   7.521"," 34","0"," 30"," 35","   0.658","  20.692","   5.748","  45.000","    0","    0"
"22:25:52:155","78062542825590","  30.159","   1.027"," 1593"," 1200"," 3000"," 1691","   1.015","  50.886","  14.135","   0.380","  27.458","   7.627"," 34","0"," 30"," 35","   0.667","  21.366","   5.935","  45.000","    0","    0"
"22:25:53:157","78064851123598","  31.161","   0.983"," 1562"," 1200"," 3100"," 1575","   1.014","  51.902","  14.417","   0.384","  27.842","   7.734"," 33","0"," 30"," 35","   0.657","  22.024","   6.118","  45.000","    0","    0"
"22:25:54:160","78067163105188","  32.165","   1.214"," 1605"," 1200"," 3000"," 1624","   1.233","  53.139","  14.761","   0.463","  28.307","   7.863"," 33","0"," 30"," 34","   0.712","  22.738","   6.316","  45.000","    0","    0"
"22:25:55:169","78069486796740","  33.173","   1.681"," 2458"," 1200"," 3700"," 3020","   2.051","  55.208","  15.336","   1.380","  29.699","   8.250"," 34","0"," 30"," 41","   0.675","  23.419","   6.505","  45.000","    0","    0"
"22:25:56:174","78071803527182","  34.179","   1.154"," 1605"," 1200"," 3000"," 1680","   1.188","  56.403","  15.667","   0.423","  30.124","   8.368"," 33","0"," 31"," 35","   0.716","  24.139","   6.705","  45.000","    0","    0"
"22:25:57:176","78074111428498","  35.180","   0.872"," 1460"," 1200"," 2500"," 1479","   0.942","  57.346","  15.929","   0.335","  30.460","   8.461"," 33","0"," 30"," 34","   0.655","  24.795","   6.887","  45.000","    0","    0"
"22:25:58:177","78076418725544","  36.182","   1.219"," 1875"," 1200"," 3600"," 1926","   1.264","  58.611","  16.281","   0.626","  31.086","   8.635"," 33","0"," 30"," 35","   0.664","  25.460","   7.072","  45.000","    0","    0"
"22:25:59:183","78078735529260","  37.187","   1.123"," 1580"," 1200"," 3000"," 1596","   1.183","  59.801","  16.611","   0.437","  31.526","   8.757"," 34","0"," 30"," 35","   0.709","  26.172","   7.270","  45.000","    0","    0"
"22:26:00:184","78081043117600","  38.189","   3.141"," 2799"," 1200"," 3900"," 3404","   3.854","  63.661","  17.684","   3.054","  34.585","   9.607"," 34","0"," 31"," 41","   0.716","  26.889","   7.469","  45.000","    0","    0"
"22:26:01:195","78083371032480","  39.199","   1.079"," 1542"," 1200"," 2900"," 1550","   1.028","  64.700","  17.972","   0.392","  34.980","   9.717"," 34","0"," 31"," 35","   0.665","  27.561","   7.656","  45.000","    0","    0"
"22:26:02:198","78085681717166","  40.202","   1.048"," 1536"," 1200"," 2600"," 1580","   1.005","  65.708","  18.252","   0.383","  35.365","   9.823"," 33","0"," 30"," 34","   0.661","  28.223","   7.840","  45.000","    0","    0"
"22:26:03:200","78087992219770","  41.205","   1.087"," 1470"," 1200"," 3000"," 1477","   1.002","  66.713","  18.531","   0.366","  35.732","   9.926"," 33","0"," 30"," 35","   0.660","  28.885","   8.024","  45.000","    0","    0"
"22:26:04:205","78090307637142","  42.210","   1.285"," 1833"," 1200"," 3100"," 1962","   1.343","  68.062","  18.906","   0.559","  36.293","  10.081"," 33","0"," 30"," 35","   0.721","  29.610","   8.225","  45.000","    0","    0"
"22:26:05:212","78092628160928","  43.217","   4.112"," 3347"," 1200"," 4700"," 4073","   6.803","  74.914","  20.810","   5.972","  42.309","  11.752"," 52","0"," 30"," 53","   0.713","  30.328","   8.424","  45.000","    0","    0"
"22:26:06:218","78094944539230","  44.223","   6.601"," 4608"," 3900"," 4700"," 4800","  25.421"," 100.472","  27.909","  24.175","  66.613","  18.504"," 58","0"," 36"," 60","   0.669","  31.000","   8.611","  45.000","    0","    0"
"22:26:07:227","78097270685502","  45.232","   6.471"," 4605"," 4000"," 4800"," 4800","  25.250"," 125.965","  34.990","  23.903","  90.746","  25.207"," 56","0"," 36"," 63","   0.713","  31.720","   8.811","  45.000","    0","    0"
"22:26:08:228","78099575425228","  46.232","   6.787"," 4534"," 4000"," 4800"," 4800","  24.358"," 150.331","  41.759","  23.080"," 113.834","  31.621"," 58","0"," 37"," 63","   0.686","  32.406","   9.002","  45.000","    0","    0"
"22:26:09:228","78101880114964","  47.233","   6.628"," 4521"," 3900"," 4800"," 4800","  23.759"," 174.097","  48.360","  22.507"," 136.348","  37.874"," 58","0"," 37"," 64","   0.671","  33.078","   9.188","  45.000","    0","    0"
"22:26:10:237","78104205402092","  48.242","   7.341"," 4461"," 4000"," 4700"," 4800","  24.626"," 198.951","  55.264","  23.259"," 159.822","  44.395"," 54","0"," 38"," 65","   0.737","  33.821","   9.395","  45.000","    0","    0"
"22:26:11:244","78106525488664","  49.249","   2.623"," 3843"," 1200"," 4800"," 4041","   8.057"," 207.064","  57.518","   7.190"," 167.062","  46.406"," 38","0"," 34"," 63","   0.664","  34.489","   9.580","  45.000","    0","    0"
"22:26:12:253","78108849713548","  50.258","   2.920"," 1498"," 1200"," 3500"," 1540","   1.597"," 208.675","  57.965","   0.798"," 167.867","  46.630"," 37","0"," 34"," 38","   0.672","  35.167","   9.769","  45.000","    0","    0"
"22:26:13:258","78111164254284","  51.262","   3.611"," 1475"," 1200"," 3600"," 1483","   1.937"," 210.621","  58.506","   0.975"," 168.846","  46.902"," 37","0"," 34"," 38","   0.713","  35.884","   9.968","  45.000","    0","    0"
"22:26:14:258","78113469975514","  52.263","   1.195"," 1598"," 1200"," 2900"," 1615","   1.115"," 211.737","  58.816","   0.455"," 169.302","  47.028"," 36","0"," 33"," 37","   0.667","  36.552","  10.153","  45.000","    0","    0"
"22:26:15:259","78115774972300","  53.263","   1.917"," 2334"," 1200"," 3700"," 2843","   2.152"," 213.890","  59.414","   1.447"," 170.749","  47.430"," 37","0"," 33"," 43","   0.680","  37.232","  10.342","  45.000","    0","    0"
"22:26:16:264","78118090094636","  54.268","   2.019"," 1517"," 1200"," 3700"," 1536","   1.328"," 215.224","  59.785","   0.578"," 171.330","  47.592"," 36","0"," 33"," 38","   0.736","  37.971","  10.547","  45.000","    0","    0"
"22:26:17:264","78120394965454","  55.269","   1.061"," 1465"," 1200"," 2500"," 1480","   1.135"," 216.359","  60.100","   0.381"," 171.712","  47.698"," 36","0"," 33"," 37","   0.708","  38.679","  10.744","  45.000","    0","    0"
"22:26:18:265","78122700448790","  56.269","   1.115"," 1502"," 1200"," 2800"," 1527","   1.004"," 217.364","  60.379","   0.379"," 172.090","  47.803"," 36","0"," 33"," 37","   0.663","  39.343","  10.928","  45.000","    0","    0"
"22:26:19:266","78125007428506","  57.271","   1.085"," 1527"," 1200"," 2800"," 1555","   1.024"," 218.389","  60.664","   0.399"," 172.490","  47.914"," 36","0"," 33"," 36","   0.662","  40.005","  11.113","  45.000","    0","    0"
"22:26:20:268","78127315944640","  58.272","   2.048"," 2533"," 1200"," 4500"," 2731","   2.532"," 220.926","  61.368","   1.718"," 174.211","  48.392"," 36","0"," 33"," 43","   0.729","  40.736","  11.316","  45.000","    0","    0"
"22:26:21:269","78129622549362","  59.274","   0.999"," 1443"," 1200"," 2500"," 1447","   0.974"," 221.901","  61.639","   0.349"," 174.560","  48.489"," 36","0"," 32"," 36","   0.657","  41.394","  11.498","  45.000","    0","    0"
"22:26:22:271","78131930368718","  60.275","   1.006"," 1610"," 1200"," 2500"," 1628","   1.028"," 222.931","  61.925","   0.397"," 174.958","  48.599"," 36","0"," 32"," 36","   0.662","  42.056","  11.682","  45.000","    0","    0"
"22:26:23:278","78134251813498","  61.283","   5.812"," 1399"," 1200"," 3600"," 1404","   2.421"," 225.370","  62.603","   1.360"," 176.329","  48.980"," 36","0"," 32"," 37","   0.648","  42.709","  11.864","  45.000","    0","    0"
"22:26:24:284","78136569649298","  62.289","   1.484"," 1729"," 1200"," 3600"," 1766","   1.376"," 226.755","  62.987","   0.585"," 176.917","  49.144"," 36","0"," 32"," 37","   0.721","  43.434","  12.065","  45.000","    0","    0"
"22:26:25:285","78138876691510","  63.290","   1.657"," 2480"," 1200"," 3700"," 3054","   2.051"," 228.808","  63.558","   1.377"," 178.296","  49.527"," 36","0"," 32"," 42","   0.675","  44.109","  12.253","  45.000","    0","    0"
"22:26:26:295","78141203174432","  64.300","   1.281"," 1663"," 1200"," 3500"," 1657","   1.169"," 229.989","  63.886","   0.522"," 178.823","  49.673"," 36","0"," 32"," 36","   0.661","  44.777","  12.438","  45.000","    0","    0"
