"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"00:24:17:587","94433267154698","   1.000","   5.143"," 3857"," 1700"," 4600"," 4170","  12.875","  12.879","   3.578","  11.331","  11.335","   3.149"," 58","0"," 52"," 61","   0.680","   0.680","   0.189","  45.000","    0","    0"
"00:24:18:596","94435591252192","   2.009","   4.339"," 3530"," 1200"," 4600"," 3959","   8.929","  21.886","   6.080","   7.775","  19.178","   5.327"," 53","0"," 51"," 76","   0.721","   1.408","   0.391","  45.000","    0","    0"
"00:24:19:606","94437917683104","   3.019","   1.761"," 1672"," 1200"," 3700"," 1696","   1.577","  23.478","   6.522","   0.730","  19.914","   5.532"," 54","0"," 50"," 55","   0.695","   2.110","   0.586","  45.000","  450","  433"
"00:24:20:612","94440235406038","   4.025","   3.885"," 3477"," 1200"," 4600"," 3744","   8.795","  32.326","   8.980","   7.575","  27.535","   7.648"," 59","0"," 50"," 63","   0.645","   2.759","   0.766","  45.000","  450","  433"
"00:24:21:613","94442541594766","   5.026","   5.187"," 3904"," 1700"," 4600"," 4283","  13.093","  45.432","  12.620","  11.672","  39.218","  10.894"," 58","0"," 52"," 61","   0.635","   3.395","   0.943","  45.000","  450","  433"
"00:24:22:613","94444846325010","   6.026","   5.130"," 3875"," 1200"," 4600"," 4265","  13.087","  58.523","  16.256","  11.522","  50.744","  14.096"," 59","0"," 52"," 61","   0.693","   4.088","   1.136","  45.000","  350","  333"
"00:24:23:618","94447162510142","   7.031","   5.144"," 3858"," 1600"," 4600"," 4221","  12.974","  71.566","  19.879","  11.415","  62.220","  17.283"," 58","0"," 52"," 61","   0.682","   4.774","   1.326","  45.000","    0","    0"
"00:24:24:621","94449472890046","   8.034","   5.980"," 3799"," 1200"," 4600"," 4204","  13.625","  85.228","  23.674","  12.183","  74.436","  20.677"," 59","0"," 52"," 67","   0.661","   5.437","   1.510","  45.000","    0","    0"
"00:24:25:630","94451797368510","   9.043","   5.160"," 3820"," 1200"," 4600"," 4221","  12.274","  97.611","  27.114","  10.835","  85.367","  23.713"," 58","0"," 52"," 61","   0.644","   6.087","   1.691","  45.000","    0","    0"
"00:24:26:631","94454102596386","  10.043","   5.062"," 3796"," 1200"," 4600"," 4166","  11.832"," 109.449","  30.403","  10.413","  95.786","  26.607"," 57","0"," 52"," 61","   0.633","   6.721","   1.867","  45.000","    0","    0"
"00:24:27:631","94456406941836","  11.044","   5.301"," 3846"," 1200"," 4600"," 4228","  13.211"," 122.662","  34.073","  11.782"," 107.569","  29.880"," 59","0"," 52"," 62","   0.641","   7.362","   2.045","  45.000","    0","    0"
"00:24:28:637","94458725319532","  12.050","  14.875"," 2604"," 1200"," 4400"," 2633","  10.726"," 133.455","  37.071","   9.284"," 116.910","  32.475"," 57","0"," 52"," 61","   0.793","   8.160","   2.267","  45.000","    0","    0"
"00:24:29:638","94461030815202","  13.050","   9.882"," 3054"," 1200"," 4300"," 3312","  10.886"," 144.348","  40.097","   9.518"," 126.434","  35.121"," 57","0"," 51"," 69","   0.858","   9.019","   2.505","  45.000","    0","    0"
"00:24:30:640","94463340401206","  14.053","   4.480"," 3060"," 1200"," 4400"," 3220","   6.108"," 150.471","  41.798","   5.133"," 131.580","  36.550"," 53","0"," 51"," 63","   0.738","   9.759","   2.711","  45.000","    0","    0"
"00:24:31:641","94465647148956","  15.054","   4.001"," 3563"," 1200"," 4600"," 3833","   9.065"," 159.547","  44.319","   7.985"," 139.574","  38.771"," 60","0"," 50"," 70","   0.590","  10.350","   2.875","  45.000","    0","    0"
"00:24:32:646","94467961822186","  16.059","   5.325"," 3954"," 1200"," 4600"," 4323","  13.719"," 173.330","  48.147","  12.388"," 152.019","  42.228"," 60","0"," 52"," 65","   0.589","  10.942","   3.039","  45.000","    0","    0"
"00:24:33:650","94470275556410","  17.063","   5.343"," 3835"," 1200"," 4600"," 4194","  13.032"," 186.417","  51.782","  11.719"," 163.788","  45.497"," 60","0"," 52"," 66","   0.599","  11.543","   3.206","  45.000","    0","    0"

"Total Elapsed Time (sec) = 17.062877"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 186.416992"
"Cumulative Package Energy_0 (mWh) = 51.782498"
"Average Package Power_0 (Watt) = 10.925297"

"Cumulative IA Energy_0 (Joules) = 163.787598"
"Cumulative IA Energy_0 (mWh) = 45.496555"
"Average Package IA_0 (Watt) = 9.599061"

"Cumulative DRAM Energy_0 (Joules) = 11.542908"
"Cumulative DRAM Energy_0 (mWh) = 3.206363"
"Average Package DRAM_0 (Watt) = 0.676492"
