"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"21:37:17:390","190660364021312","   1.006","   7.497"," 1518"," 1200"," 3500"," 1526","  12.745","  12.816","   3.560","   3.415","   3.434","   0.954"," 71","0"," 64"," 69","   0.980","   0.986","   0.274","  45.000","    0","    0"
"21:37:18:401","190662693905590","   2.017","   7.675"," 1580"," 1200"," 3700"," 1603","  12.921","  25.882","   7.190","   3.760","   7.237","   2.010"," 71","0"," 64"," 77","   0.952","   1.949","   0.541","  45.000"," 1150"," 1200"
"21:37:19:409","190665015916524","   3.025","   7.100"," 1470"," 1200"," 3600"," 1477","  11.759","  37.733","  10.481","   3.180","  10.441","   2.900"," 73","0"," 64"," 68","   0.936","   2.893","   0.803","  45.000"," 1100"," 1100"
"21:37:20:419","190667341910774","   4.034","   7.170"," 1447"," 1200"," 2500"," 1454","  12.400","  50.252","  13.959","   3.166","  13.638","   3.788"," 75","0"," 64"," 68","   0.933","   3.834","   1.065","  45.000"," 1150"," 1200"
"21:37:21:424","190669657429536","   5.039","   7.416"," 1568"," 1200"," 3600"," 1576","  11.616","  61.926","  17.202","   3.393","  17.049","   4.736"," 72","0"," 64"," 71","   0.980","   4.820","   1.339","  45.000"," 1000"," 1000"
"21:37:22:432","190671980426730","   6.048","   7.033"," 1502"," 1200"," 3600"," 1512","  10.659","  72.673","  20.187","   3.019","  20.092","   5.581"," 73","0"," 63"," 69","   0.943","   5.771","   1.603","  45.000","    0","    0"
"21:37:23:438","190674299483314","   7.054","   7.039"," 1490"," 1200"," 2500"," 1500","   9.531","  82.266","  22.852","   2.868","  22.979","   6.383"," 71","0"," 64"," 68","   0.931","   6.708","   1.863","  45.000","  950","  933"
"21:37:24:442","190676611057260","   8.057","   7.763"," 1857"," 1200"," 3600"," 1951","  11.126","  93.429","  25.952","   4.449","  27.442","   7.623"," 69","0"," 63"," 74","   0.979","   7.690","   2.136","  45.000","    0","    0"
"21:37:25:450","190678934275318","   9.066","   4.155"," 1534"," 1200"," 3100"," 1546","   3.281","  96.737","  26.871","   1.500","  28.954","   8.043"," 65","0"," 63"," 69","   0.728","   8.424","   2.340","  45.000","    0","    0"
"21:37:26:459","190681259335914","  10.075","   6.040"," 1601"," 1200"," 3100"," 1610","   7.709"," 104.517","  29.032","   2.535","  31.513","   8.754"," 71","0"," 63"," 67","   0.931","   9.363","   2.601","  45.000"," 1000"," 1000"
