"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"04:03:42:538","443141809615408","   1.001","   1.605"," 1911"," 1200"," 3700"," 2215","   1.554","   1.555","   0.432","   0.843","   0.843","   0.234"," 41","0"," 34"," 41","   0.725","   0.725","   0.201","  45.000","    0","    0"
"04:03:43:552","443144145595906","   2.014","   2.134"," 2343"," 1200"," 3700"," 2801","   2.285","   3.872","   1.075","   1.644","   2.510","   0.697"," 38","0"," 34"," 47","   0.687","   1.422","   0.395","  45.000","    0","    0"
"04:03:44:557","443146462353878","   3.020","   1.108"," 1446"," 1200"," 2500"," 1451","   0.950","   4.826","   1.341","   0.381","   2.892","   0.803"," 37","0"," 34"," 39","   0.668","   2.093","   0.581","  45.000","    0","    0"
"04:03:45:559","443148770462298","   4.022","   1.013"," 1386"," 1200"," 2500"," 1398","   0.904","   5.732","   1.592","   0.339","   3.232","   0.898"," 37","0"," 34"," 39","   0.661","   2.755","   0.765","  45.000","    0","    0"
"04:03:46:563","443151083406094","   5.026","   0.937"," 1512"," 1200"," 2600"," 1534","   0.903","   6.639","   1.844","   0.353","   3.586","   0.996"," 37","0"," 34"," 39","   0.658","   3.417","   0.949","  45.000","    0","    0"
"04:03:47:567","443153396972152","   6.030","   1.351"," 1740"," 1200"," 2900"," 1865","   1.140","   7.784","   2.162","   0.564","   4.152","   1.153"," 38","0"," 34"," 39","   0.668","   4.087","   1.135","  45.000","    0","    0"
"04:03:48:570","443155708438332","   7.033","   1.313"," 1623"," 1200"," 2700"," 1641","   1.175","   8.963","   2.490","   0.495","   4.649","   1.291"," 37","0"," 34"," 39","   0.715","   4.804","   1.335","  45.000","    0","    0"
"04:03:49:571","443158014156844","   8.034","   1.073"," 1624"," 1200"," 2900"," 1647","   1.002","   9.966","   2.768","   0.434","   5.084","   1.412"," 37","0"," 34"," 39","   0.663","   5.468","   1.519","  45.000","    0","    0"
"04:03:50:580","443160339539784","   9.043","   1.025"," 1401"," 1200"," 2600"," 1414","   0.901","  10.875","   3.021","   0.339","   5.426","   1.507"," 37","0"," 34"," 39","   0.662","   6.136","   1.704","  45.000","    0","    0"
"04:03:51:584","443162652710148","  10.047","   1.398"," 1540"," 1200"," 2500"," 1557","   1.052","  11.932","   3.314","   0.473","   5.901","   1.639"," 37","0"," 34"," 38","   0.662","   6.801","   1.889","  45.000","    0","    0"
