"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:44:19:923","401623178590816","   1.004","   1.531"," 1643"," 1200"," 2500"," 1657","   1.987","   1.994","   0.554","   0.583","   0.585","   0.162"," 58","0"," 56"," 59","   0.728","   0.731","   0.203","  45.000","    0","    0"
"20:44:20:934","401625507102720","   2.014","   1.709"," 1956"," 1200"," 3600"," 2202","   2.324","   4.343","   1.206","   1.006","   1.601","   0.445"," 59","0"," 56"," 68","   0.670","   1.408","   0.391","  45.000","    0","    0"
"20:44:21:935","401627815373270","   3.016","   1.415"," 1587"," 1200"," 2500"," 1596","   1.841","   6.187","   1.719","   0.526","   2.129","   0.591"," 58","0"," 56"," 59","   0.674","   2.083","   0.579","  45.000","    0","    0"
"20:44:22:937","401630122924552","   4.018","   1.257"," 1583"," 1200"," 2500"," 1622","   1.774","   7.964","   2.212","   0.463","   2.592","   0.720"," 58","0"," 56"," 59","   0.666","   2.751","   0.764","  45.000","    0","    0"
"20:44:23:938","401632428414294","   5.018","   1.481"," 1684"," 1200"," 2900"," 1737","   1.893","   9.858","   2.738","   0.580","   3.173","   0.881"," 59","0"," 55"," 59","   0.675","   3.426","   0.952","  45.000","    0","    0"
"20:44:24:941","401634741412790","   6.022","   1.355"," 1567"," 1200"," 2500"," 1597","   1.814","  11.680","   3.244","   0.507","   3.681","   1.023"," 57","0"," 55"," 58","   0.670","   4.099","   1.138","  45.000","    0","    0"
"20:44:25:944","401637051664430","   7.025","   1.900"," 1871"," 1200"," 3400"," 2066","   2.211","  13.896","   3.860","   0.902","   4.586","   1.274"," 57","0"," 55"," 61","   0.681","   4.782","   1.328","  45.000","    0","    0"
"20:44:26:949","401639366615350","   8.030","   1.351"," 1619"," 1200"," 2500"," 1641","   1.896","  15.802","   4.389","   0.507","   5.095","   1.415"," 58","0"," 55"," 58","   0.718","   5.503","   1.529","  45.000","    0","    0"
"20:44:27:954","401641681790856","   9.034","   1.328"," 1641"," 1200"," 2700"," 1668","   1.802","  17.612","   4.892","   0.497","   5.594","   1.554"," 58","0"," 55"," 58","   0.670","   6.176","   1.716","  45.000","    0","    0"
"20:44:28:957","401643994021948","  10.038","   2.190"," 2355"," 1200"," 3700"," 2870","   2.989","  20.611","   5.725","   1.676","   7.276","   2.021"," 58","0"," 55"," 65","   0.688","   6.866","   1.907","  45.000","    0","    0"
"20:44:29:963","401646310552382","  11.043","   1.325"," 1621"," 1200"," 2600"," 1649","   1.795","  22.416","   6.227","   0.494","   7.773","   2.159"," 57","0"," 55"," 58","   0.669","   7.539","   2.094","  45.000","    0","    0"
"20:44:30:967","401648623731552","  12.047","   1.321"," 1581"," 1200"," 2500"," 1604","   1.881","  24.305","   6.751","   0.496","   8.271","   2.298"," 58","0"," 54"," 58","   0.718","   8.259","   2.294","  45.000","    0","    0"
"20:44:31:970","401650934499562","  13.050","   1.373"," 1530"," 1200"," 2500"," 1560","   1.787","  26.097","   7.249","   0.488","   8.761","   2.434"," 57","0"," 54"," 58","   0.666","   8.928","   2.480","  45.000","    0","    0"
"20:44:32:974","401653247496698","  14.054","   1.512"," 1828"," 1200"," 3700"," 1921","   2.063","  28.168","   7.824","   0.763","   9.527","   2.646"," 57","0"," 54"," 63","   0.664","   9.594","   2.665","  45.000","    0","    0"
"20:44:33:974","401655553384512","  15.055","   1.462"," 1720"," 1200"," 2900"," 1811","   1.902","  30.072","   8.353","   0.596","  10.124","   2.812"," 57","0"," 54"," 59","   0.675","  10.270","   2.853","  45.000","    0","    0"
"20:44:34:979","401657867197754","  16.059","   1.426"," 1615"," 1200"," 2500"," 1638","   1.834","  31.914","   8.865","   0.532","  10.658","   2.961"," 57","0"," 54"," 58","   0.670","  10.943","   3.040","  45.000","    0","    0"
"20:44:35:981","401660176182724","  17.061","   1.302"," 1609"," 1200"," 2500"," 1632","   1.863","  33.781","   9.384","   0.480","  11.139","   3.094"," 57","0"," 54"," 57","   0.717","  11.661","   3.239","  45.000","    0","    0"
