#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
28,02-10-23T23-49-02,mono,frontend-monitor,6.046218,3.948313,1.935866,1.434207,14.213928,6.969116,5.163147,52.833333333333336
29,02-10-23T23-49-02,mono,api-baseline,62.336902,31.771410,19.786733,11.852264,114.377075,71.232239,42.668152,39.91935483870968
29,02-10-23T23-49-02,mono,api-monitor,62.310022,20.961287,10.003849,11.851010,75.460632,36.013855,42.663635,38.17741935483871
29,02-10-23T23-49-02,mono,frontend-baseline,6.058665,1.966943,0.908186,1.154531,7.080994,3.269470,4.156311,35.666666666666664
29,02-10-23T23-49-02,mono,frontend-monitor,6.041611,1.932017,0.836775,1.167382,6.955261,3.012390,4.202576,36.0
3,02-10-23T23-49-02,mono,api-baseline,62.382792,112.236565,55.621406,14.005856,404.051636,200.237061,50.421082,65.2258064516129
3,02-10-23T23-49-02,mono,api-monitor,62.215339,327.687802,302.237413,12.262590,1179.676086,1088.054688,44.145325,78.85483870967742
3,02-10-23T23-49-02,mono,frontend-baseline,6.022055,26.427578,24.178348,1.210598,95.139282,87.042053,4.358154,56.0
3,02-10-23T23-49-02,mono,frontend-monitor,6.021663,24.793023,22.523482,1.187710,89.254883,81.084534,4.275757,66.66666666666667
30,02-10-23T23-49-02,mono,api-baseline,62.333170,18.907267,8.387044,11.761356,68.066162,30.193359,42.340881,34.16129032258065
30,02-10-23T23-49-02,mono,api-monitor,62.166908,20.590464,9.111430,11.909078,74.125671,32.801147,42.872681,35.903225806451616
30,02-10-23T23-49-02,mono,frontend-baseline,6.019626,2.055274,0.879500,1.176351,7.398987,3.166199,4.234863,33.166666666666664
30,02-10-23T23-49-02,mono,frontend-monitor,6.051432,2.048730,0.903507,1.189168,7.375427,3.252625,4.281006,35.0
4,02-10-23T23-49-02,mono,api-baseline,62.220608,174.196608,154.321018,12.318573,627.107788,555.555664,44.346863,62.225806451612904
4,02-10-23T23-49-02,mono,api-monitor,62.282079,23.930427,12.499932,11.867540,86.149536,44.999756,42.723145,48.0
4,02-10-23T23-49-02,mono,frontend-baseline,6.040373,1.870405,0.880195,1.135271,6.733459,3.168701,4.086975,40.5
4,02-10-23T23-49-02,mono,frontend-monitor,6.036746,2.347666,1.295556,1.143511,8.451599,4.664001,4.116638,40.0
5,02-10-23T23-49-02,mono,api-baseline,62.329669,21.198578,10.532769,11.763424,76.314880,37.917969,42.348328,38.79032258064516
5,02-10-23T23-49-02,mono,api-monitor,62.317437,23.094126,11.868184,11.853960,83.138855,42.725464,42.674255,40.516129032258064
5,02-10-23T23-49-02,mono,frontend-baseline,6.031928,1.912198,0.863800,1.146206,6.883911,3.109680,4.126343,37.0
5,02-10-23T23-49-02,mono,frontend-monitor,6.023866,22.613305,5.554470,1.659054,81.407898,19.996094,5.972595,57.833333333333336
6,02-10-23T23-49-02,mono,api-baseline,62.351511,197.735867,48.847131,16.698354,711.849121,175.849670,60.114075,66.38709677419355
6,02-10-23T23-49-02,mono,api-monitor,62.342176,226.070133,57.013431,16.361677,813.852478,205.248352,58.902039,73.59677419354838
6,02-10-23T23-49-02,mono,frontend-baseline,6.027806,21.537069,4.834849,1.595340,77.533447,17.405457,5.743225,70.33333333333333
6,02-10-23T23-49-02,mono,frontend-monitor,6.039000,21.384888,4.919637,1.590966,76.985596,17.710693,5.727478,74.16666666666667
7,02-10-23T23-49-02,mono,api-baseline,62.335358,229.407925,52.430471,16.421984,825.868530,188.749695,59.119141,72.35483870967742
7,02-10-23T23-49-02,mono,api-monitor,62.370096,196.815881,45.824161,15.673642,708.537170,164.966980,56.425110,71.08064516129032
7,02-10-23T23-49-02,mono,frontend-baseline,6.048987,21.199409,4.798414,1.601579,76.317871,17.274292,5.765686,71.83333333333333
7,02-10-23T23-49-02,mono,frontend-monitor,6.041579,19.623260,4.760284,1.590034,70.643738,17.137024,5.724121,71.16666666666667
8,02-10-23T23-49-02,mono,api-baseline,62.341097,240.227610,52.529941,16.672194,864.819397,189.107788,60.019897,72.2258064516129
8,02-10-23T23-49-02,mono,api-monitor,62.316474,180.502862,48.490329,15.829180,649.810303,174.565186,56.985046,69.64516129032258
8,02-10-23T23-49-02,mono,frontend-baseline,6.026442,2.812517,1.484595,1.150937,10.125061,5.344543,4.143372,55.5
8,02-10-23T23-49-02,mono,frontend-monitor,6.057737,23.324127,5.219337,1.624925,83.966858,18.789612,5.849731,71.83333333333333
9,02-10-23T23-49-02,mono,api-baseline,62.393369,230.608978,51.574249,16.543003,830.192322,185.667297,59.554810,71.98387096774194
9,02-10-23T23-49-02,mono,api-monitor,62.387615,189.330682,43.588681,15.736084,681.590454,156.919250,56.649902,70.35483870967742
9,02-10-23T23-49-02,mono,frontend-baseline,6.032511,22.231903,4.897207,1.591797,80.034851,17.629944,5.730469,71.66666666666667
9,02-10-23T23-49-02,mono,frontend-monitor,6.034607,37.258165,17.597249,1.674991,134.129395,63.350098,6.029968,80.0
