"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"05:28:30:670","161223613838532","   1.002","   1.285"," 1558"," 1200"," 2700"," 1580","   1.184","   1.187","   0.330","   0.439","   0.440","   0.122"," 32","0"," 29"," 33","   0.709","   0.711","   0.197","  45.000","    0","    0"
"05:28:31:680","161225940097338","   2.012","   2.140"," 1818"," 1200"," 3700"," 1983","   1.629","   2.832","   0.787","   0.949","   1.398","   0.388"," 32","0"," 29"," 40","   0.673","   1.390","   0.386","  45.000","    0","    0"
"05:28:32:681","161228245535546","   3.012","   2.007"," 2374"," 1200"," 3800"," 2873","   2.314","   5.148","   1.430","   1.523","   2.922","   0.812"," 32","0"," 29"," 38","   0.727","   2.117","   0.588","  45.000","    0","    0"
"05:28:33:691","161230573715950","   4.023","   1.608"," 2411"," 1200"," 3700"," 2597","   1.938","   7.106","   1.974","   1.308","   4.244","   1.179"," 33","0"," 29"," 40","   0.666","   2.790","   0.775","  45.000","    0","    0"
"05:28:34:698","161232893851450","   5.030","   0.971"," 1439"," 1200"," 2500"," 1451","   0.916","   8.029","   2.230","   0.330","   4.576","   1.271"," 32","0"," 29"," 33","   0.654","   3.449","   0.958","  45.000","    0","    0"
"05:28:35:704","161235210031820","   6.035","   1.217"," 1668"," 1200"," 3000"," 1691","   1.084","   9.118","   2.533","   0.493","   5.072","   1.409"," 32","0"," 29"," 33","   0.656","   4.109","   1.141","  45.000","    0","    0"
"05:28:36:709","161237526047642","   7.040","   1.058"," 1626"," 1200"," 2800"," 1653","   1.144","  10.268","   2.852","   0.413","   5.488","   1.524"," 33","0"," 29"," 33","   0.702","   4.815","   1.337","  45.000","    0","    0"
"05:28:37:710","161239832338986","   8.041","   1.151"," 1535"," 1200"," 2500"," 1551","   1.006","  11.275","   3.132","   0.404","   5.892","   1.637"," 32","0"," 29"," 33","   0.658","   5.473","   1.520","  45.000","    0","    0"
"05:28:38:715","161242149497710","   9.047","   0.925"," 1453"," 1200"," 2500"," 1466","   0.889","  12.169","   3.380","   0.324","   6.217","   1.727"," 32","0"," 29"," 32","   0.653","   6.130","   1.703","  45.000","    0","    0"
"05:28:39:716","161244455942560","  10.048","   0.977"," 1459"," 1200"," 2500"," 1473","   0.931","  13.101","   3.639","   0.321","   6.539","   1.816"," 31","0"," 29"," 32","   0.654","   6.785","   1.885","  45.000","    0","    0"
"05:28:40:717","161246762093740","  11.049","   1.090"," 1490"," 1200"," 2700"," 1515","   0.961","  14.063","   3.906","   0.376","   6.915","   1.921"," 32","0"," 29"," 33","   0.658","   7.444","   2.068","  45.000","    0","    0"
"05:28:41:722","161249077538628","  12.054","   1.842"," 1436"," 1200"," 2800"," 1448","   1.189","  15.258","   4.238","   0.506","   7.424","   2.062"," 32","0"," 29"," 33","   0.717","   8.164","   2.268","  45.000","    0","    0"
"05:28:42:724","161251384283760","  13.055","   1.923"," 2550"," 1200"," 3700"," 3164","   2.290","  17.551","   4.875","   1.641","   9.067","   2.519"," 31","0"," 29"," 38","   0.675","   8.840","   2.456","  45.000","    0","    0"
"05:28:43:725","161253691497660","  14.056","   1.936"," 2365"," 1200"," 3700"," 2580","   2.115","  19.670","   5.464","   1.486","  10.555","   2.932"," 31","0"," 29"," 38","   0.670","   9.511","   2.642","  45.000","    0","    0"
"05:28:44:726","161255997970486","  15.058","   1.350"," 1490"," 1200"," 2600"," 1503","   1.044","  20.714","   5.754","   0.430","  10.985","   3.051"," 32","0"," 29"," 32","   0.654","  10.166","   2.824","  45.000","    0","    0"
"05:28:45:728","161258305920114","  16.059","   1.298"," 1562"," 1200"," 2900"," 1580","   1.050","  21.767","   6.046","   0.439","  11.425","   3.174"," 31","0"," 28"," 33","   0.660","  10.827","   3.007","  45.000","    0","    0"
"05:28:46:737","161260631992952","  17.069","   1.169"," 1673"," 1200"," 2800"," 1711","   1.210","  22.988","   6.386","   0.468","  11.897","   3.305"," 32","0"," 28"," 33","   0.704","  11.538","   3.205","  45.000","    0","    0"
"05:28:47:744","161262952598988","  18.076","   1.272"," 1751"," 1200"," 3700"," 1948","   1.179","  24.176","   6.716","   0.579","  12.480","   3.467"," 32","0"," 29"," 39","   0.657","  12.200","   3.389","  45.000","    0","    0"
"05:28:48:746","161265260618208","  19.078","   1.103"," 1786"," 1200"," 3700"," 1999","   1.155","  25.333","   7.037","   0.563","  13.044","   3.623"," 31","0"," 29"," 37","   0.653","  12.855","   3.571","  45.000","    0","    0"
"05:28:49:748","161267567795836","  20.079","   1.051"," 1443"," 1200"," 2500"," 1454","   1.105","  26.439","   7.344","   0.361","  13.406","   3.724"," 32","0"," 29"," 32","   0.703","  13.559","   3.766","  45.000","    0","    0"
"05:28:50:758","161269894901184","  21.089","   1.335"," 1742"," 1200"," 2900"," 1832","   1.169","  27.620","   7.672","   0.576","  13.987","   3.885"," 32","0"," 28"," 33","   0.662","  14.227","   3.952","  45.000","    0","    0"
"05:28:51:766","161272217287356","  22.097","   3.373"," 1523"," 1200"," 2900"," 1534","   1.574","  29.207","   8.113","   0.869","  14.864","   4.129"," 33","0"," 29"," 32","   0.670","  14.902","   4.139","  45.000","    0","    0"
"05:28:52:769","161274529765280","  23.101","   2.350"," 2800"," 1200"," 4500"," 3401","   3.245","  32.464","   9.018","   2.425","  17.298","   4.805"," 32","0"," 29"," 49","   0.724","  15.629","   4.341","  45.000","    0","    0"
"05:28:53:771","161276837744524","  24.102","   2.247"," 2377"," 1200"," 3900"," 2712","   2.306","  34.774","   9.659","   1.693","  18.993","   5.276"," 32","0"," 29"," 39","   0.674","  16.304","   4.529","  45.000","    0","    0"
"05:28:54:779","161279160130860","  25.110","   0.986"," 1402"," 1200"," 2500"," 1412","   0.935","  35.716","   9.921","   0.323","  19.319","   5.366"," 32","0"," 29"," 32","   0.654","  16.963","   4.712","  45.000","    0","    0"
"05:28:55:784","161281475676616","  26.115","   1.193"," 1566"," 1200"," 2700"," 1596","   1.036","  36.757","  10.210","   0.440","  19.761","   5.489"," 32","0"," 28"," 32","   0.660","  17.626","   4.896","  45.000","    0","    0"
"05:28:56:792","161283798801548","  27.124","   1.189"," 1554"," 1200"," 2700"," 1572","   1.009","  37.774","  10.493","   0.422","  20.187","   5.607"," 33","0"," 28"," 32","   0.659","  18.291","   5.081","  45.000","    0","    0"
"05:28:57:801","161286123006638","  28.133","   1.094"," 1573"," 1200"," 2500"," 1591","   1.124","  38.908","  10.808","   0.389","  20.579","   5.716"," 31","0"," 29"," 32","   0.703","  18.999","   5.278","  45.000","    0","    0"
"05:28:58:809","161288446279186","  29.141","   1.129"," 1611"," 1200"," 2900"," 1639","   0.996","  39.912","  11.087","   0.415","  20.998","   5.833"," 32","0"," 29"," 32","   0.656","  19.661","   5.461","  45.000","    0","    0"
"05:28:59:813","161290759620844","  30.145","   1.038"," 1482"," 1200"," 3100"," 1495","   0.939","  40.855","  11.349","   0.364","  21.364","   5.934"," 32","0"," 29"," 32","   0.653","  20.316","   5.643","  45.000","    0","    0"

"Total Elapsed Time (sec) = 30.144902"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 40.855225"
"Cumulative Package Energy_0 (mWh) = 11.348674"
"Average Package Power_0 (Watt) = 1.355295"

"Cumulative IA Energy_0 (Joules) = 21.363525"
"Cumulative IA Energy_0 (mWh) = 5.934313"
"Average Package IA_0 (Watt) = 0.708694"

"Cumulative DRAM Energy_0 (Joules) = 20.316284"
"Cumulative DRAM Energy_0 (mWh) = 5.643412"
"Average Package DRAM_0 (Watt) = 0.673954"
