"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"05:09:04:749","253115051955250","   1.004","   1.529"," 1495"," 1200"," 2700"," 1507","   1.207","   1.211","   0.336","   0.482","   0.484","   0.134"," 37","0"," 33"," 38","   0.717","   0.720","   0.200","  45.000","    0","    0"
"05:09:05:761","253117384755086","   2.016","   1.569"," 1788"," 1200"," 3700"," 2032","   1.366","   2.594","   0.721","   0.772","   1.266","   0.352"," 37","0"," 33"," 45","   0.665","   1.393","   0.387","  45.000","    0","    0"
"05:09:06:766","253119700352124","   3.021","   1.048"," 1498"," 1200"," 2700"," 1524","   0.940","   3.538","   0.983","   0.382","   1.650","   0.458"," 37","0"," 33"," 37","   0.663","   2.059","   0.572","  45.000","    0","    0"
"05:09:07:769","253122011657736","   4.024","   1.095"," 1553"," 1200"," 2700"," 1591","   0.972","   4.514","   1.254","   0.415","   2.066","   0.574"," 36","0"," 33"," 37","   0.659","   2.721","   0.756","  45.000","    0","    0"
"05:09:08:776","253124331916538","   5.031","   2.107"," 2280"," 1200"," 3700"," 2743","   2.217","   6.746","   1.874","   1.585","   3.662","   1.017"," 37","0"," 33"," 43","   0.682","   3.407","   0.946","  45.000","    0","    0"
"05:09:09:782","253126648065468","   6.037","   0.967"," 1417"," 1200"," 2900"," 1431","   0.865","   7.615","   2.115","   0.323","   3.988","   1.108"," 37","0"," 33"," 37","   0.655","   4.066","   1.129","  45.000","    0","    0"
"05:09:10:786","253128962942706","   7.041","   0.947"," 1459"," 1200"," 2600"," 1469","   1.004","   8.624","   2.396","   0.356","   4.346","   1.207"," 36","0"," 33"," 37","   0.702","   4.771","   1.325","  45.000","    0","    0"
"05:09:11:796","253131290168776","   8.051","   0.948"," 1501"," 1200"," 2600"," 1529","   0.887","   9.520","   2.644","   0.352","   4.701","   1.306"," 36","0"," 33"," 37","   0.655","   5.432","   1.509","  45.000","    0","    0"
"05:09:12:804","253133611921422","   9.059","   1.042"," 1558"," 1200"," 2700"," 1590","   0.949","  10.476","   2.910","   0.404","   5.108","   1.419"," 36","0"," 33"," 37","   0.657","   6.094","   1.693","  45.000","    0","    0"
"05:09:13:805","253135918760406","  10.060","   0.980"," 1366"," 1200"," 2500"," 1379","   0.847","  11.325","   3.146","   0.314","   5.422","   1.506"," 37","0"," 33"," 37","   0.655","   6.749","   1.875","  45.000","    0","    0"
