"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"02:34:01:207","231679922001736","   1.001","   1.192"," 1579"," 1200"," 2600"," 1605","   1.120","   1.121","   0.311","   0.445","   0.445","   0.124"," 34","0"," 31"," 36","   0.715","   0.716","   0.199","  45.000","    0","    0"
"02:34:02:219","231682255345344","   2.013","   2.403"," 2531"," 1200"," 3700"," 3128","   2.605","   3.759","   1.044","   1.974","   2.445","   0.679"," 35","0"," 31"," 43","   0.691","   1.416","   0.393","  45.000","    0","    0"
"02:34:03:228","231684578795960","   3.022","   1.261"," 1538"," 1200"," 3300"," 1548","   1.116","   4.885","   1.357","   0.438","   2.886","   0.802"," 34","0"," 31"," 36","   0.714","   2.136","   0.593","  45.000","    0","    0"
"02:34:04:228","231686884185710","   4.022","   1.707"," 1477"," 1200"," 2700"," 1487","   1.104","   5.990","   1.664","   0.494","   3.381","   0.939"," 34","0"," 31"," 35","   0.667","   2.803","   0.779","  45.000","    0","    0"
"02:34:05:231","231689194607322","   5.025","   0.948"," 1426"," 1200"," 2500"," 1437","   0.878","   6.870","   1.908","   0.335","   3.716","   1.032"," 34","0"," 31"," 35","   0.655","   3.460","   0.961","  45.000","    0","    0"
"02:34:06:233","231691501787236","   6.027","   0.967"," 1506"," 1200"," 2600"," 1536","   0.887","   7.758","   2.155","   0.351","   4.068","   1.130"," 35","0"," 31"," 36","   0.656","   4.117","   1.144","  45.000","    0","    0"
"02:34:07:234","231693809660534","   7.028","   1.056"," 1604"," 1200"," 2600"," 1618","   1.067","   8.827","   2.452","   0.418","   4.486","   1.246"," 34","0"," 31"," 35","   0.705","   4.823","   1.340","  45.000","    0","    0"
"02:34:08:236","231696116896452","   8.030","   0.995"," 1529"," 1200"," 2900"," 1538","   0.933","   9.761","   2.711","   0.390","   4.877","   1.355"," 34","0"," 32"," 35","   0.653","   5.477","   1.521","  45.000","    0","    0"
"02:34:09:239","231698428108780","   9.033","   0.904"," 1491"," 1200"," 2500"," 1515","   0.878","  10.642","   2.956","   0.338","   5.216","   1.449"," 34","0"," 31"," 36","   0.656","   6.135","   1.704","  45.000","    0","    0"
"02:34:10:241","231700736198962","  10.034","   0.993"," 1439"," 1200"," 2500"," 1456","   0.898","  11.542","   3.206","   0.345","   5.562","   1.545"," 34","0"," 31"," 36","   0.658","   6.794","   1.887","  45.000","    0","    0"
"02:34:11:251","231703064178624","  11.045","   0.957"," 1501"," 1200"," 2800"," 1521","   0.891","  12.442","   3.456","   0.351","   5.917","   1.644"," 34","0"," 31"," 35","   0.656","   7.457","   2.071","  45.000","    0","    0"
"02:34:12:260","231705388643776","  12.054","   1.894"," 2460"," 1200"," 3700"," 3011","   2.154","  14.615","   4.060","   1.542","   7.473","   2.076"," 34","0"," 31"," 42","   0.680","   8.143","   2.262","  45.000","    0","    0"
"02:34:13:263","231707700608786","  13.057","   0.971"," 1444"," 1200"," 2500"," 1453","   1.002","  15.620","   4.339","   0.354","   7.828","   2.174"," 35","0"," 31"," 36","   0.701","   8.847","   2.458","  45.000","    0","    0"
"02:34:14:268","231710014604160","  14.062","   1.001"," 1539"," 1200"," 2500"," 1561","   0.906","  16.530","   4.592","   0.362","   8.191","   2.275"," 34","0"," 31"," 36","   0.657","   9.507","   2.641","  45.000","    0","    0"
"02:34:15:268","231712319590236","  15.062","   0.916"," 1427"," 1200"," 2500"," 1435","   0.864","  17.395","   4.832","   0.318","   8.509","   2.364"," 35","0"," 31"," 35","   0.655","  10.162","   2.823","  45.000","    0","    0"
"02:34:16:274","231714637765690","  16.068","   0.994"," 1650"," 1200"," 2600"," 1682","   1.091","  18.492","   5.137","   0.433","   8.945","   2.485"," 34","0"," 31"," 36","   0.704","  10.871","   3.020","  45.000","    0","    0"
"02:34:17:275","231716944896028","  17.069","   0.968"," 1557"," 1200"," 2700"," 1591","   0.914","  19.407","   5.391","   0.376","   9.321","   2.589"," 34","0"," 31"," 36","   0.656","  11.527","   3.202","  45.000","    0","    0"
"02:34:18:276","231719251195806","  18.070","   0.936"," 1421"," 1200"," 2500"," 1428","   0.863","  20.271","   5.631","   0.326","   9.648","   2.680"," 35","0"," 31"," 36","   0.655","  12.183","   3.384","  45.000","    0","    0"
"02:34:19:283","231721570516380","  19.077","   0.977"," 1515"," 1200"," 2700"," 1529","   1.023","  21.300","   5.917","   0.376","  10.027","   2.785"," 34","0"," 31"," 36","   0.701","  12.889","   3.580","  45.000","    0","    0"
"02:34:20:285","231723878110884","  20.079","   0.997"," 1473"," 1200"," 2600"," 1498","   0.906","  22.208","   6.169","   0.356","  10.383","   2.884"," 35","0"," 31"," 35","   0.659","  13.549","   3.764","  45.000","    0","    0"
"02:34:21:285","231726183213856","  21.079","   1.177"," 1725"," 1200"," 2900"," 1820","   1.047","  23.256","   6.460","   0.501","  10.884","   3.023"," 34","0"," 31"," 36","   0.658","  14.208","   3.947","  45.000","    0","    0"
"02:34:22:292","231728503705324","  22.086","   1.913"," 2414"," 1200"," 3700"," 2948","   2.128","  25.399","   7.055","   1.518","  12.413","   3.448"," 35","0"," 31"," 40","   0.679","  14.891","   4.136","  45.000","    0","    0"
"02:34:23:297","231730819404548","  23.091","   0.902"," 1450"," 1200"," 2900"," 1458","   0.868","  26.272","   7.298","   0.333","  12.747","   3.541"," 34","0"," 31"," 36","   0.651","  15.546","   4.318","  45.000","    0","    0"
"02:34:24:299","231733127797306","  24.093","   0.961"," 1417"," 1200"," 2500"," 1423","   0.881","  27.154","   7.543","   0.336","  13.085","   3.635"," 35","0"," 31"," 35","   0.655","  16.202","   4.501","  45.000","    0","    0"
"02:34:25:300","231735432946486","  25.094","   0.983"," 1504"," 1200"," 2500"," 1522","   1.031","  28.186","   7.829","   0.373","  13.458","   3.738"," 35","0"," 32"," 36","   0.704","  16.907","   4.696","  45.000","    0","    0"
"02:34:26:303","231737745166938","  26.097","   0.948"," 1495"," 1200"," 2500"," 1514","   0.893","  29.082","   8.078","   0.354","  13.814","   3.837"," 34","0"," 31"," 35","   0.655","  17.564","   4.879","  45.000","    0","    0"
