InputFileName,Architecture,ExperimentDate,ScenarioPath,NumberOfInstances,SleepTime,WorkloadIterations,NumberOfIterations,StartTimestamp,MonolithExperiment,MicroserviceExperiment,MonoFrontendDuration,MonoBackendDuration,MicroFrontendDuration,MicroBackendDuration,C-State,Resident,Count,Latency
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.037%,41189,890
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.019%,161,480
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.948%,13635,200
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.002%,23,124
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.199%,4558,85
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.008%,820,70
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.085%,2037,10
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.041%,1670,2
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,5,0
17-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.662%
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.012%,40907,890
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.014%,182,480
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.991%,13556,200
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.003%,28,124
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.161%,4204,85
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.013%,1047,70
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.089%,2218,10
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.039%,1311,2
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,12,0
29-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.678%
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.194%,41361,890
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.016%,171,480
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.887%,13082,200
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.002%,21,124
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.180%,4615,85
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.014%,1147,70
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.046%,1641,10
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.035%,1109,2
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,8,0
21-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.625%
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.039%,40458,890
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.016%,177,480
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.919%,13353,200
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.002%,24,124
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.205%,4947,85
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.009%,851,70
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.074%,1751,10
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.047%,1875,2
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,19,0
22-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.689%
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.038%,39021,890
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.012%,175,480
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,2.011%,13276,200
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.002%,20,124
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.165%,4521,85
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.011%,871,70
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.072%,2234,10
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.052%,2935,2
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,14,0
8-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.637%
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,96.978%,39614,890
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.014%,172,480
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,2.002%,13936,200
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.005%,43,124
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.203%,5186,85
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.012%,1141,70
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.062%,2437,10
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.066%,2836,2
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,18,0
9-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.659%
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.389%,33511,890
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.013%,83,480
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.730%,10334,200
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.004%,36,124
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.097%,2419,85
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.007%,681,70
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.084%,4756,10
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.137%,7326,2
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,5,0
19-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.539%
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.279%,41955,890
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.023%,187,480
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.788%,12653,200
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.003%,28,124
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.172%,4543,85
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.013%,1110,70
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.054%,1723,10
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.033%,894,2
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,11,0
24-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.635%
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.101%,36021,890
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.012%,77,480
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.865%,11484,200
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.002%,20,124
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.131%,3139,85
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.012%,986,70
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.161%,4468,10
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.110%,5717,2
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,18,0
4-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.605%
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.082%,39318,890
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.008%,177,480
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.971%,12887,200
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.001%,11,124
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.155%,4186,85
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.011%,834,70
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.118%,2659,10
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.046%,2673,2
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,8,0
10-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.607%
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.371%,32494,890
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.017%,50,480
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.713%,9751,200
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.002%,24,124
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.068%,1700,85
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.005%,485,70
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.077%,4611,10
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.150%,8150,2
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,21,0
25-api-baseline.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.596%
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.048%,39795,890
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.010%,178,480
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,2.038%,14007,200
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.003%,29,124
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.179%,4619,85
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.010%,807,70
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.028%,1015,10
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.048%,1832,2
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,15,0
16-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.638%
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.228%,37875,890
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.015%,187,480
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.813%,12928,200
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.001%,19,124
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.179%,4515,85
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.011%,844,70
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.095%,2441,10
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,8,C1,0.065%,2955,2
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,9,POLL,0.000%,11,0
6-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,10,C0,0.592%
1-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,1,C10,97.082%,39584,890
1-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,2,C9,0.020%,231,480
1-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,3,C8,1.936%,13446,200
1-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,4,C7s,0.002%,20,124
1-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,5,C6,0.185%,4544,85
1-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,6,C3,0.009%,849,70
1-api-monitor.csv,micro,26-02-24T07-35-36,2,5,300,50,30,26-02-24T07-35-36,26-02-24T20-05-19,27-02-24T06-06-02,,341.198895191,,341.198895191,7,C1E,0.111%,2121,10
