"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"06:19:36:961","461929399207588","   1.001","   2.367"," 1579"," 1200"," 2500"," 1583","   1.502","   1.504","   0.418","   0.695","   0.696","   0.193"," 36","0"," 32"," 36","   0.755","   0.756","   0.210","  45.000","    0","    0"
"06:19:37:975","461931737091168","   2.016","   1.789"," 1896"," 1200"," 3700"," 2029","   1.520","   3.046","   0.846","   0.912","   1.622","   0.450"," 36","0"," 32"," 43","   0.679","   1.445","   0.401","  45.000","    0","    0"
"06:19:38:983","461934059200438","   3.024","   1.343"," 1561"," 1200"," 2700"," 1598","   1.062","   4.116","   1.143","   0.480","   2.106","   0.585"," 36","0"," 32"," 36","   0.669","   2.119","   0.589","  45.000","    0","    0"
"06:19:39:989","461936376295296","   4.029","   2.013"," 2455"," 1200"," 3700"," 3014","   2.318","   6.448","   1.791","   1.605","   3.720","   1.033"," 36","0"," 32"," 43","   0.730","   2.854","   0.793","  45.000","    0","    0"
"06:19:40:997","461938699163190","   5.038","   0.902"," 1499"," 1200"," 2700"," 1503","   0.871","   7.326","   2.035","   0.334","   4.057","   1.127"," 36","0"," 32"," 36","   0.656","   3.515","   0.976","  45.000","    0","    0"
"06:19:42:005","461941021437042","   6.046","   0.973"," 1466"," 1200"," 2500"," 1493","   0.897","   8.231","   2.286","   0.349","   4.409","   1.225"," 36","0"," 32"," 36","   0.658","   4.178","   1.161","  45.000","    0","    0"
"06:19:43:012","461943341388178","   7.052","   1.056"," 1594"," 1200"," 3000"," 1605","   0.967","   9.205","   2.557","   0.407","   4.819","   1.339"," 36","0"," 32"," 36","   0.661","   4.844","   1.345","  45.000","    0","    0"
"06:19:44:019","461945660298350","   8.059","   1.167"," 1596"," 1200"," 3600"," 1630","   1.117","  10.329","   2.869","   0.449","   5.271","   1.464"," 36","0"," 32"," 36","   0.710","   5.558","   1.544","  45.000","    0","    0"
"06:19:45:025","461947980327346","   9.066","   1.021"," 1451"," 1200"," 2500"," 1461","   0.897","  11.232","   3.120","   0.352","   5.626","   1.563"," 36","0"," 32"," 36","   0.657","   6.220","   1.728","  45.000","    0","    0"
"06:19:46:035","461950306916168","  10.076","   0.957"," 1459"," 1200"," 2700"," 1486","   0.887","  12.128","   3.369","   0.349","   5.979","   1.661"," 36","0"," 32"," 36","   0.657","   6.883","   1.912","  45.000","    0","    0"
"06:19:47:044","461952630463790","  11.084","   1.003"," 1568"," 1200"," 2700"," 1621","   0.954","  13.090","   3.636","   0.395","   6.377","   1.771"," 36","0"," 32"," 36","   0.660","   7.549","   2.097","  45.000","  350","  333"
"06:19:48:052","461954953283256","  12.092","   1.277"," 1741"," 1200"," 3000"," 1876","   1.152","  14.251","   3.959","   0.571","   6.953","   1.931"," 36","0"," 32"," 36","   0.669","   8.223","   2.284","  45.000","    0","    0"
"06:19:49:061","461957277683386","  13.101","   1.140"," 1592"," 1200"," 2900"," 1599","   1.080","  15.341","   4.261","   0.423","   7.379","   2.050"," 36","0"," 32"," 36","   0.704","   8.934","   2.482","  45.000","    0","    0"
"06:19:50:066","461959594483930","  14.107","   1.828"," 2498"," 1200"," 3700"," 2993","   2.208","  17.561","   4.878","   1.596","   8.984","   2.495"," 36","0"," 32"," 43","   0.685","   9.622","   2.673","  45.000","  350","  333"
"06:19:51:071","461961908869744","  15.111","   1.030"," 1435"," 1200"," 3300"," 1446","   0.957","  18.522","   5.145","   0.369","   9.354","   2.598"," 36","0"," 32"," 36","   0.682","  10.308","   2.863","  45.000","  350","  333"
"06:19:52:076","461964225295418","  16.117","   1.069"," 1529"," 1200"," 2500"," 1542","   0.963","  19.490","   5.414","   0.392","   9.748","   2.708"," 36","0"," 32"," 36","   0.671","  10.982","   3.050","  45.000","    0","    0"
"06:19:53:084","461966548256448","  17.125","   1.122"," 1600"," 1200"," 3000"," 1642","   1.065","  20.564","   5.712","   0.434","  10.185","   2.829"," 36","0"," 32"," 36","   0.698","  11.685","   3.246","  45.000","  350","  333"
"06:19:54:093","461968871558646","  18.133","   1.144"," 1534"," 1200"," 3000"," 1546","   1.005","  21.577","   5.994","   0.408","  10.597","   2.943"," 36","0"," 32"," 36","   0.675","  12.365","   3.435","  45.000","    0","    0"
"06:19:55:100","461971191062090","  19.140","   1.472"," 1542"," 1200"," 3600"," 1557","   1.090","  22.674","   6.298","   0.500","  11.100","   3.083"," 36","0"," 32"," 37","   0.661","  13.031","   3.620","  45.000","    0","    0"
"06:19:56:104","461973505774208","  20.145","   1.973"," 1430"," 1200"," 2400"," 1438","   1.160","  23.839","   6.622","   0.532","  11.635","   3.232"," 36","0"," 32"," 36","   0.726","  13.760","   3.822","  45.000","    0","    0"
"06:19:57:113","461975830766450","  21.154","   1.864"," 1850"," 1200"," 3700"," 2026","   1.675","  25.530","   7.092","   0.963","  12.607","   3.502"," 36","0"," 32"," 44","   0.704","  14.470","   4.020","  45.000","    0","    0"
"06:19:58:124","461978158620196","  22.164","   2.260"," 1953"," 1200"," 4100"," 2099","   1.810","  27.358","   7.599","   1.163","  13.782","   3.828"," 36","0"," 32"," 44","   0.671","  15.148","   4.208","  45.000","    0","    0"
"06:19:59:124","461980464435428","  23.165","   1.233"," 1572"," 1200"," 3600"," 1592","   1.102","  28.461","   7.906","   0.439","  14.221","   3.950"," 36","0"," 32"," 37","   0.712","  15.861","   4.406","  45.000","    0","    0"
"06:20:00:130","461982780547428","  24.170","   1.995"," 2398"," 1200"," 3700"," 2851","   2.259","  30.731","   8.537","   1.584","  15.814","   4.393"," 36","0"," 32"," 41","   0.702","  16.566","   4.602","  45.000","    0","    0"
"06:20:01:130","461985085710930","  25.171","   1.164"," 1614"," 1200"," 3400"," 1655","   1.137","  31.869","   8.852","   0.453","  16.267","   4.519"," 36","0"," 32"," 37","   0.714","  17.281","   4.800","  45.000","    0","    0"
"06:20:02:132","461987393172352","  26.172","   0.941"," 1428"," 1200"," 3600"," 1441","   0.876","  32.746","   9.096","   0.333","  16.601","   4.611"," 36","0"," 32"," 36","   0.655","  17.937","   4.982","  45.000","    0","    0"
"06:20:03:133","461989699823852","  27.173","   1.087"," 1579"," 1200"," 2900"," 1600","   0.966","  33.713","   9.365","   0.409","  17.010","   4.725"," 36","0"," 31"," 37","   0.666","  18.604","   5.168","  45.000","    0","    0"
"06:20:04:137","461992012391254","  28.177","   1.199"," 1576"," 1200"," 2900"," 1590","   0.995","  34.712","   9.642","   0.432","  17.444","   4.846"," 36","0"," 32"," 36","   0.665","  19.271","   5.353","  45.000","    0","    0"
"06:20:05:138","461994320399918","  29.179","   1.535"," 1531"," 1200"," 2500"," 1554","   1.070","  35.783","   9.940","   0.472","  17.917","   4.977"," 36","0"," 32"," 36","   0.667","  19.939","   5.539","  45.000","    0","    0"
"06:20:06:144","461996637397548","  30.184","   1.033"," 1542"," 1200"," 2800"," 1579","   1.059","  36.849","  10.236","   0.397","  18.316","   5.088"," 36","0"," 32"," 36","   0.707","  20.650","   5.736","  45.000","    0","    0"
"06:20:07:146","461998945446564","  31.186","   3.573"," 2455"," 1200"," 4400"," 2633","   3.645","  40.500","  11.250","   2.849","  21.170","   5.880"," 36","0"," 32"," 45","   0.721","  21.373","   5.937","  45.000","    0","    0"
"06:20:08:154","462001268814650","  32.194","   4.497"," 2850"," 1200"," 4500"," 3136","   6.466","  47.020","  13.061","   5.597","  26.813","   7.448"," 36","0"," 33"," 57","   0.744","  22.123","   6.145","  45.000","    0","    0"
"06:20:09:163","462003594215482","  33.204","   2.496"," 1950"," 1200"," 3600"," 2032","   1.915","  48.953","  13.598","   1.223","  28.048","   7.791"," 36","0"," 32"," 41","   0.691","  22.820","   6.339","  45.000","    0","    0"
"06:20:10:172","462005917313110","  34.212","   4.754"," 2623"," 1200"," 3700"," 3049","   4.599","  53.591","  14.886","   3.712","  31.791","   8.831"," 36","0"," 32"," 45","   0.801","  23.627","   6.563","  45.000","    0","    0"
"06:20:11:178","462008236822930","  35.219","   3.181"," 2090"," 1200"," 3600"," 2250","   2.458","  56.065","  15.574","   1.719","  33.521","   9.311"," 36","0"," 33"," 40","   0.704","  24.336","   6.760","  45.000","    0","    0"
"06:20:12:188","462010562235162","  36.228","   1.599"," 1538"," 1200"," 3600"," 1550","   1.223","  57.299","  15.917","   0.529","  34.055","   9.460"," 36","0"," 32"," 37","   0.715","  25.058","   6.960","  45.000","    0","    0"
"06:20:13:192","462012875546702","  37.232","   1.463"," 1591"," 1200"," 3600"," 1638","   1.091","  58.395","  16.221","   0.512","  34.569","   9.603"," 36","0"," 32"," 37","   0.671","  25.731","   7.148","  45.000","    0","    0"

"Total Elapsed Time (sec) = 37.232115"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 58.394714"
"Cumulative Package Energy_0 (mWh) = 16.220754"
"Average Package Power_0 (Watt) = 1.568396"

"Cumulative IA Energy_0 (Joules) = 34.569275"
"Cumulative IA Energy_0 (mWh) = 9.602576"
"Average Package IA_0 (Watt) = 0.928480"

"Cumulative DRAM Energy_0 (Joules) = 25.731018"
"Cumulative DRAM Energy_0 (mWh) = 7.147505"
"Average Package DRAM_0 (Watt) = 0.691097"
