"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"22:51:00:848","479665036253646","   1.005","   1.321"," 1580"," 1200"," 2600"," 1600","   1.337","   1.344","   0.373","   0.490","   0.492","   0.137"," 36","0"," 32"," 36","   0.741","   0.745","   0.207","  45.000","    0","    0"
"22:51:01:857","479667359597828","   2.014","   1.741"," 1958"," 1200"," 3700"," 2232","   1.665","   3.023","   0.840","   0.963","   1.464","   0.407"," 36","0"," 32"," 43","   0.676","   1.426","   0.396","  45.000","    0","    0"
"22:51:02:864","479669681609882","   3.021","   2.081"," 2344"," 1200"," 4200"," 2870","   2.384","   5.426","   1.507","   1.534","   3.010","   0.836"," 36","0"," 33"," 42","   0.739","   2.171","   0.603","  45.000","    0","    0"
"22:51:03:866","479671990033142","   4.023","   1.234"," 1505"," 1200"," 2800"," 1531","   1.078","   6.506","   1.807","   0.417","   3.428","   0.952"," 36","0"," 32"," 36","   0.667","   2.839","   0.789","  45.000","    0","    0"
"22:51:04:868","479674298389330","   5.025","   1.091"," 1519"," 1200"," 2500"," 1530","   1.157","   7.665","   2.129","   0.407","   3.836","   1.066"," 36","0"," 32"," 36","   0.708","   3.548","   0.986","  45.000","    0","    0"
"22:51:05:870","479676606856974","   6.027","   0.968"," 1392"," 1200"," 2500"," 1406","   0.957","   8.625","   2.396","   0.329","   4.166","   1.157"," 36","0"," 32"," 36","   0.658","   4.207","   1.169","  45.000","    0","    0"
"22:51:06:875","479678923011322","   7.032","   1.253"," 1447"," 1200"," 2500"," 1464","   1.065","   9.695","   2.693","   0.410","   4.578","   1.272"," 36","0"," 32"," 36","   0.663","   4.873","   1.354","  45.000","    0","    0"
"22:51:07:881","479681239542688","   8.038","   1.175"," 1549"," 1200"," 3100"," 1562","   1.219","  10.921","   3.033","   0.430","   5.010","   1.392"," 36","0"," 32"," 36","   0.712","   5.589","   1.552","  45.000","    0","    0"
"22:51:08:889","479683562725174","   9.046","   1.269"," 1542"," 1200"," 2800"," 1572","   1.096","  12.026","   3.341","   0.436","   5.450","   1.514"," 36","0"," 32"," 36","   0.664","   6.258","   1.738","  45.000","    0","    0"
"22:51:09:891","479685870555610","  10.048","   0.978"," 1415"," 1200"," 2500"," 1432","   0.978","  13.006","   3.613","   0.343","   5.793","   1.609"," 36","0"," 32"," 36","   0.659","   6.918","   1.922","  45.000","    0","    0"
"22:51:10:892","479688178543566","  11.050","   1.001"," 1461"," 1200"," 2500"," 1467","   0.998","  14.006","   3.890","   0.352","   6.145","   1.707"," 36","0"," 32"," 36","   0.657","   7.576","   2.104","  45.000","    0","    0"
"22:51:11:901","479690501333092","  12.058","   0.983"," 1410"," 1200"," 2500"," 1423","   0.976","  14.990","   4.164","   0.341","   6.489","   1.803"," 36","0"," 32"," 36","   0.660","   8.241","   2.289","  45.000","    0","    0"
"22:51:12:909","479692823636474","  13.066","   2.004"," 2350"," 1200"," 3700"," 2874","   2.291","  17.299","   4.805","   1.485","   7.986","   2.218"," 36","0"," 32"," 43","   0.730","   8.977","   2.494","  45.000","    0","    0"
"22:51:13:910","479695131740640","  14.067","   1.373"," 1744"," 1200"," 3600"," 1943","   1.268","  18.570","   5.158","   0.596","   8.583","   2.384"," 36","0"," 32"," 40","   0.666","   9.644","   2.679","  45.000","    0","    0"
"22:51:14:911","479697438093528","  15.068","   2.732"," 1937"," 1200"," 3600"," 2106","   2.051","  20.623","   5.729","   1.142","   9.727","   2.702"," 36","0"," 32"," 39","   0.787","  10.432","   2.898","  45.000","    0","    0"
"22:51:15:914","479699747427270","  16.071","   9.709"," 1519","  700"," 4800"," 1638","   6.028","  26.665","   7.407","   3.880","  13.616","   3.782"," 39","0"," 33"," 51","   0.795","  11.229","   3.119","  45.000","    0","    0"
"22:51:16:921","479702067731030","  17.078","   5.807"," 1924"," 1200"," 4800"," 1973","   4.743","  31.442","   8.734","   3.251","  16.890","   4.692"," 37","0"," 33"," 47","   0.864","  12.099","   3.361","  45.000","    0","    0"

"Total Elapsed Time (sec) = 17.077753"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 31.441711"
"Cumulative Package Energy_0 (mWh) = 8.733809"
"Average Package Power_0 (Watt) = 1.841092"

"Cumulative IA Energy_0 (Joules) = 16.889954"
"Cumulative IA Energy_0 (mWh) = 4.691654"
"Average Package IA_0 (Watt) = 0.989003"

"Cumulative DRAM Energy_0 (Joules) = 12.099243"
"Cumulative DRAM Energy_0 (mWh) = 3.360901"
"Average Package DRAM_0 (Watt) = 0.708480"
