"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"05:01:13:882","331779834437138","   1.001","   2.590"," 1487"," 1200"," 2500"," 1495","   1.629","   1.630","   0.453","   0.686","   0.687","   0.191"," 36","0"," 32"," 37","   0.754","   0.755","   0.210","  45.000","    0","    0"
"05:01:14:890","331782156989596","   2.009","   1.742"," 1884"," 1200"," 3700"," 2078","   1.594","   3.237","   0.899","   0.883","   1.577","   0.438"," 36","0"," 32"," 44","   0.673","   1.434","   0.398","  45.000","    0","    0"
"05:01:15:897","331784478014614","   3.016","   1.806"," 1693"," 1200"," 3100"," 1780","   1.395","   4.642","   1.289","   0.686","   2.268","   0.630"," 36","0"," 32"," 40","   0.678","   2.117","   0.588","  45.000","    0","    0"
"05:01:16:898","331786784112148","   4.017","   1.570"," 1656"," 1200"," 3100"," 1673","   1.395","   6.038","   1.677","   0.589","   2.857","   0.794"," 36","0"," 33"," 37","   0.722","   2.839","   0.789","  45.000","    0","    0"
"05:01:17:901","331789095216384","   5.020","   1.036"," 1427"," 1200"," 2500"," 1432","   0.990","   7.032","   1.953","   0.344","   3.203","   0.890"," 36","0"," 32"," 37","   0.658","   3.500","   0.972","  45.000","    0","    0"
"05:01:18:911","331791422338240","   6.030","   1.108"," 1532"," 1200"," 2500"," 1554","   1.197","   8.241","   2.289","   0.421","   3.628","   1.008"," 36","0"," 32"," 37","   0.711","   4.218","   1.172","  45.000","    0","    0"
"05:01:19:913","331793730756264","   7.032","   1.069"," 1558"," 1200"," 2500"," 1584","   1.044","   9.287","   2.580","   0.389","   4.018","   1.116"," 36","0"," 32"," 37","   0.664","   4.883","   1.356","  45.000","    0","    0"
"05:01:20:919","331796046682842","   8.037","   2.067"," 2375"," 1200"," 3700"," 2855","   2.275","  11.573","   3.215","   1.542","   5.568","   1.547"," 36","0"," 32"," 42","   0.686","   5.572","   1.548","  45.000","    0","    0"
"05:01:21:919","331798351943550","   9.038","   1.193"," 1532"," 1200"," 3400"," 1542","   1.078","  12.652","   3.515","   0.420","   5.989","   1.664"," 36","0"," 32"," 36","   0.665","   6.237","   1.733","  45.000","    0","    0"
"05:01:22:919","331800656853126","  10.038","   1.203"," 1565"," 1200"," 2500"," 1577","   1.240","  13.893","   3.859","   0.458","   6.446","   1.791"," 36","0"," 32"," 37","   0.712","   6.950","   1.930","  45.000","    0","    0"
"05:01:23:921","331802963372258","  11.039","   1.213"," 1500"," 1200"," 2500"," 1523","   1.072","  14.966","   4.157","   0.410","   6.857","   1.905"," 36","0"," 32"," 36","   0.664","   7.614","   2.115","  45.000","    0","    0"
"05:01:24:927","331805283162876","  12.046","   1.644"," 2438"," 1200"," 4700"," 2783","   2.368","  17.351","   4.820","   1.661","   8.530","   2.369"," 36","0"," 32"," 54","   0.664","   8.283","   2.301","  45.000","    0","    0"
"05:01:25:934","331807602397050","  13.053","   1.215"," 1602"," 1200"," 3100"," 1616","   1.089","  18.447","   5.124","   0.451","   8.984","   2.496"," 36","0"," 32"," 37","   0.666","   8.953","   2.487","  45.000","    0","    0"
"05:01:26:938","331809916011680","  14.057","   1.280"," 1533"," 1200"," 3100"," 1548","   1.107","  19.559","   5.433","   0.461","   9.447","   2.624"," 36","0"," 32"," 36","   0.665","   9.621","   2.673","  45.000","    0","    0"
"05:01:27:948","331812241617294","  15.067","   0.986"," 1436"," 1200"," 2500"," 1446","   0.974","  20.542","   5.706","   0.336","   9.787","   2.719"," 36","0"," 32"," 37","   0.659","  10.286","   2.857","  45.000","    0","    0"
"05:01:28:949","331814548348218","  16.068","   1.163"," 1633"," 1200"," 2500"," 1648","   1.282","  21.825","   6.063","   0.479","  10.266","   2.852"," 36","0"," 32"," 36","   0.708","  10.995","   3.054","  45.000","    0","    0"
"05:01:29:956","331816869103420","  17.075","   1.111"," 1515"," 1200"," 2500"," 1536","   1.178","  23.012","   6.392","   0.394","  10.663","   2.962"," 36","0"," 32"," 37","   0.710","  11.710","   3.253","  45.000","    0","    0"
"05:01:30:957","331819174732890","  18.076","   2.051"," 2382"," 1200"," 3700"," 2897","   2.280","  25.294","   7.026","   1.549","  12.214","   3.393"," 36","0"," 32"," 42","   0.687","  12.397","   3.444","  45.000","    0","    0"
"05:01:31:962","331821489689378","  19.080","   1.415"," 1654"," 1200"," 3100"," 1685","   1.219","  26.518","   7.366","   0.534","  12.750","   3.542"," 36","0"," 32"," 36","   0.666","  13.067","   3.630","  45.000","    0","    0"
"05:01:32:971","331823815426724","  20.090","   2.027"," 1500"," 1200"," 2500"," 1516","   1.307","  27.837","   7.732","   0.570","  13.325","   3.701"," 36","0"," 32"," 36","   0.733","  13.807","   3.835","  45.000","    0","    0"
"05:01:33:973","331826123489678","  21.092","   1.104"," 1512"," 1200"," 2500"," 1529","   1.187","  29.026","   8.063","   0.403","  13.729","   3.814"," 36","0"," 32"," 36","   0.710","  14.518","   4.033","  45.000","    0","    0"
"05:01:34:983","331828451327616","  22.102","   1.019"," 1454"," 1200"," 2500"," 1465","   0.986","  30.023","   8.340","   0.336","  14.068","   3.908"," 36","0"," 32"," 36","   0.659","  15.184","   4.218","  45.000","    0","    0"
"05:01:35:988","331830766375400","  23.107","   1.579"," 1801"," 1200"," 3600"," 1832","   1.527","  31.557","   8.766","   0.702","  14.773","   4.104"," 36","0"," 32"," 37","   0.721","  15.908","   4.419","  45.000","    0","    0"
"05:01:36:990","331833074573552","  24.109","   1.341"," 1538"," 1200"," 3100"," 1543","   1.139","  32.698","   9.083","   0.466","  15.241","   4.234"," 36","0"," 32"," 36","   0.664","  16.573","   4.604","  45.000","    0","    0"
"05:01:37:996","331835394168520","  25.115","   2.096"," 2434"," 1200"," 3700"," 2981","   2.300","  35.013","   9.726","   1.612","  16.864","   4.684"," 36","0"," 32"," 43","   0.684","  17.262","   4.795","  45.000","    0","    0"
"05:01:39:004","331837715760346","  26.123","   1.033"," 1467"," 1200"," 2500"," 1481","   0.997","  36.018","  10.005","   0.345","  17.211","   4.781"," 36","0"," 32"," 37","   0.660","  17.926","   4.980","  45.000","    0","    0"
"05:01:40:011","331840035557772","  27.130","   0.975"," 1510"," 1200"," 2500"," 1531","   1.021","  37.045","  10.290","   0.375","  17.589","   4.886"," 36","0"," 32"," 37","   0.661","  18.592","   5.164","  45.000","    0","    0"
"05:01:41:014","331842347742108","  28.133","   2.052"," 2361"," 1200"," 3700"," 2771","   2.393","  39.447","  10.958","   1.550","  19.144","   5.318"," 36","0"," 32"," 43","   0.732","  19.327","   5.369","  45.000","    0","    0"
"05:01:42:022","331844669803118","  29.141","   1.094"," 1571"," 1200"," 3000"," 1597","   1.070","  40.526","  11.257","   0.424","  19.571","   5.436"," 36","0"," 32"," 36","   0.661","  19.993","   5.554","  45.000","    0","    0"
"05:01:43:023","331846975086586","  30.142","   1.240"," 1509"," 1200"," 2500"," 1520","   1.211","  41.737","  11.594","   0.424","  19.995","   5.554"," 36","0"," 32"," 36","   0.714","  20.707","   5.752","  45.000","    0","    0"
"05:01:44:031","331849297718062","  31.150","   1.076"," 1539"," 1200"," 2500"," 1551","   1.045","  42.791","  11.886","   0.400","  20.398","   5.666"," 36","0"," 32"," 36","   0.661","  21.374","   5.937","  45.000","    0","    0"
"05:01:45:033","331851606914792","  32.152","   1.437"," 1978"," 1200"," 3700"," 2373","   1.459","  44.254","  12.293","   0.784","  21.185","   5.885"," 36","0"," 32"," 40","   0.670","  22.045","   6.124","  45.000","    0","    0"
"05:01:46:040","331853925668804","  33.159","   2.307"," 1958"," 1200"," 3700"," 2142","   2.024","  46.291","  12.859","   1.142","  22.334","   6.204"," 36","0"," 32"," 44","   0.730","  22.779","   6.328","  45.000","    0","    0"
"05:01:47:041","331856233087980","  34.160","   1.444"," 1534"," 1200"," 2800"," 1554","   1.159","  47.452","  13.181","   0.488","  22.823","   6.340"," 36","0"," 32"," 36","   0.669","  23.450","   6.514","  45.000","    0","    0"
"05:01:48:050","331858557345100","  35.169","   1.050"," 1444"," 1200"," 2500"," 1455","   1.005","  48.465","  13.463","   0.364","  23.190","   6.442"," 36","0"," 32"," 36","   0.659","  24.114","   6.698","  45.000","    0","    0"
"05:01:49:059","331860881909398","  36.178","   1.228"," 1486"," 1200"," 2500"," 1505","   1.252","  49.728","  13.813","   0.431","  23.625","   6.562"," 36","0"," 32"," 36","   0.716","  24.837","   6.899","  45.000","    0","    0"
"05:01:50:067","331863204195724","  37.186","   1.008"," 1501"," 1200"," 2500"," 1519","   1.007","  50.744","  14.095","   0.352","  23.980","   6.661"," 36","0"," 32"," 36","   0.660","  25.502","   7.084","  45.000","    0","    0"
"05:01:51:074","331865523879750","  38.193","   2.206"," 2361"," 1200"," 3700"," 2775","   2.575","  53.336","  14.816","   1.685","  25.677","   7.132"," 36","0"," 32"," 43","   0.737","  26.244","   7.290","  45.000","    0","    0"
"05:01:52:080","331867843578444","  39.199","   2.030"," 2599"," 1200"," 4000"," 3182","   2.620","  55.974","  15.548","   1.857","  27.546","   7.652"," 36","0"," 32"," 47","   0.701","  26.950","   7.486","  45.000","    0","    0"
"05:01:53:089","331870168162160","  40.208","   1.170"," 1498"," 1200"," 2500"," 1515","   1.179","  57.164","  15.879","   0.415","  27.965","   7.768"," 36","0"," 32"," 37","   0.711","  27.668","   7.685","  45.000","  350","  333"
"05:01:54:096","331872487970890","  41.215","   1.122"," 1517"," 1200"," 2900"," 1533","   1.058","  58.229","  16.175","   0.406","  28.374","   7.882"," 36","0"," 32"," 36","   0.667","  28.339","   7.872","  45.000","  350","  333"
"05:01:55:099","331874798920288","  42.218","   1.110"," 1468"," 1200"," 2500"," 1479","   1.149","  59.381","  16.495","   0.387","  28.762","   7.989"," 36","0"," 32"," 36","   0.704","  29.045","   8.068","  45.000","    0","    0"
"05:01:56:108","331877123439780","  43.227","   1.176"," 1653"," 1200"," 3100"," 1682","   1.169","  60.560","  16.822","   0.471","  29.237","   8.121"," 36","0"," 32"," 36","   0.679","  29.731","   8.259","  45.000","  350","  333"
"05:01:57:111","331879434929656","  44.230","   4.365"," 2547"," 1200"," 3800"," 2841","   4.308","  64.882","  18.023","   3.376","  32.625","   9.062"," 37","0"," 32"," 44","   0.742","  30.475","   8.465","  45.000","  400","  400"
"05:01:58:115","331881746960412","  45.234","  16.253"," 3525"," 1200"," 4300"," 4333","  15.445","  80.381","  22.328","  14.384","  47.059","  13.072"," 37","0"," 34"," 56","   0.877","  31.355","   8.710","  45.000","  400","  400"
"05:01:59:115","331884051884600","  46.234","  11.798"," 2905"," 1200"," 4200"," 3732","   7.921","  88.305","  24.529","   6.946","  54.008","  15.002"," 39","0"," 34"," 49","   0.809","  32.165","   8.935","  45.000","  350","  333"
"05:02:00:122","331886371566242","  47.241","   3.011"," 1800"," 1200"," 3600"," 1880","   2.101","  90.421","  25.117","   1.198","  55.214","  15.337"," 37","0"," 33"," 41","   0.741","  32.911","   9.142","  45.000","  350","  333"
"05:02:01:130","331888694325062","  48.249","   4.168"," 2574"," 1200"," 3700"," 2986","   4.278","  94.734","  26.315","   3.349","  58.591","  16.275"," 43","0"," 33"," 45","   0.754","  33.671","   9.353","  45.000","  350","  333"
"05:02:02:131","331890999364850","  49.250","   3.581"," 2190"," 1200"," 3700"," 2335","   2.893","  97.628","  27.119","   2.040","  60.632","  16.842"," 37","0"," 34"," 44","   0.736","  34.408","   9.558","  45.000","  350","  333"
"05:02:03:138","331893320531502","  50.257","   6.146"," 2097"," 1200"," 4100"," 2441","   3.946"," 101.603","  28.223","   2.980","  63.635","  17.676"," 36","0"," 33"," 42","   0.775","  35.188","   9.775","  45.000","    0","    0"
"05:02:04:140","331895629144280","  51.259","   1.593"," 1623"," 1200"," 3200"," 1717","   1.262"," 102.867","  28.574","   0.586","  64.221","  17.839"," 37","0"," 33"," 37","   0.666","  35.855","   9.960","  45.000","    0","    0"

"Total Elapsed Time (sec) = 51.259076"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 102.867249"
"Cumulative Package Energy_0 (mWh) = 28.574236"
"Average Package Power_0 (Watt) = 2.006810"

"Cumulative IA Energy_0 (Joules) = 64.221497"
"Cumulative IA Energy_0 (mWh) = 17.839305"
"Average Package IA_0 (Watt) = 1.252881"

"Cumulative DRAM Energy_0 (Joules) = 35.855347"
"Cumulative DRAM Energy_0 (mWh) = 9.959819"
"Average Package DRAM_0 (Watt) = 0.699493"
