#,DateTime,Architecture,File,Total Elapsed Time (sec),Cumulative Package Energy_0 (mWh),Cumulative IA Energy_0 (mWh),Cumulative DRAM Energy_0 (mWh),Cumulative Package Energy_0 (Joules),Cumulative IA Energy_0 (Joules),Cumulative DRAM Energy_0 (Joules), Package Temperature_0 (C)
14,12-11-23T16-37-23,mono,frontend-baseline,77.402974,47.232937,19.728394,14.534776,170.038574,71.022217,52.325195,37.285714285714285
14,12-11-23T16-37-23,mono,frontend-monitor,77.388341,210.505235,169.955326,22.454122,757.818848,611.839172,80.834839,45.16883116883117
15,12-11-23T16-37-23,mono,api-baseline,12.081027,6.078762,1.734026,2.280206,21.883545,6.242493,8.208740,38.083333333333336
15,12-11-23T16-37-23,mono,api-monitor,12.064989,6.653205,2.353465,2.261268,23.951538,8.472473,8.140564,37.166666666666664
15,12-11-23T16-37-23,mono,frontend-baseline,77.428018,43.239051,15.003035,14.709422,155.660583,54.010925,52.953918,37.18181818181818
15,12-11-23T16-37-23,mono,frontend-monitor,77.296799,335.114153,292.653893,23.695272,1206.410950,1053.554016,85.302979,51.142857142857146
16,12-11-23T16-37-23,mono,api-baseline,12.060401,6.769240,2.469567,2.268762,24.369263,8.890442,8.167542,39.166666666666664
16,12-11-23T16-37-23,mono,api-monitor,12.054957,5.930583,1.679721,2.246857,21.350098,6.046997,8.088684,37.083333333333336
16,12-11-23T16-37-23,mono,frontend-baseline,77.163969,38.766479,11.236521,14.545322,139.559326,40.451477,52.363159,37.15584415584416
16,12-11-23T16-37-23,mono,frontend-monitor,77.363088,205.769263,165.194465,22.381490,740.769348,594.700073,80.573364,45.896103896103895
17,12-11-23T16-37-23,mono,api-baseline,12.061458,6.071574,1.749454,2.274068,21.857666,6.298035,8.186646,39.0
17,12-11-23T16-37-23,mono,api-monitor,12.073607,9.565769,4.621548,2.437252,34.436768,16.637573,8.774109,39.333333333333336
17,12-11-23T16-37-23,mono,frontend-baseline,77.359040,63.458574,34.192641,14.817386,228.450867,123.093506,53.342590,46.246753246753244
17,12-11-23T16-37-23,mono,frontend-monitor,77.402016,219.738481,177.666439,22.959069,791.058533,639.599182,82.652649,48.41558441558441
18,12-11-23T16-37-23,mono,api-baseline,12.061255,6.229689,1.875390,2.300127,22.426880,6.751404,8.280457,39.333333333333336
18,12-11-23T16-37-23,mono,api-monitor,12.062314,5.988329,1.651187,2.255503,21.557983,5.944275,8.119812,37.833333333333336
18,12-11-23T16-37-23,mono,frontend-baseline,77.341929,53.149126,25.745884,14.316169,191.336853,92.685181,51.538208,38.42857142857143
18,12-11-23T16-37-23,mono,frontend-monitor,77.408110,208.763462,167.816450,22.568258,751.548462,604.139221,81.245728,47.142857142857146
19,12-11-23T16-37-23,mono,api-baseline,12.071971,11.861131,6.669328,2.559187,42.700073,24.009583,9.213074,42.5
19,12-11-23T16-37-23,mono,api-monitor,12.075216,8.402473,4.037594,2.356211,30.248901,14.535339,8.482361,39.083333333333336
19,12-11-23T16-37-23,mono,frontend-baseline,77.385162,38.668467,10.977105,14.437290,139.206482,39.517578,51.974243,38.66233766233766
19,12-11-23T16-37-23,mono,frontend-monitor,77.391925,230.491045,190.020972,22.966037,829.767761,684.075500,82.677734,47.79220779220779
2,12-11-23T16-37-23,mono,api-baseline,12.079932,6.956041,2.663201,2.262912,25.041748,9.587524,8.146484,38.5
2,12-11-23T16-37-23,mono,api-monitor,12.076753,6.090003,1.794518,2.277205,21.924011,6.460266,8.197937,37.166666666666664
2,12-11-23T16-37-23,mono,frontend-baseline,77.411672,43.790368,15.594635,14.683668,157.645325,56.140686,52.861206,36.896103896103895
2,12-11-23T16-37-23,mono,frontend-monitor,77.395094,211.733568,170.100386,22.713165,762.240845,612.361389,81.767395,44.5974025974026
20,12-11-23T16-37-23,mono,api-baseline,12.067895,6.756287,2.478095,2.245704,24.322632,8.921143,8.084534,40.916666666666664
20,12-11-23T16-37-23,mono,api-monitor,12.063659,6.490767,2.145148,2.257657,23.366760,7.722534,8.127563,38.083333333333336
20,12-11-23T16-37-23,mono,frontend-baseline,77.385927,72.465786,44.721069,14.468706,260.876831,160.995850,52.087341,40.688311688311686
20,12-11-23T16-37-23,mono,frontend-monitor,77.236403,229.249963,188.636220,23.043637,825.299866,679.090393,82.957092,47.61038961038961
21,12-11-23T16-37-23,mono,api-baseline,12.067451,11.258969,6.108432,2.557102,40.532288,21.990356,9.205566,41.666666666666664
21,12-11-23T16-37-23,mono,api-monitor,12.066106,5.941789,1.666701,2.233327,21.390442,6.000122,8.039978,39.166666666666664
21,12-11-23T16-37-23,mono,frontend-baseline,77.339281,41.192695,13.697611,14.433255,148.293701,49.311401,51.959717,39.142857142857146
21,12-11-23T16-37-23,mono,frontend-monitor,77.371426,228.536970,188.071340,23.053284,822.733093,677.056824,82.991821,47.22077922077922
22,12-11-23T16-37-23,mono,api-baseline,12.070487,6.368391,1.989933,2.264472,22.926208,7.163757,8.152100,40.916666666666664
22,12-11-23T16-37-23,mono,api-monitor,12.077437,5.974579,1.702593,2.259776,21.508484,6.129333,8.135193,39.25
22,12-11-23T16-37-23,mono,frontend-baseline,77.396042,43.340471,14.959988,14.709761,156.025696,53.855957,52.955139,39.064935064935064
22,12-11-23T16-37-23,mono,frontend-monitor,77.360832,218.941108,177.521515,22.797072,788.187988,639.077454,82.069458,47.103896103896105
23,12-11-23T16-37-23,mono,api-baseline,12.084600,6.402622,2.043237,2.291260,23.049438,7.355652,8.248535,39.166666666666664
23,12-11-23T16-37-23,mono,api-monitor,12.048661,6.684299,2.114716,2.376963,24.063477,7.612976,8.557068,38.083333333333336
23,12-11-23T16-37-23,mono,frontend-baseline,77.372889,43.632423,15.319875,14.657084,157.076721,55.151550,52.765503,37.753246753246756
23,12-11-23T16-37-23,mono,frontend-monitor,77.394243,272.322371,231.596120,22.898271,980.360535,833.746033,82.433777,48.064935064935064
24,12-11-23T16-37-23,mono,api-baseline,12.046939,8.499654,3.852081,2.284088,30.598755,13.867493,8.222717,41.0
24,12-11-23T16-37-23,mono,api-monitor,12.043337,19.862959,15.369059,2.476383,71.506653,55.328613,8.914978,49.833333333333336
24,12-11-23T16-37-23,mono,frontend-baseline,77.260593,128.174778,99.968194,15.551656,461.429199,359.885498,55.985962,49.688311688311686
24,12-11-23T16-37-23,mono,frontend-monitor,77.293905,424.149577,379.010145,27.360857,1526.938477,1364.436523,98.499084,65.05194805194805
25,12-11-23T16-37-23,mono,api-baseline,12.049335,18.921899,14.420047,2.415500,68.118835,51.912170,8.695801,53.083333333333336
25,12-11-23T16-37-23,mono,api-monitor,12.039933,20.258094,15.800273,2.415670,72.929138,56.880981,8.696411,54.416666666666664
25,12-11-23T16-37-23,mono,frontend-baseline,77.249268,161.589762,131.971944,17.636719,581.723145,475.098999,63.492188,54.16883116883117
25,12-11-23T16-37-23,mono,frontend-monitor,77.308476,413.539802,368.974677,26.489241,1488.743286,1328.308838,95.361267,65.41558441558442
26,12-11-23T16-37-23,mono,api-baseline,12.080742,22.682393,18.068305,2.514784,81.656616,65.045898,9.053223,58.583333333333336
26,12-11-23T16-37-23,mono,api-monitor,12.044703,30.612623,25.897793,2.927094,110.205444,93.232056,10.537537,53.916666666666664
26,12-11-23T16-37-23,mono,frontend-baseline,77.226424,164.100698,134.500139,17.766724,590.762512,484.200500,63.960205,54.55844155844156
26,12-11-23T16-37-23,mono,frontend-monitor,77.342935,428.091685,381.302490,24.179077,1541.130066,1372.688965,87.044678,66.37662337662337
27,12-11-23T16-37-23,mono,api-baseline,12.050796,6.324802,2.005666,2.246484,22.769287,7.220398,8.087341,45.0
27,12-11-23T16-37-23,mono,api-monitor,12.074924,6.314663,1.982829,2.245755,22.732788,7.138184,8.084717,42.416666666666664
27,12-11-23T16-37-23,mono,frontend-baseline,77.367094,52.549150,23.238678,15.052253,189.176941,83.659241,54.188110,42.25974025974026
27,12-11-23T16-37-23,mono,frontend-monitor,77.339489,200.932651,158.953094,22.167748,723.357544,572.231140,79.803894,48.02597402597402
28,12-11-23T16-37-23,mono,api-baseline,12.055909,6.050212,1.716834,2.253927,21.780762,6.180603,8.114136,40.083333333333336
28,12-11-23T16-37-23,mono,api-monitor,12.072577,5.933838,1.683570,2.255113,21.361816,6.060852,8.118408,39.0
28,12-11-23T16-37-23,mono,frontend-baseline,77.342373,43.767429,15.561218,14.586622,157.562744,56.020386,52.511841,38.5974025974026
28,12-11-23T16-37-23,mono,frontend-monitor,77.368465,201.263326,160.652127,22.171088,724.547974,578.347656,79.815918,45.97402597402598
29,12-11-23T16-37-23,mono,api-baseline,12.068113,6.738264,2.378760,2.263743,24.257751,8.563538,8.149475,41.583333333333336
29,12-11-23T16-37-23,mono,api-monitor,12.093979,6.253747,1.965773,2.259267,22.513489,7.076782,8.133362,39.0
29,12-11-23T16-37-23,mono,frontend-baseline,77.334649,49.009925,21.591187,14.326511,176.435730,77.728271,51.575439,38.077922077922075
29,12-11-23T16-37-23,mono,frontend-monitor,77.356543,207.682410,166.759711,22.428335,747.656677,600.334961,80.742004,46.09090909090909
3,12-11-23T16-37-23,mono,api-baseline,12.063214,6.007165,1.738858,2.237091,21.625793,6.259888,8.053528,38.166666666666664
3,12-11-23T16-37-23,mono,api-monitor,12.051048,6.336636,2.020942,2.287072,22.811890,7.275391,8.233459,36.25
3,12-11-23T16-37-23,mono,frontend-baseline,77.367395,41.107788,13.910065,14.325172,147.988037,50.076233,51.570618,36.20779220779221
3,12-11-23T16-37-23,mono,frontend-monitor,77.440242,192.648265,153.255819,21.777106,693.533752,551.720947,78.397583,44.23376623376623
30,12-11-23T16-37-23,mono,api-baseline,12.057050,5.949164,1.664700,2.250502,21.416992,5.992920,8.101807,40.083333333333336
30,12-11-23T16-37-23,mono,api-monitor,12.075130,8.328213,3.678368,2.305044,29.981567,13.242126,8.298157,38.5
30,12-11-23T16-37-23,mono,frontend-baseline,77.312438,45.009901,16.756270,14.684024,162.035645,60.322571,52.862488,37.493506493506494
30,12-11-23T16-37-23,mono,frontend-monitor,77.395066,197.133501,155.733812,22.385406,709.680603,560.641724,80.587463,45.33766233766234
4,12-11-23T16-37-23,mono,api-baseline,12.056681,6.492649,2.131399,2.291277,23.373535,7.673035,8.248596,38.25
4,12-11-23T16-37-23,mono,api-monitor,12.071748,6.632114,2.310265,2.277476,23.875610,8.316956,8.198914,37.083333333333336
4,12-11-23T16-37-23,mono,frontend-baseline,77.394247,45.143958,17.010430,14.680634,162.518250,61.237549,52.850281,36.753246753246756
4,12-11-23T16-37-23,mono,frontend-monitor,77.337429,228.309411,186.904602,23.104536,821.913879,672.856567,83.176331,45.05194805194805
5,12-11-23T16-37-23,mono,api-baseline,12.065985,6.168942,1.803877,2.262387,22.208191,6.493958,8.144592,37.166666666666664
5,12-11-23T16-37-23,mono,api-monitor,12.069047,6.123928,1.835412,2.270999,22.046143,6.607483,8.175598,36.75
5,12-11-23T16-37-23,mono,frontend-baseline,77.458264,39.712168,12.347802,14.432492,142.963806,44.452087,51.956970,36.58441558441559
5,12-11-23T16-37-23,mono,frontend-monitor,77.416922,219.729902,178.028937,22.490099,791.027649,640.904175,80.964355,47.064935064935064
6,12-11-23T16-37-23,mono,api-baseline,12.071115,5.965051,1.675991,2.241058,21.474182,6.033569,8.067810,37.833333333333336
6,12-11-23T16-37-23,mono,api-monitor,12.087987,5.922072,1.623789,2.253452,21.319458,5.845642,8.112427,37.0
6,12-11-23T16-37-23,mono,frontend-baseline,77.282568,49.707031,22.248213,14.517280,178.945312,80.093567,52.262207,37.0
6,12-11-23T16-37-23,mono,frontend-monitor,77.293536,283.411407,242.574209,23.739861,1020.281067,873.267151,85.463501,50.25974025974026
7,12-11-23T16-37-23,mono,api-baseline,12.077099,6.586643,2.255673,2.275865,23.711914,8.120422,8.193115,40.166666666666664
7,12-11-23T16-37-23,mono,api-monitor,12.060808,9.285617,4.343804,2.439202,33.428223,15.637695,8.781128,38.083333333333336
7,12-11-23T16-37-23,mono,frontend-baseline,77.378950,43.897434,15.709788,14.647166,158.030762,56.555237,52.729797,37.01298701298701
7,12-11-23T16-37-23,mono,frontend-monitor,77.416505,233.393148,192.288632,23.206991,840.215332,692.239075,83.545166,45.883116883116884
8,12-11-23T16-37-23,mono,api-baseline,12.057325,11.290249,6.182760,2.506036,40.644897,22.257935,9.021729,40.416666666666664
8,12-11-23T16-37-23,mono,api-monitor,12.067030,7.190789,2.870195,2.287259,25.886841,10.332703,8.234131,38.0
8,12-11-23T16-37-23,mono,frontend-baseline,77.386996,40.532922,13.112030,14.484948,145.918518,47.203308,52.145813,37.0
8,12-11-23T16-37-23,mono,frontend-monitor,77.421609,206.767595,167.298889,22.296956,744.363342,602.276001,80.269043,45.493506493506494
9,12-11-23T16-37-23,mono,api-baseline,12.060955,6.118724,1.773393,2.280579,22.027405,6.384216,8.210083,38.583333333333336
9,12-11-23T16-37-23,mono,api-monitor,12.024683,15.127004,10.378401,2.372250,54.457214,37.362244,8.540100,40.083333333333336
9,12-11-23T16-37-23,mono,frontend-baseline,77.344378,44.971873,16.882918,14.612512,161.898743,60.778503,52.605042,37.02597402597402
9,12-11-23T16-37-23,mono,frontend-monitor,77.372507,229.148746,187.826318,23.105147,824.935486,676.174744,83.178528,46.5974025974026
1,13-11-23T19-03-34,micro,api-baseline,30.105883,65.161370,53.579305,6.859656,234.580933,192.885498,24.694763,54.4
1,13-11-23T19-03-34,micro,api-monitor,30.138695,63.571523,52.022552,6.949565,228.857483,187.281189,25.018433,51.03333333333333
1,13-11-23T19-03-34,micro,frontend-baseline,91.288337,163.265364,128.940379,19.434475,587.755310,464.185364,69.964111,52.46153846153846
1,13-11-23T19-03-34,micro,frontend-monitor,91.383399,460.152096,410.016530,30.033247,1656.547546,1476.059509,108.119690,61.59340659340659
10,13-11-23T19-03-34,micro,api-baseline,30.144478,16.951514,9.366659,6.086375,61.025452,33.719971,21.910950,38.266666666666666
10,13-11-23T19-03-34,micro,api-monitor,30.133824,12.345937,6.082475,5.774757,44.445374,21.896912,20.789124,37.1
10,13-11-23T19-03-34,micro,frontend-baseline,91.433213,49.306641,28.957384,17.859294,177.503906,104.246582,64.293457,37.714285714285715
10,13-11-23T19-03-34,micro,frontend-monitor,91.413176,287.300754,247.197774,25.774231,1034.282715,889.911987,92.787231,48.89010989010989
11,13-11-23T19-03-34,micro,api-baseline,30.180326,17.693244,9.940796,6.119436,63.695679,35.786865,22.029968,39.166666666666664
11,13-11-23T19-03-34,micro,api-monitor,30.127456,13.378991,6.765662,5.812581,48.164368,24.356384,20.925293,36.6
11,13-11-23T19-03-34,micro,frontend-baseline,91.420834,40.776249,20.478058,17.802107,146.794495,73.721008,64.087585,37.142857142857146
11,13-11-23T19-03-34,micro,frontend-monitor,91.412183,235.793271,198.043433,25.916053,848.855774,712.956360,93.297791,44.604395604395606
12,13-11-23T19-03-34,micro,api-baseline,30.150743,12.746904,6.272481,5.859646,45.888855,22.580933,21.094727,37.4
12,13-11-23T19-03-34,micro,api-monitor,30.108684,70.878008,62.853834,6.316359,255.160828,226.273804,22.738892,45.666666666666664
12,13-11-23T19-03-34,micro,frontend-baseline,91.470565,48.564572,27.787323,17.725254,174.832458,100.034363,63.810913,37.57142857142857
12,13-11-23T19-03-34,micro,frontend-monitor,91.457438,244.135624,205.438419,25.824365,878.888245,739.578308,92.967712,45.21978021978022
13,13-11-23T19-03-34,micro,api-baseline,30.148193,12.096032,5.840047,5.777673,43.545715,21.024170,20.799622,37.43333333333333
13,13-11-23T19-03-34,micro,api-monitor,30.119971,17.253604,10.325741,5.837165,62.112976,37.172668,21.013794,36.266666666666666
13,13-11-23T19-03-34,micro,frontend-baseline,91.418041,77.964562,55.808750,17.675273,280.672424,200.911499,63.630981,37.78021978021978
13,13-11-23T19-03-34,micro,frontend-monitor,91.372772,685.170119,633.363427,27.649028,2466.612427,2280.108337,99.536499,68.0989010989011
14,13-11-23T19-03-34,micro,api-baseline,30.151305,17.694244,9.735752,6.140255,63.699280,35.048706,22.104919,46.266666666666666
14,13-11-23T19-03-34,micro,api-monitor,30.114540,12.457021,6.235131,5.763431,44.845276,22.446472,20.748352,38.1
14,13-11-23T19-03-34,micro,frontend-baseline,91.452422,39.500529,19.275648,17.805210,142.201904,69.392334,64.098755,37.35164835164835
14,13-11-23T19-03-34,micro,frontend-monitor,91.471629,278.071357,237.185042,25.683594,1001.056885,853.866150,92.460938,47.46153846153846
15,13-11-23T19-03-34,micro,api-baseline,30.147119,16.260546,8.587663,6.108602,58.537964,30.915588,21.990967,38.5
15,13-11-23T19-03-34,micro,api-monitor,30.154909,11.689962,5.558455,5.753004,42.083862,20.010437,20.710815,36.1
15,13-11-23T19-03-34,micro,frontend-baseline,91.414234,40.736270,20.515544,17.838440,146.650574,73.855957,64.218384,36.62637362637363
15,13-11-23T19-03-34,micro,frontend-monitor,91.401251,240.250702,199.801822,26.178775,864.902527,719.286560,94.243591,45.142857142857146
16,13-11-23T19-03-34,micro,api-baseline,30.104320,13.750983,6.696811,6.011437,49.503540,24.108521,21.641174,37.4
16,13-11-23T19-03-34,micro,api-monitor,30.170621,12.135535,6.142748,5.705600,43.687927,22.113892,20.540161,36.06666666666667
16,13-11-23T19-03-34,micro,frontend-baseline,91.485911,39.483761,19.460890,17.780236,142.141541,70.059204,64.008850,36.45054945054945
16,13-11-23T19-03-34,micro,frontend-monitor,91.460843,231.702033,193.053945,25.775486,834.127319,694.994202,92.791748,44.64835164835165
17,13-11-23T19-03-34,micro,api-baseline,30.151918,12.299906,5.978478,5.812785,44.279663,21.522522,20.926025,36.96666666666667
17,13-11-23T19-03-34,micro,api-monitor,30.130651,17.625563,10.052439,6.088392,63.452026,36.188782,21.918213,35.833333333333336
17,13-11-23T19-03-34,micro,frontend-baseline,91.397647,39.662272,19.204152,17.769318,142.784180,69.134949,63.969543,37.64835164835165
17,13-11-23T19-03-34,micro,frontend-monitor,91.413909,226.884545,187.891354,25.930905,816.784363,676.408875,93.351257,44.175824175824175
18,13-11-23T19-03-34,micro,api-baseline,30.148848,11.986915,5.875210,5.740967,43.152893,21.150757,20.667480,37.06666666666667
18,13-11-23T19-03-34,micro,api-monitor,30.069843,62.109036,50.441013,6.135186,223.592529,181.587646,22.086670,41.833333333333336
18,13-11-23T19-03-34,micro,frontend-baseline,91.495510,40.168593,19.914212,17.819027,144.606934,71.691162,64.148499,36.42857142857143
18,13-11-23T19-03-34,micro,frontend-monitor,91.429288,229.996134,192.232073,25.519901,827.986084,692.035461,91.871643,44.35164835164835
19,13-11-23T19-03-34,micro,api-baseline,30.139593,12.083198,5.883145,5.752614,43.499512,21.179321,20.709412,38.2
19,13-11-23T19-03-34,micro,api-monitor,30.164883,17.147725,9.249149,6.083510,61.731812,33.296936,21.900635,35.36666666666667
19,13-11-23T19-03-34,micro,frontend-baseline,91.454833,39.326477,19.214240,17.801870,141.575317,69.171265,64.086731,36.252747252747255
19,13-11-23T19-03-34,micro,frontend-monitor,91.444447,236.988237,197.814874,25.573425,853.157654,712.133545,92.064331,44.505494505494504
2,13-11-23T19-03-34,micro,api-baseline,30.112149,79.590793,67.798377,7.540707,286.526855,244.074158,27.146545,54.2
2,13-11-23T19-03-34,micro,api-monitor,30.111098,50.577477,39.464959,6.133389,182.078918,142.073853,22.080200,49.6
2,13-11-23T19-03-34,micro,frontend-baseline,91.259402,190.895521,155.928904,20.677762,687.223877,561.344055,74.439941,54.24175824175824
2,13-11-23T19-03-34,micro,frontend-monitor,91.360711,445.563202,396.495785,30.051253,1604.027527,1427.384827,108.184509,61.46153846153846
20,13-11-23T19-03-34,micro,api-baseline,30.134447,14.319356,8.001489,5.798035,51.549683,28.805359,20.872925,36.4
20,13-11-23T19-03-34,micro,api-monitor,30.101387,26.744215,17.574938,6.050822,96.279175,63.269775,21.782959,36.0
20,13-11-23T19-03-34,micro,frontend-baseline,91.412654,50.056254,30.341153,17.733239,180.202515,109.228149,63.839661,36.38461538461539
20,13-11-23T19-03-34,micro,frontend-monitor,91.406599,244.249963,206.308763,25.564100,879.299866,742.711548,92.030762,44.7032967032967
21,13-11-23T19-03-34,micro,api-baseline,30.192727,13.220215,7.108137,5.733812,47.592773,25.589294,20.641724,36.733333333333334
21,13-11-23T19-03-34,micro,api-monitor,30.170995,26.496819,19.718136,5.910933,95.388550,70.985291,21.279358,36.5
21,13-11-23T19-03-34,micro,frontend-baseline,91.475898,34.659441,15.919952,17.475654,124.773987,57.311829,62.912354,35.64835164835165
21,13-11-23T19-03-34,micro,frontend-monitor,91.387196,275.247616,233.869459,25.908729,990.891418,841.930054,93.271423,44.967032967032964
22,13-11-23T19-03-34,micro,api-baseline,30.125537,14.425524,8.147617,5.754988,51.931885,29.331421,20.717957,35.93333333333333
22,13-11-23T19-03-34,micro,api-monitor,30.142595,13.591444,7.163730,5.812836,48.929199,25.789429,20.926208,35.06666666666667
22,13-11-23T19-03-34,micro,frontend-baseline,91.463350,44.061144,23.629761,17.815297,158.620117,85.067139,64.135071,35.879120879120876
22,13-11-23T19-03-34,micro,frontend-monitor,91.382578,272.174242,229.699978,25.904134,979.827271,826.919922,93.254883,44.78021978021978
23,13-11-23T19-03-34,micro,api-baseline,30.115916,17.731917,10.011563,6.124030,63.834900,36.041626,22.046509,37.1
23,13-11-23T19-03-34,micro,api-monitor,30.139685,12.056936,5.895301,5.752920,43.404968,21.223083,20.710510,36.13333333333333
23,13-11-23T19-03-34,micro,frontend-baseline,91.432388,41.817051,21.243896,17.841356,150.541382,76.478027,64.228882,36.285714285714285
23,13-11-23T19-03-34,micro,frontend-monitor,91.453134,229.264848,190.759786,25.811632,825.353455,686.735229,92.921875,43.94505494505494
24,13-11-23T19-03-34,micro,api-baseline,30.152794,15.750105,8.084259,6.104753,56.700378,29.103333,21.977112,36.733333333333334
24,13-11-23T19-03-34,micro,api-monitor,30.163549,12.248993,5.984192,5.787913,44.096375,21.543091,20.836487,34.333333333333336
24,13-11-23T19-03-34,micro,frontend-baseline,91.438380,38.887939,18.898349,17.771895,139.996582,68.034058,63.978821,35.824175824175825
24,13-11-23T19-03-34,micro,frontend-monitor,91.445264,236.025662,197.440457,26.144104,849.692383,710.785645,94.118774,43.879120879120876
25,13-11-23T19-03-34,micro,api-baseline,30.133715,13.118066,6.866252,5.770959,47.225037,24.718506,20.775452,36.166666666666664
25,13-11-23T19-03-34,micro,api-monitor,30.176107,16.500227,8.863814,6.119453,59.400818,31.909729,22.030029,34.53333333333333
25,13-11-23T19-03-34,micro,frontend-baseline,91.456676,42.843153,22.673052,17.810771,154.235352,81.622986,64.118774,35.989010989010985
25,13-11-23T19-03-34,micro,frontend-monitor,91.412981,287.947337,248.225827,25.303531,1036.610413,893.612976,91.092712,45.879120879120876
26,13-11-23T19-03-34,micro,api-baseline,30.145792,12.152676,5.842336,5.804325,43.749634,21.032410,20.895569,36.233333333333334
26,13-11-23T19-03-34,micro,api-monitor,30.113740,19.307421,12.246348,5.941162,69.506714,44.086853,21.388184,35.46666666666667
26,13-11-23T19-03-34,micro,frontend-baseline,91.513659,39.985165,19.795397,17.819434,143.946594,71.263428,64.149963,35.91208791208791
26,13-11-23T19-03-34,micro,frontend-monitor,91.429627,230.932736,192.127838,25.569390,831.357849,691.660217,92.049805,44.64835164835165
27,13-11-23T19-03-34,micro,api-baseline,30.116435,14.857195,8.542853,5.774197,53.485901,30.754272,20.787109,37.36666666666667
27,13-11-23T19-03-34,micro,api-monitor,30.150685,18.088430,10.372620,6.119283,65.118347,37.341431,22.029419,36.0
27,13-11-23T19-03-34,micro,frontend-baseline,91.469441,38.799371,18.646613,17.812517,139.677734,67.127808,64.125061,35.8021978021978
27,13-11-23T19-03-34,micro,frontend-monitor,91.410715,216.260596,180.118188,25.167813,778.538147,648.425476,90.604126,43.65934065934066
28,13-11-23T19-03-34,micro,api-baseline,30.158217,12.263082,5.925819,5.814141,44.147095,21.332947,20.930908,36.13333333333333
28,13-11-23T19-03-34,micro,api-monitor,30.091892,72.971344,60.405155,6.442939,262.696838,217.458557,23.194580,43.4
28,13-11-23T19-03-34,micro,frontend-baseline,91.455573,45.090552,24.904768,17.801327,162.325989,89.657166,64.084778,36.285714285714285
28,13-11-23T19-03-34,micro,frontend-monitor,91.431641,230.727590,192.559153,25.569458,830.619324,693.212952,92.050049,43.84615384615385
29,13-11-23T19-03-34,micro,api-baseline,30.155123,12.202047,6.028985,5.750749,43.927368,21.704346,20.702698,36.0
29,13-11-23T19-03-34,micro,api-monitor,30.165615,12.419586,6.218296,5.762109,44.710510,22.385864,20.743591,36.36666666666667
