InputFileName,Architecture,ExperimentDate,ScenarioPath,NumberOfInstances,SleepTime,WorkloadIterations,NumberOfIterations,StartTimestamp,MonolithExperiment,MicroserviceExperiment,MonoFrontendDuration,MonoBackendDuration,MicroFrontendDuration,MicroBackendDuration,C-State,Resident,Count,Latency
16-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,7,C1E,0.100%,4997,10
16-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,8,C1,0.046%,5058,2
16-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,9,POLL,0.000%,20,0
16-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,10,C0,0.605%
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,1,C10,97.182%,81828,890
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,2,C9,0.028%,444,480
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,3,C8,1.786%,26536,200
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,4,C7s,0.002%,46,124
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,5,C6,0.200%,9627,85
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,6,C3,0.010%,1814,70
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,7,C1E,0.088%,3661,10
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,8,C1,0.035%,2745,2
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,9,POLL,0.000%,16,0
28-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,10,C0,0.669%
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,1,C10,97.201%,79662,890
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,2,C9,0.020%,447,480
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,3,C8,1.792%,26494,200
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,4,C7s,0.002%,37,124
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,5,C6,0.173%,8676,85
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,6,C3,0.008%,1611,70
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,7,C1E,0.093%,3531,10
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,8,C1,0.036%,2333,2
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,9,POLL,0.000%,21,0
2-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,10,C0,0.675%
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,1,C10,97.388%,74831,890
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,2,C9,0.016%,337,480
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,3,C8,1.703%,25000,200
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,4,C7s,0.001%,26,124
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,5,C6,0.171%,8951,85
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,6,C3,0.011%,1658,70
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,7,C1E,0.038%,2777,10
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,8,C1,0.059%,4819,2
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,9,POLL,0.000%,13,0
27-api-monitor.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,10,C0,0.613%
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,1,C10,97.244%,78857,890
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,2,C9,0.010%,399,480
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,3,C8,1.746%,25039,200
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,4,C7s,0.002%,42,124
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,5,C6,0.181%,9726,85
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,6,C3,0.012%,2027,70
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,7,C1E,0.102%,5428,10
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,8,C1,0.049%,4439,2
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,9,POLL,0.000%,18,0
9-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,10,C0,0.654%
23-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,1,C10,97.105%,74442,890
23-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,2,C9,0.023%,464,480
23-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,3,C8,1.849%,26880,200
23-api-baseline.csv,micro,27-02-24T07-35-48,3,5,300,50,30,27-02-24T07-35-48,27-02-24T22-38-21,28-02-24T15-52-55,,395.509111834,,395.509111834,4,C7s,0.001%,33,124
