"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"01:46:35:235","12643429548192","   1.000","   7.567"," 1466"," 1200"," 2500"," 1472","  10.572","  10.576","   2.938","   2.961","   2.962","   0.823"," 74","0"," 63"," 68","   0.968","   0.969","   0.269","  45.000"," 1000"," 1000"
"01:46:36:250","12645767836182","   2.015","   7.580"," 1597"," 1200"," 3700"," 1640","  11.233","  21.976","   6.104","   3.541","   6.555","   1.821"," 71","0"," 63"," 75","   0.924","   1.907","   0.530","  45.000","    0","    0"
"01:46:37:253","12648079131094","   3.018","   8.290"," 1809"," 1200"," 3600"," 1970","  13.676","  35.696","   9.915","   4.778","  11.348","   3.152"," 71","0"," 63"," 74","   0.952","   2.862","   0.795","  45.000","    0","    0"
"01:46:38:261","12650400477330","   4.026","   7.530"," 1490"," 1200"," 3600"," 1500","  11.655","  47.439","  13.177","   3.203","  14.575","   4.049"," 69","0"," 63"," 67","   0.916","   3.785","   1.051","  45.000","    0","    0"
"01:46:39:271","12652726683852","   5.036","   7.453"," 1491"," 1200"," 3100"," 1497","  12.441","  60.000","  16.667","   3.307","  17.914","   4.976"," 72","0"," 63"," 68","   0.915","   4.708","   1.308","  45.000"," 1150"," 1133"
"01:46:40:273","12655036961404","   6.038","   7.651"," 1477"," 1200"," 3100"," 1487","  11.434","  71.465","  19.851","   3.138","  21.060","   5.850"," 70","0"," 63"," 67","   0.924","   5.635","   1.565","  45.000"," 1000"," 1000"
"01:46:41:279","12657353323178","   7.044","   7.291"," 1465"," 1200"," 2500"," 1474","  11.125","  82.649","  22.958","   2.975","  24.052","   6.681"," 71","0"," 63"," 66","   0.915","   6.555","   1.821","  45.000"," 1000"," 1000"
"01:46:42:279","12659658533124","   8.044","   7.823"," 1639"," 1200"," 3600"," 1670","  10.974","  93.629","  26.008","   3.525","  27.578","   7.661"," 71","0"," 63"," 75","   0.938","   7.494","   2.082","  45.000"," 1000"," 1000"
"01:46:43:280","12661964698502","   9.045","   4.290"," 1503"," 1200"," 3100"," 1509","   9.308"," 102.946","  28.596","   2.174","  29.755","   8.265"," 73","0"," 63"," 67","   0.889","   8.384","   2.329","  45.000"," 1000"," 1000"
"01:46:44:289","12664289694940","  10.054","   4.509"," 1557"," 1200"," 3100"," 1571","  11.472"," 114.523","  31.812","   2.559","  32.337","   8.982"," 77","0"," 62"," 66","   0.938","   9.330","   2.592","  45.000","    0","    0"
"01:46:45:291","12666598056264","  11.056","   4.180"," 1486"," 1200"," 2900"," 1498","  11.856"," 126.401","  35.112","   2.431","  34.773","   9.659"," 74","0"," 63"," 66","   0.889","  10.220","   2.839","  45.000","    0","    0"
"01:46:46:300","12668923549010","  12.065","   4.208"," 1466"," 1200"," 3100"," 1480","  11.754"," 138.265","  38.407","   2.416","  37.211","  10.336"," 70","0"," 63"," 66","   0.887","  11.115","   3.087","  45.000","    0","    0"
"01:46:47:306","12671239725888","  13.071","   4.819"," 1929"," 1200"," 3700"," 2149","  13.083"," 151.417","  42.060","   3.731","  40.962","  11.378"," 69","0"," 62"," 73","   0.915","  12.035","   3.343","  45.000","    0","    0"
"01:46:48:314","12673562984570","  14.079","   4.356"," 1493"," 1200"," 3500"," 1496","  11.711"," 163.226","  45.341","   2.474","  43.456","  12.071"," 68","0"," 62"," 66","   0.891","  12.933","   3.593","  45.000","    0","    0"
"01:46:49:323","12675888161494","  15.088","   4.272"," 1499"," 1200"," 3600"," 1506","  10.619"," 173.943","  48.317","   2.413","  45.891","  12.748"," 72","0"," 62"," 65","   0.894","  13.835","   3.843","  45.000"," 1100"," 1100"
"01:46:50:334","12678215919246","  16.099","   4.040"," 1504"," 1200"," 3500"," 1516","  11.803"," 185.868","  51.630","   2.432","  48.348","  13.430"," 75","0"," 62"," 66","   0.886","  14.730","   4.092","  45.000"," 1150"," 1133"
"01:46:51:341","12680538108918","  17.106","   4.155"," 1501"," 1200"," 2500"," 1511","  12.068"," 198.031","  55.009","   2.464","  50.832","  14.120"," 74","0"," 62"," 65","   0.925","  15.662","   4.351","  45.000"," 1150"," 1200"
"01:46:52:350","12682861825586","  18.115","   4.183"," 1578"," 1200"," 3600"," 1590","  11.916"," 210.049","  58.347","   2.575","  53.428","  14.841"," 70","0"," 62"," 66","   0.890","  16.560","   4.600","  45.000","    0","    0"
"01:46:53:355","12685177208588","  19.120","   4.507"," 1498"," 1200"," 3600"," 1508","  10.678"," 220.779","  61.328","   2.415","  55.855","  15.515"," 69","0"," 62"," 65","   0.894","  17.458","   4.850","  45.000"," 1050"," 1033"
"01:46:54:359","12687491011230","  20.124","   4.496"," 1579"," 1200"," 3600"," 1594","  11.068"," 231.895","  64.415","   2.585","  58.451","  16.236"," 69","0"," 62"," 67","   0.901","  18.364","   5.101","  45.000","    0","    0"
"01:46:55:362","12689801396304","  21.127","   4.248"," 1448"," 1200"," 2500"," 1457","  11.623"," 243.550","  67.653","   2.372","  60.829","  16.897"," 69","0"," 62"," 65","   0.891","  19.257","   5.349","  45.000"," 1150"," 1133"
"01:46:56:362","12692106072406","  22.127","   4.171"," 1550"," 1200"," 3500"," 1568","  11.910"," 255.463","  70.962","   2.532","  63.362","  17.601"," 70","0"," 62"," 66","   0.889","  20.147","   5.596","  45.000"," 1150"," 1200"
"01:46:57:365","12694415889194","  23.130","   5.075"," 1938"," 1200"," 3600"," 2132","  13.455"," 268.953","  74.709","   3.863","  67.235","  18.676"," 71","0"," 62"," 72","   0.960","  21.110","   5.864","  45.000"," 1150"," 1200"
