Running for 60.0 seconds (60 samples at 1.0 second intervals).
Power measurements will start in 2 seconds time.

Waiting 2 seconds before starting (gathering samples). Waiting 1 seconds before starting (gathering samples).                                                                                  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0 uncore  pkg-0   dram   core   dram   psys   SEN1   TSKN   B0D4   TMEM   SEN2   SEN3 x86_pk pch_ca iwlwif INT340   SEN4  CPU Freq
07:53:46   0.0   0.0   0.3  99.7   0.0    1    392    252    0    0    0   0.72    0.36   0.00   0.36   0.29   0.15   0.29   0.50  22.05  21.05  25.05  21.05  20.05  23.05  27.00  21.00  21.00  20.00  21.05  1.13 GHz
07:53:47   0.0   0.0   0.1  99.9   0.0    1    349    201    0    0    0   0.74    0.37   0.00   0.37   0.29   0.16   0.29   0.43  22.05  21.05  25.05  21.05  20.05  23.05  26.00  23.00  21.00  20.00  21.05  1.31 GHz
07:53:48   0.3   0.0   0.1  99.6   0.0    1    367    230    0    0    0   0.73    0.36   0.00   0.36   0.29   0.15   0.29   0.45  22.05  21.05  25.05  22.05  20.05  24.05  26.00  22.00  21.00  20.00  22.05  1.22 GHz
07:53:49   0.1   0.0   0.3  99.6   0.0    1    425    275    0    0    0   0.82    0.41   0.00   0.41   0.30   0.14   0.30   0.64  22.05  21.05  25.05  22.05  20.05  24.05  26.00  23.00  21.00  20.00  22.05  1.22 GHz
07:53:50   0.4   0.0   0.4  99.2   0.0    2    398    253    0    0    0   0.88    0.44   0.00   0.44   0.30   0.18   0.30   0.61  22.05  21.05  25.05  22.05  20.05  24.05  26.00  23.00  21.00  20.00  22.05  1.35 GHz
07:53:51   0.0   0.0   0.3  99.7   0.0    1    558    328    0    0    0   0.78    0.39   0.00   0.39   0.29   0.16   0.29   0.52  22.05  21.05  25.05  22.05  20.05  24.05  26.00  23.00  21.00  20.00  22.05  1.27 GHz
07:53:52   0.1   0.0   0.3  99.6   0.0    1    340    194    0    0    0   0.64    0.32   0.00   0.32   0.29   0.12   0.29   0.41  22.05  21.05  25.05  22.05  20.05  24.05  25.00  23.00  21.00  20.00  22.05  1.25 GHz
07:53:53   0.1   0.0   0.3  99.6   0.0    1    402    225    0    0    0   0.68    0.34   0.00   0.34   0.29   0.13   0.29   0.44  22.05  21.05  25.05  22.05  20.05  24.05  26.00  21.00  21.00  20.00  22.05  1.30 GHz
07:53:54   0.0   0.0   0.3  99.6   0.1    1    401    240    0    0    0   0.79    0.40   0.00   0.40   0.30   0.13   0.30   0.59  22.05  21.05  25.05  22.05  20.05  24.05  26.00  23.00  21.00  20.00  22.05  1.28 GHz
07:53:55   0.1   0.0   0.4  99.5   0.0    1    503    383    0    0    0   0.88    0.44   0.00   0.44   0.30   0.18   0.30   0.66  22.05  21.05  25.05  22.05  20.05  23.05  26.00  23.00  21.00  20.00  22.05  1.35 GHz
07:53:56   0.4   0.0   0.1  99.5   0.0    1    380    220    0    0    0   0.70    0.35   0.00   0.35   0.29   0.13   0.29   0.46  22.05  21.05  25.05  22.05  20.05  23.05  25.00  22.00  21.00  20.00  22.05  1.41 GHz
