"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"03:11:10:900","142239311625234","   1.008","   1.268"," 1532"," 1200"," 2700"," 1551","   1.134","   1.143","   0.318","   0.423","   0.426","   0.118"," 31","0"," 27"," 31","   0.708","   0.714","   0.198","  45.000","    0","    0"
"03:11:11:912","142241641945210","   2.019","   2.295"," 1733"," 1200"," 3700"," 1867","   1.689","   2.852","   0.792","   0.945","   1.382","   0.384"," 31","0"," 28"," 39","   0.733","   1.455","   0.404","  45.000","    0","    0"
"03:11:12:915","142243954112594","   3.023","   1.112"," 1531"," 1200"," 2500"," 1541","   1.100","   3.956","   1.099","   0.399","   1.782","   0.495"," 31","0"," 27"," 31","   0.702","   2.160","   0.600","  45.000","    0","    0"
"03:11:13:916","142246259412042","   4.024","   1.544"," 1716"," 1200"," 3000"," 1742","   1.207","   5.163","   1.434","   0.598","   2.380","   0.661"," 31","0"," 27"," 31","   0.668","   2.828","   0.785","  45.000","    0","    0"
"03:11:14:917","142248566735236","   5.025","   2.378"," 2835"," 1200"," 4000"," 3340","   3.178","   8.346","   2.318","   2.501","   4.885","   1.357"," 31","0"," 28"," 40","   0.680","   3.509","   0.975","  45.000","    0","    0"
"03:11:15:926","142250891582066","   6.034","   1.073"," 1572"," 1200"," 2900"," 1591","   0.986","   9.341","   2.595","   0.395","   5.284","   1.468"," 31","0"," 27"," 32","   0.660","   4.175","   1.160","  45.000","    0","    0"
"03:11:16:933","142253211854924","   7.041","   1.181"," 1602"," 1200"," 2700"," 1627","   1.017","  10.365","   2.879","   0.425","   5.711","   1.586"," 31","0"," 28"," 32","   0.659","   4.839","   1.344","  45.000","    0","    0"
"03:11:17:941","142255533614880","   8.049","   1.254"," 1554"," 1200"," 2500"," 1562","   1.174","  11.548","   3.208","   0.445","   6.159","   1.711"," 31","0"," 28"," 32","   0.702","   5.547","   1.541","  45.000","    0","    0"
"03:11:18:946","142257847905046","   9.053","   0.936"," 1404"," 1200"," 2200"," 1408","   0.909","  12.461","   3.461","   0.315","   6.475","   1.799"," 31","0"," 27"," 31","   0.657","   6.207","   1.724","  45.000","    0","    0"
"03:11:19:950","142260163040974","  10.058","   0.959"," 1436"," 1200"," 2500"," 1458","   0.881","  13.346","   3.707","   0.318","   6.795","   1.888"," 31","0"," 28"," 32","   0.653","   6.863","   1.906","  45.000","    0","    0"
"03:11:20:956","142262480566524","  11.064","   1.334"," 1793"," 1200"," 3000"," 1868","   1.175","  14.528","   4.036","   0.575","   7.374","   2.048"," 31","0"," 28"," 32","   0.661","   7.528","   2.091","  45.000","    0","    0"
"03:11:21:963","142264800251866","  12.071","   0.973"," 1519"," 1200"," 2700"," 1540","   0.933","  15.467","   4.297","   0.356","   7.732","   2.148"," 30","0"," 27"," 31","   0.654","   8.186","   2.274","  45.000","    0","    0"
"03:11:22:966","142267110377402","  13.073","   1.042"," 1562"," 1200"," 2500"," 1582","   1.108","  16.579","   4.605","   0.385","   8.118","   2.255"," 30","0"," 27"," 31","   0.700","   8.888","   2.469","  45.000","    0","    0"
"03:11:23:972","142269429643882","  14.080","   1.311"," 1806"," 1200"," 3700"," 1935","   1.228","  17.815","   4.949","   0.635","   8.757","   2.433"," 32","0"," 27"," 33","   0.658","   9.551","   2.653","  45.000","    0","    0"
"03:11:24:974","142271736684662","  15.081","   2.213"," 2741"," 1200"," 3800"," 3220","   2.948","  20.767","   5.769","   2.128","  10.888","   3.024"," 31","0"," 28"," 38","   0.723","  10.275","   2.854","  45.000","    0","    0"
"03:11:25:975","142274043213004","  16.082","   1.024"," 1585"," 1200"," 2800"," 1615","   0.957","  21.724","   6.035","   0.379","  11.267","   3.130"," 31","0"," 27"," 31","   0.657","  10.932","   3.037","  45.000","    0","    0"
"03:11:26:985","142276371024526","  17.093","   1.188"," 1533"," 1200"," 2900"," 1545","   1.010","  22.745","   6.318","   0.423","  11.695","   3.249"," 31","0"," 27"," 31","   0.657","  11.596","   3.221","  45.000","    0","    0"
"03:11:27:986","142278677841618","  18.094","   1.607"," 2427"," 1200"," 4700"," 2765","   2.297","  25.045","   6.957","   1.658","  13.356","   3.710"," 31","0"," 28"," 52","   0.659","  12.255","   3.404","  45.000","    0","    0"
"03:11:28:997","142281005692672","  19.104","   1.062"," 1516"," 1200"," 2800"," 1527","   1.111","  26.167","   7.269","   0.382","  13.742","   3.817"," 31","0"," 28"," 32","   0.701","  12.964","   3.601","  45.000","    0","    0"
"03:11:29:999","142283313995674","  20.106","   0.922"," 1427"," 1200"," 2500"," 1442","   0.892","  27.061","   7.517","   0.322","  14.065","   3.907"," 31","0"," 28"," 31","   0.653","  13.618","   3.783","  45.000","    0","    0"
"03:11:31:004","142285629930624","  21.111","   1.284"," 1548"," 1200"," 2600"," 1583","   1.174","  28.242","   7.845","   0.437","  14.504","   4.029"," 31","0"," 27"," 31","   0.705","  14.326","   3.979","  45.000","    0","    0"
