"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"05:45:46:964","1134192228458818","   1.004","  15.095"," 1478"," 1200"," 3600"," 1485","   4.966","   4.985","   1.385","   3.571","   3.585","   0.996"," 53","0"," 48"," 54","   0.758","   0.761","   0.211","  45.000","    0","    0"
"05:45:47:972","1134194551166006","   2.012","  25.061"," 1476"," 1200"," 3100"," 1489","   6.160","  11.195","   3.110","   4.846","   8.470","   2.353"," 52","0"," 48"," 54","   0.741","   1.508","   0.419","  45.000","    0","    0"
"05:45:48:973","1134196856889470","   3.013","  16.323"," 1481"," 1200"," 3600"," 1488","   5.316","  16.515","   4.588","   4.024","  12.497","   3.472"," 51","0"," 48"," 54","   0.701","   2.210","   0.614","  45.000","    0","    0"
"05:45:49:981","1134199179955206","   4.021","  10.925"," 1534"," 1200"," 3600"," 1546","   4.433","  20.985","   5.829","   3.050","  15.573","   4.326"," 51","0"," 48"," 53","   0.726","   2.941","   0.817","  45.000","    0","    0"
"05:45:50:983","1134201488361494","   5.023","  26.941"," 1435"," 1200"," 3100"," 1446","   6.187","  27.183","   7.551","   4.868","  20.450","   5.681"," 52","0"," 48"," 54","   0.763","   3.706","   1.029","  45.000","    0","    0"
"05:45:51:989","1134203805023664","   6.028","  16.789"," 1521"," 1200"," 3600"," 1530","   5.616","  32.829","   9.119","   4.228","  24.702","   6.862"," 51","0"," 48"," 53","   0.752","   4.462","   1.239","  45.000","    0","    0"
"05:45:52:991","1134206115110422","   7.031","  13.869"," 1771"," 1200"," 4300"," 1843","   7.468","  40.317","  11.199","   6.163","  30.882","   8.578"," 53","0"," 48"," 64","   0.716","   5.180","   1.439","  45.000","    0","    0"
"05:45:53:992","1134208420184578","   8.031","  23.701"," 1413"," 1200"," 3100"," 1425","   5.459","  45.778","  12.716","   4.169","  35.053","   9.737"," 53","0"," 48"," 53","   0.719","   5.900","   1.639","  45.000","    0","    0"
"05:45:54:994","1134210728722714","   9.033","  18.309"," 1514"," 1200"," 3400"," 1527","   5.688","  51.477","  14.299","   4.366","  39.427","  10.952"," 51","0"," 48"," 53","   0.758","   6.659","   1.850","  45.000","    0","    0"
"05:45:56:001","1134213048772758","  10.040","  16.352"," 1445"," 1200"," 3600"," 1456","   5.146","  56.659","  15.739","   3.815","  43.269","  12.019"," 51","0"," 48"," 54","   0.721","   7.385","   2.051","  45.000","    0","    0"
