"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"18:35:19:757","1041509666210086","   1.001","  19.498"," 3763"," 1200"," 4400"," 4621","  27.694","  27.723","   7.701","  26.105","  26.132","   7.259"," 54","0"," 31"," 55","   1.172","   1.173","   0.326","  45.000","    0","    0"
"18:35:20:765","1041511987280284","   2.008","  64.377"," 3774"," 3200"," 4400"," 4800","  64.149","  92.347","  25.652","  62.027","  88.619","  24.616"," 54","0"," 41"," 63","   2.009","   3.197","   0.888","  45.000","  350","  333"
"18:35:21:770","1041514303355166","   3.014","  75.801"," 3470"," 2800"," 3700"," 4800","  57.202"," 149.849","  41.625","  53.456"," 142.355","  39.543"," 50","0"," 45"," 57","   3.147","   6.361","   1.767","  45.000","  350","  333"
"18:35:22:775","1041516618184990","   4.018","  40.637"," 3221"," 1200"," 4300"," 4769","  33.548"," 183.554","  50.987","  29.452"," 171.945","  47.762"," 46","0"," 39"," 55","   2.427","   8.798","   2.444","  45.000","  800","  800"
"18:35:23:782","1041518938823220","   5.026","  48.798"," 2913","  700"," 4100"," 4555","  35.835"," 219.648","  61.013","  30.814"," 202.981","  56.384"," 42","1"," 40"," 59","   2.413","  11.229","   3.119","  45.000","    0","    0"
"18:35:24:789","1041521258663540","   6.033","  39.133"," 2814","  700"," 4100"," 4024","  30.442"," 250.299","  69.528","  26.783"," 229.948","  63.874"," 51","0"," 38"," 57","   1.871","  13.113","   3.643","  45.000","  650","  633"
"18:35:25:795","1041523577419424","   7.039","  31.779"," 3589"," 1200"," 4100"," 4758","  38.219"," 288.763","  80.212","  35.309"," 265.484","  73.745"," 51","0"," 41"," 60","   2.126","  15.253","   4.237","  45.000","    0","    0"
"18:35:26:795","1041525882328368","   8.039","  72.712"," 2902"," 1200"," 3700"," 4792","  36.841"," 325.618","  90.450","  32.221"," 297.717","  82.699"," 47","0"," 41"," 52","   3.353","  18.607","   5.169","  45.000","  700","  700"
"18:35:27:805","1041528207640776","   9.049","  73.691"," 2553"," 2300"," 2900"," 4800","  33.927"," 359.860","  99.961","  24.118"," 322.058","  89.461"," 49","0"," 44"," 49","   3.628","  22.269","   6.186","  45.000","    0","    0"
"18:35:28:812","1041530527715790","  10.056","  20.433"," 2459"," 1200"," 3600"," 3828","  12.983"," 372.933"," 103.593","   9.165"," 331.287","  92.024"," 42","0"," 40"," 52","   1.491","  23.771","   6.603","  45.000","    0","    0"
"18:35:29:819","1041532847854412","  11.063","   4.458"," 2224"," 1200"," 3700"," 2552","   3.923"," 376.884"," 104.690","   2.598"," 333.903","  92.751"," 47","0"," 39"," 49","   0.945","  24.722","   6.867","  45.000","    0","    0"
"18:35:30:825","1041535166110514","  12.069","  20.103"," 3487"," 1200"," 4100"," 4678","  25.049"," 402.088"," 111.691","  22.494"," 356.537","  99.038"," 43","0"," 40"," 58","   1.769","  26.502","   7.362","  45.000","    0","    0"
"18:35:31:834","1041537490903168","  13.078","   2.517"," 1721"," 1200"," 2900"," 1743","   1.927"," 404.033"," 112.231","   0.912"," 357.456","  99.293"," 41","0"," 39"," 43","   0.816","  27.326","   7.590","  45.000","    0","    0"
"18:35:32:842","1041539813829394","  14.086","   2.514"," 2316"," 1200"," 3700"," 2879","   2.447"," 406.500"," 112.917","   1.705"," 359.175","  99.771"," 47","0"," 38"," 51","   0.723","  28.055","   7.793","  45.000","  350","  333"
"18:35:33:847","1041542128537572","  15.091","  55.705"," 2810"," 2300"," 3700"," 4800","  33.680"," 440.337"," 122.316","  27.311"," 386.613"," 107.393"," 51","0"," 40"," 52","   3.193","  31.263","   8.684","  45.000","    0","    0"
"18:35:34:853","1041544447686912","  16.097","  28.314"," 3591"," 1200"," 4100"," 4774","  35.549"," 476.120"," 132.256","  32.642"," 419.470"," 116.519"," 53","0"," 44"," 56","   2.056","  33.332","   9.259","  45.000","    0","    0"
"18:35:35:854","1041546754107140","  17.098","  26.507"," 3150"," 1200"," 4100"," 4711","  25.728"," 501.875"," 139.410","  22.377"," 441.871"," 122.742"," 49","0"," 42"," 57","   2.055","  35.390","   9.831","  45.000","  850","  833"
"18:35:36:857","1041549064153376","  18.101","  70.448"," 2655"," 2300"," 2900"," 4800","  36.068"," 538.037"," 149.455","  25.961"," 467.900"," 129.972"," 50","0"," 46"," 52","   3.589","  38.988","  10.830","  45.000","    0","    0"
"18:35:37:862","1041551380292990","  19.106","  60.597"," 2769"," 2300"," 3000"," 4800","  36.552"," 574.781"," 159.662","  27.150"," 495.194"," 137.554"," 51","0"," 47"," 52","   3.406","  42.411","  11.781","  45.000","    0","    0"
"18:35:38:871","1041553705353940","  20.115","   7.787"," 2739"," 1200"," 4000"," 3308","   7.758"," 582.611"," 161.836","   6.325"," 501.577"," 139.327"," 45","0"," 42"," 55","   0.974","  43.394","  12.054","  45.000","    0","    0"
"18:35:39:877","1041556022465460","  21.121","  13.252"," 3381"," 1200"," 4000"," 4538","  16.581"," 599.286"," 166.468","  14.876"," 516.537"," 143.483"," 53","0"," 42"," 56","   1.336","  44.738","  12.427","  45.000","  350","  333"
