"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"21:52:36:470","1068781192582266","   1.005","   2.164"," 1546"," 1200"," 3000"," 1556","   1.529","   1.537","   0.427","   0.660","   0.664","   0.184"," 35","0"," 31"," 36","   0.744","   0.748","   0.208","  45.000","    0","    0"
"21:52:37:480","1068783519524146","   2.015","   2.854"," 1888"," 1200"," 3700"," 2070","   2.112","   3.670","   1.019","   1.279","   1.956","   0.543"," 35","0"," 31"," 43","   0.757","   1.512","   0.420","  45.000","    0","    0"
"21:52:38:487","1068785838222184","   3.022","   1.213"," 1563"," 1200"," 2500"," 1584","   1.248","   4.926","   1.368","   0.449","   2.408","   0.669"," 34","0"," 31"," 35","   0.716","   2.233","   0.620","  45.000","    0","    0"
"21:52:39:489","1068788148398454","   4.024","   1.843"," 2328"," 1200"," 3700"," 2845","   2.073","   7.005","   1.946","   1.367","   3.778","   1.050"," 34","0"," 31"," 41","   0.679","   2.915","   0.810","  45.000","    0","    0"
"21:52:40:496","1068790468763712","   5.031","   1.150"," 1573"," 1200"," 2500"," 1586","   1.083","   8.095","   2.249","   0.434","   4.216","   1.171"," 34","0"," 31"," 36","   0.661","   3.581","   0.995","  45.000","    0","    0"
"21:52:41:501","1068792783843688","   6.036","   1.554"," 1815"," 1200"," 3000"," 1931","   1.444","   9.546","   2.652","   0.650","   4.869","   1.353"," 35","0"," 31"," 36","   0.719","   4.303","   1.195","  45.000","    0","    0"
"21:52:42:512","1068795111704576","   7.047","   1.130"," 1610"," 1200"," 2800"," 1641","   1.069","  10.626","   2.952","   0.433","   5.307","   1.474"," 36","0"," 31"," 36","   0.662","   4.972","   1.381","  45.000","    0","    0"
"21:52:43:516","1068797425768772","   8.051","   1.187"," 1420"," 1200"," 2500"," 1427","   1.038","  11.669","   3.241","   0.375","   5.684","   1.579"," 35","0"," 31"," 36","   0.662","   5.637","   1.566","  45.000","    0","    0"
"21:52:44:524","1068799747683332","   9.059","   1.221"," 1443"," 1200"," 2500"," 1455","   1.031","  12.708","   3.530","   0.386","   6.073","   1.687"," 35","0"," 31"," 36","   0.663","   6.305","   1.751","  45.000","    0","    0"
"21:52:45:525","1068802055680928","  10.060","   1.043"," 1407"," 1200"," 2500"," 1429","   0.973","  13.683","   3.801","   0.348","   6.422","   1.784"," 34","0"," 31"," 35","   0.658","   6.964","   1.934","  45.000","    0","    0"
"21:52:46:535","1068804381042870","  11.070","   1.420"," 1546"," 1200"," 2800"," 1565","   1.260","  14.955","   4.154","   0.476","   6.902","   1.917"," 34","0"," 31"," 36","   0.713","   7.683","   2.134","  45.000","    0","    0"
