"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"23:11:45:806","308205820435288","   1.006","   1.444"," 1575"," 1200"," 2800"," 1646","   1.209","   1.217","   0.338","   0.502","   0.506","   0.140"," 32","0"," 29"," 33","   0.719","   0.723","   0.201","  45.000","    0","    0"
"23:11:46:819","308208156517664","   2.020","   2.020"," 2035"," 1200"," 3700"," 2215","   1.842","   3.084","   0.857","   1.106","   1.627","   0.452"," 33","0"," 29"," 40","   0.726","   1.459","   0.405","  45.000","    0","    0"
"23:11:47:830","308210484478172","   3.031","   1.982"," 2249"," 1200"," 3700"," 2414","   2.016","   5.121","   1.422","   1.383","   3.024","   0.840"," 33","0"," 29"," 39","   0.677","   2.143","   0.595","  45.000","    0","    0"
"23:11:48:830","308212789405102","   4.031","   1.225"," 1575"," 1200"," 3400"," 1574","   1.023","   6.144","   1.707","   0.451","   3.475","   0.965"," 33","0"," 30"," 34","   0.660","   2.803","   0.779","  45.000","    0","    0"
"23:11:49:837","308215109106686","   5.038","   2.020"," 2371"," 1200"," 3700"," 2828","   2.154","   8.313","   2.309","   1.536","   5.022","   1.395"," 32","0"," 29"," 40","   0.683","   3.491","   0.970","  45.000","    0","    0"
"23:11:50:847","308217436806946","   6.048","   1.391"," 1625"," 1200"," 2800"," 1647","   1.213","   9.538","   2.650","   0.526","   5.553","   1.543"," 32","0"," 29"," 33","   0.716","   4.214","   1.171","  45.000","    0","    0"
"23:11:51:857","308219762159140","   7.057","   2.009"," 2111"," 1200"," 4500"," 2354","   1.947","  11.503","   3.195","   1.338","   6.904","   1.918"," 44","0"," 30"," 46","   0.666","   4.887","   1.357","  45.000","    0","    0"
"23:11:52:863","308222080864502","   8.064","   1.845"," 3023"," 1200"," 4700"," 3108","   4.307","  15.838","   4.399","   3.497","  10.423","   2.895"," 32","0"," 30"," 59","   0.726","   5.617","   1.560","  45.000","    0","    0"
"23:11:53:867","308224394420442","   9.068","   1.195"," 1479"," 1200"," 2500"," 1492","   0.969","  16.811","   4.670","   0.408","  10.832","   3.009"," 32","0"," 29"," 33","   0.667","   6.287","   1.746","  45.000","    0","    0"
"23:11:54:870","308226705394146","  10.071","   1.169"," 1476"," 1200"," 2500"," 1499","   0.955","  17.769","   4.936","   0.402","  11.235","   3.121"," 32","0"," 29"," 33","   0.659","   6.948","   1.930","  45.000","    0","    0"
