"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"20:13:41:504","283589371365722","   1.001","   2.906"," 2202"," 1200"," 3700"," 2555","   2.667","   2.671","   0.742","   1.850","   1.853","   0.515"," 32","0"," 28"," 39","   0.759","   0.760","   0.211","  45.000","    0","    0"
"20:13:42:513","283591696084762","   2.010","   1.749"," 1941"," 1200"," 3700"," 2164","   1.555","   4.240","   1.178","   0.935","   2.796","   0.777"," 32","0"," 28"," 41","   0.678","   1.444","   0.401","  45.000","    0","    0"
"20:13:43:521","283594020256860","   3.019","   1.941"," 2242"," 1200"," 3800"," 2414","   1.996","   6.254","   1.737","   1.375","   4.183","   1.162"," 32","0"," 29"," 39","   0.673","   2.123","   0.590","  45.000","    0","    0"
"20:13:44:523","283596328699790","   4.021","   1.409"," 1646"," 1200"," 2900"," 1666","   1.201","   7.457","   2.071","   0.508","   4.692","   1.303"," 32","0"," 28"," 32","   0.714","   2.838","   0.788","  45.000","    0","    0"
"20:13:45:525","283598637799552","   5.023","   1.177"," 1430"," 1200"," 3000"," 1436","   0.946","   8.405","   2.335","   0.381","   5.074","   1.410"," 32","0"," 28"," 32","   0.661","   3.501","   0.973","  45.000","    0","    0"
"20:13:46:533","283600960117934","   6.031","   1.081"," 1571"," 1200"," 2600"," 1602","   0.985","   9.398","   2.611","   0.433","   5.511","   1.531"," 31","0"," 28"," 32","   0.660","   4.167","   1.157","  45.000","  350","  333"
"20:13:47:536","283603270858034","   7.034","   1.563"," 1811"," 1200"," 3000"," 1912","   1.271","  10.673","   2.965","   0.683","   6.196","   1.721"," 31","0"," 28"," 33","   0.673","   4.842","   1.345","  45.000","  350","  333"
"20:13:48:545","283605595259990","   8.043","   1.082"," 1569"," 1200"," 2900"," 1589","   0.979","  11.661","   3.239","   0.398","   6.598","   1.833"," 31","0"," 28"," 33","   0.671","   5.518","   1.533","  45.000","  350","  333"
"20:13:49:547","283607904357188","   9.045","   1.233"," 1555"," 1200"," 2500"," 1567","   1.077","  12.740","   3.539","   0.431","   7.030","   1.953"," 32","0"," 28"," 32","   0.694","   6.213","   1.726","  45.000","    0","    0"
"20:13:50:548","283610210728858","  10.046","   1.180"," 1561"," 1200"," 3000"," 1575","   0.988","  13.730","   3.814","   0.433","   7.463","   2.073"," 32","0"," 28"," 31","   0.662","   6.876","   1.910","  45.000","    0","    0"
