"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"08:18:53:651","84703973993610","   1.002","   2.635"," 1855"," 1200"," 3000"," 2034","   1.560","   1.563","   0.434","   0.535","   0.536","   0.149"," 35","0"," 31"," 39","   0.588","   0.590","   0.164","  45.000","    0","    0"
"08:18:54:668","84706926032377","   2.019","   2.143"," 1941"," 1200"," 3500"," 2135","   1.509","   3.096","   0.860","   0.558","   1.103","   0.306"," 34","0"," 31"," 48","   0.536","   1.134","   0.315","  45.000","    0","    0"
"08:18:55:676","84709853708797","   3.027","   3.602"," 2554"," 1200"," 3500"," 2746","   2.353","   5.469","   1.519","   1.386","   2.500","   0.695"," 34","0"," 31"," 47","   0.568","   1.707","   0.474","  45.000","    0","    0"
"08:18:56:685","84712783408514","   4.036","   1.641"," 1561"," 1200"," 2700"," 1572","   1.199","   6.679","   1.855","   0.244","   2.746","   0.763"," 34","0"," 31"," 35","   0.529","   2.241","   0.623","  45.000","    0","    0"
"08:18:57:689","84715700418202","   5.040","   1.083"," 1479"," 1200"," 2600"," 1498","   1.113","   7.796","   2.166","   0.164","   2.911","   0.809"," 34","0"," 31"," 35","   0.521","   2.765","   0.768","  45.000","    0","    0"
"08:18:58:694","84718617921485","   6.045","   1.481"," 1509"," 1200"," 2400"," 1512","   1.215","   9.017","   2.505","   0.226","   3.138","   0.872"," 34","0"," 31"," 35","   0.539","   3.306","   0.918","  45.000","    0","    0"
"08:18:59:699","84721536751786","   7.050","   1.183"," 1384"," 1200"," 2400"," 1387","   1.123","  10.145","   2.818","   0.168","   3.306","   0.918"," 35","0"," 31"," 34","   0.525","   3.834","   1.065","  45.000","    0","    0"
"08:19:00:703","84724452590131","   8.054","   1.433"," 1616"," 1200"," 2700"," 1642","   1.208","  11.358","   3.155","   0.230","   3.537","   0.983"," 34","0"," 31"," 37","   0.545","   4.382","   1.217","  45.000","    0","    0"
"08:19:01:707","84727369305479","   9.058","   1.300"," 1513"," 1200"," 2700"," 1529","   1.150","  12.513","   3.476","   0.202","   3.740","   1.039"," 34","0"," 31"," 35","   0.527","   4.911","   1.364","  45.000","    0","    0"
"08:19:02:710","84730280522604","  10.061","   1.341"," 1434"," 1200"," 2400"," 1447","   1.114","  13.630","   3.786","   0.163","   3.904","   1.084"," 34","0"," 31"," 35","   0.527","   5.439","   1.511","  45.000","    0","    0"
