"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"00:41:28:261","324793261245540","   1.008","   1.431"," 1532"," 1200"," 2500"," 1537","   1.306","   1.316","   0.366","   0.477","   0.481","   0.134"," 37","0"," 35"," 39","   0.723","   0.729","   0.202","  45.000","    0","    0"
"00:41:29:272","324795591713046","   2.020","   1.915"," 2120"," 1200"," 3700"," 2479","   1.949","   3.288","   0.913","   1.191","   1.686","   0.468"," 38","0"," 35"," 47","   0.678","   1.414","   0.393","  45.000","    0","    0"
"00:41:30:273","324797897149114","   3.020","   1.439"," 1540"," 1200"," 3100"," 1551","   1.192","   4.481","   1.245","   0.492","   2.179","   0.605"," 39","0"," 34"," 39","   0.676","   2.090","   0.581","  45.000","    0","    0"
"00:41:31:276","324800209441356","   4.024","   1.969"," 2391"," 1200"," 3700"," 2851","   2.277","   6.766","   1.879","   1.540","   3.725","   1.035"," 39","0"," 35"," 44","   0.686","   2.779","   0.772","  45.000","    0","    0"
"00:41:32:278","324802518235342","   5.026","   2.183"," 1433"," 1200"," 2500"," 1437","   1.518","   8.287","   2.302","   0.579","   4.305","   1.196"," 39","0"," 35"," 39","   0.792","   3.572","   0.992","  45.000","    0","    0"
"00:41:33:283","324804832953742","   6.031","   1.395"," 1914"," 1200"," 3100"," 1936","   1.500","   9.794","   2.721","   0.676","   4.985","   1.385"," 39","0"," 35"," 39","   0.716","   4.292","   1.192","  45.000","    0","    0"
"00:41:34:285","324807141017676","   7.032","   1.219"," 1533"," 1200"," 2600"," 1560","   1.105","  10.901","   3.028","   0.431","   5.417","   1.505"," 39","0"," 35"," 39","   0.666","   4.959","   1.378","  45.000","    0","    0"
"00:41:35:288","324809453317100","   8.036","   1.274"," 1634"," 1200"," 3500"," 1651","   1.331","  12.237","   3.399","   0.510","   5.928","   1.647"," 39","0"," 34"," 39","   0.717","   5.678","   1.577","  45.000","    0","    0"
"00:41:36:298","324811779840086","   9.046","   1.419"," 1549"," 1200"," 3200"," 1562","   1.200","  13.449","   3.736","   0.516","   6.450","   1.792"," 38","0"," 34"," 39","   0.667","   6.352","   1.764","  45.000","    0","    0"
"00:41:37:306","324814102615524","  10.054","   1.031"," 1440"," 1200"," 2500"," 1454","   1.028","  14.485","   4.024","   0.370","   6.823","   1.895"," 38","0"," 34"," 39","   0.661","   7.019","   1.950","  45.000","    0","    0"
"00:41:38:311","324816417784384","  11.059","   1.613"," 1718"," 1200"," 3600"," 1826","   1.299","  15.791","   4.386","   0.606","   7.431","   2.064"," 40","0"," 34"," 39","   0.678","   7.700","   2.139","  45.000","    0","    0"
"00:41:39:317","324818734553054","  12.064","   2.138"," 2305"," 1200"," 3700"," 2761","   2.353","  18.157","   5.044","   1.595","   9.035","   2.510"," 39","0"," 34"," 45","   0.689","   8.393","   2.331","  45.000","    0","    0"
"00:41:40:317","324821039243584","  13.064","   1.683"," 1820"," 1200"," 3200"," 1894","   1.427","  19.584","   5.440","   0.721","   9.757","   2.710"," 39","0"," 34"," 39","   0.674","   9.067","   2.519","  45.000","    0","    0"
"00:41:41:319","324823348641778","  14.067","   1.988"," 2356"," 1200"," 3700"," 2913","   2.177","  21.766","   6.046","   1.464","  11.225","   3.118"," 38","0"," 35"," 45","   0.690","   9.759","   2.711","  45.000","    0","    0"
"00:41:42:321","324825656625786","  15.069","   1.145"," 1481"," 1200"," 2500"," 1489","   1.072","  22.840","   6.344","   0.396","  11.622","   3.228"," 37","0"," 34"," 39","   0.665","  10.424","   2.896","  45.000","    0","    0"
"00:41:43:322","324827961935040","  16.069","   1.739"," 2645"," 1200"," 4700"," 3033","   2.936","  25.778","   7.161","   2.188","  13.811","   3.836"," 39","0"," 34"," 62","   0.668","  11.093","   3.081","  45.000","    0","    0"
"00:41:44:325","324830274080526","  17.073","   1.295"," 1588"," 1200"," 2800"," 1596","   1.302","  27.084","   7.523","   0.479","  14.291","   3.970"," 39","0"," 34"," 39","   0.717","  11.812","   3.281","  45.000","    0","    0"
"00:41:45:327","324832581436818","  18.074","   1.233"," 1587"," 1200"," 3100"," 1601","   1.286","  28.372","   7.881","   0.469","  14.761","   4.100"," 37","0"," 34"," 39","   0.714","  12.527","   3.480","  45.000","    0","    0"
"00:41:46:331","324834896135876","  19.079","   1.283"," 1549"," 1200"," 3200"," 1562","   1.132","  29.509","   8.197","   0.455","  15.219","   4.227"," 38","0"," 34"," 39","   0.669","  13.199","   3.666","  45.000","    0","    0"
"00:41:47:334","324837207211528","  20.082","   1.117"," 1461"," 1200"," 2500"," 1472","   1.045","  30.557","   8.488","   0.378","  15.598","   4.333"," 37","0"," 34"," 39","   0.664","  13.865","   3.851","  45.000","    0","    0"
"00:41:48:338","324839520364622","  21.086","   1.168"," 1534"," 1200"," 2900"," 1567","   1.229","  31.791","   8.831","   0.423","  16.023","   4.451"," 37","0"," 34"," 39","   0.714","  14.582","   4.051","  45.000","    0","    0"
"00:41:49:339","324841826568548","  22.087","   1.228"," 1616"," 1200"," 2500"," 1630","   1.151","  32.943","   9.151","   0.464","  16.487","   4.580"," 38","0"," 34"," 39","   0.668","  15.251","   4.236","  45.000","    0","    0"
"00:41:50:345","324844144695402","  23.093","   1.274"," 1525"," 1200"," 3200"," 1535","   1.165","  34.115","   9.476","   0.447","  16.936","   4.704"," 38","0"," 34"," 39","   0.670","  15.925","   4.424","  45.000","    0","    0"
"00:41:51:354","324846468216184","  24.101","   2.475"," 2542"," 1200"," 3700"," 3046","   2.810","  36.949","  10.264","   2.029","  18.982","   5.273"," 37","0"," 34"," 45","   0.692","  16.623","   4.618","  45.000","    0","    0"
"00:41:52:355","324848773874038","  25.102","   1.524"," 1768"," 1200"," 3000"," 1819","   1.467","  38.417","  10.671","   0.628","  19.611","   5.447"," 39","0"," 34"," 39","   0.721","  17.345","   4.818","  45.000","    0","    0"
"00:41:53:356","324851082055606","  26.104","   1.454"," 2028"," 1200"," 3700"," 2219","   1.642","  40.061","  11.128","   0.952","  20.565","   5.712"," 37","0"," 34"," 45","   0.669","  18.016","   5.004","  45.000","    0","    0"
"00:41:54:357","324853388483638","  27.105","   1.211"," 1484"," 1200"," 2600"," 1498","   1.102","  41.164","  11.435","   0.423","  20.988","   5.830"," 37","0"," 34"," 39","   0.668","  18.685","   5.190","  45.000","    0","    0"
"00:41:55:362","324855703846248","  28.110","   1.425"," 1727"," 1200"," 2900"," 1753","   1.236","  42.407","  11.780","   0.533","  21.524","   5.979"," 37","0"," 34"," 39","   0.674","  19.362","   5.378","  45.000","    0","    0"
"00:41:56:366","324858016595300","  29.114","   1.480"," 1689"," 1200"," 3100"," 1711","   1.407","  43.820","  12.172","   0.558","  22.083","   6.134"," 37","0"," 34"," 39","   0.719","  20.084","   5.579","  45.000","    0","    0"
"00:41:57:367","324860322843018","  30.115","   1.104"," 1409"," 1200"," 2500"," 1420","   1.025","  44.845","  12.457","   0.363","  22.446","   6.235"," 38","0"," 34"," 39","   0.664","  20.748","   5.763","  45.000","    0","    0"

"Total Elapsed Time (sec) = 30.114540"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 44.845276"
"Cumulative Package Energy_0 (mWh) = 12.457021"
"Average Package Power_0 (Watt) = 1.489157"

"Cumulative IA Energy_0 (Joules) = 22.446472"
"Cumulative IA Energy_0 (mWh) = 6.235131"
"Average Package IA_0 (Watt) = 0.745370"

"Cumulative DRAM Energy_0 (Joules) = 20.748352"
"Cumulative DRAM Energy_0 (mWh) = 5.763431"
"Average Package DRAM_0 (Watt) = 0.688981"
