"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"06:02:35:365","286536970126828","   1.001","   1.275"," 1496"," 1200"," 3100"," 1503","   1.171","   1.172","   0.325","   0.439","   0.439","   0.122"," 41","0"," 38"," 42","   0.714","   0.715","   0.199","  45.000","    0","    0"
"06:02:36:373","286539292439936","   2.009","   1.524"," 1933"," 1200"," 3700"," 2191","   1.495","   2.679","   0.744","   0.855","   1.301","   0.361"," 40","0"," 38"," 50","   0.682","   1.402","   0.389","  45.000","    0","    0"
"06:02:37:375","286541599367702","   3.010","   1.146"," 1482"," 1200"," 2800"," 1512","   0.975","   3.655","   1.015","   0.395","   1.696","   0.471"," 41","0"," 38"," 42","   0.663","   2.066","   0.574","  45.000","    0","    0"
"06:02:38:383","286543922283980","   4.018","   1.556"," 1862"," 1200"," 3700"," 2089","   1.504","   5.172","   1.437","   0.786","   2.489","   0.691"," 40","0"," 37"," 47","   0.696","   2.767","   0.769","  45.000","    0","    0"
"06:02:39:383","286546227010158","   5.018","   1.016"," 1594"," 1200"," 2900"," 1644","   0.973","   6.145","   1.707","   0.407","   2.896","   0.804"," 40","0"," 37"," 42","   0.655","   3.422","   0.951","  45.000","    0","    0"
"06:02:40:384","286548533884346","   6.020","   2.636"," 2879"," 1200"," 3800"," 3373","   3.651","   9.801","   2.723","   2.800","   5.700","   1.583"," 41","0"," 38"," 49","   0.747","   4.170","   1.158","  45.000","    0","    0"
"06:02:41:394","286550859184474","   7.029","   1.040"," 1571"," 1200"," 2600"," 1592","   1.078","  10.889","   3.025","   0.406","   6.109","   1.697"," 40","0"," 38"," 42","   0.690","   4.866","   1.352","  45.000","    0","    0"
"06:02:42:400","286553177814688","   8.035","   1.284"," 1578"," 1200"," 2900"," 1595","   1.070","  11.966","   3.324","   0.471","   6.583","   1.829"," 41","0"," 38"," 41","   0.662","   5.533","   1.537","  45.000","    0","    0"
"06:02:43:404","286555490499168","   9.039","   2.529"," 1546"," 1200"," 2900"," 1563","   1.482","  13.453","   3.737","   0.732","   7.318","   2.033"," 41","0"," 38"," 41","   0.749","   6.285","   1.746","  45.000","    0","    0"
"06:02:44:409","286557806325074","  10.044","   0.943"," 1412"," 1200"," 2500"," 1432","   0.905","  14.362","   3.990","   0.341","   7.661","   2.128"," 40","0"," 38"," 41","   0.654","   6.942","   1.928","  45.000","    0","    0"
"06:02:45:419","286560134331570","  11.055","   0.992"," 1468"," 1200"," 2500"," 1480","   1.018","  15.391","   4.275","   0.371","   8.036","   2.232"," 41","0"," 37"," 41","   0.685","   7.634","   2.121","  45.000","    0","    0"
"06:02:46:421","286562442672540","  12.057","   0.887"," 1410"," 1200"," 2500"," 1429","   0.888","  16.281","   4.523","   0.333","   8.369","   2.325"," 40","0"," 37"," 41","   0.652","   8.288","   2.302","  45.000","    0","    0"
"06:02:47:422","286564748244232","  13.057","   1.057"," 1579"," 1200"," 2900"," 1606","   1.007","  17.289","   4.802","   0.411","   8.780","   2.439"," 41","0"," 37"," 41","   0.671","   8.959","   2.489","  45.000","    0","    0"
"06:02:48:432","286567076114272","  14.068","   1.353"," 1807"," 1200"," 3600"," 1963","   1.243","  18.545","   5.151","   0.632","   9.419","   2.616"," 40","0"," 38"," 44","   0.665","   9.631","   2.675","  45.000","    0","    0"
"06:02:49:441","286569399278626","  15.076","   0.951"," 1550"," 1200"," 2600"," 1565","   1.169","  19.724","   5.479","   0.382","   9.804","   2.723"," 40","0"," 37"," 41","   0.730","  10.367","   2.880","  45.000","    0","    0"
