"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"05:49:47:439","284767686008216","   1.000","   2.762"," 1875"," 1200"," 3700"," 1966","   2.216","   2.217","   0.616","   1.326","   1.327","   0.369"," 47","0"," 41"," 48","   0.751","   0.751","   0.209","  45.000","    0","    0"
"05:49:48:443","284769999711142","   2.005","   9.303"," 2181"," 1200"," 4700"," 2333","   9.034","  11.289","   3.136","   7.236","   8.594","   2.387"," 67","0"," 42"," 69","   0.789","   1.544","   0.429","  45.000","    0","    0"
"05:49:49:446","284772309854084","   3.007","   6.998"," 1863"," 1200"," 4800"," 1957","   6.548","  17.855","   4.960","   4.524","  13.129","   3.647"," 46","0"," 42"," 68","   0.859","   2.405","   0.668","  45.000","    0","    0"
"05:49:50:447","284774615265568","   4.008","   8.696"," 1719"," 1200"," 4400"," 1785","   5.184","  23.042","   6.401","   3.668","  16.800","   4.667"," 46","0"," 42"," 64","   0.807","   3.213","   0.892","  45.000","    0","    0"
"05:49:51:448","284776921484186","   5.009","   2.740"," 1666"," 1200"," 3600"," 1685","   2.229","  25.274","   7.021","   0.993","  17.794","   4.943"," 46","0"," 42"," 50","   0.874","   4.088","   1.135","  45.000","    0","    0"
"05:49:52:456","284779245861686","   6.018","   1.163"," 1514"," 1200"," 2700"," 1551","   1.466","  26.753","   7.431","   0.407","  18.205","   5.057"," 44","0"," 42"," 46","   0.828","   4.923","   1.368","  45.000","    0","    0"
"05:49:53:457","284781551738032","   7.019","   1.885"," 2351"," 1200"," 3700"," 2865","   2.603","  29.358","   8.155","   1.467","  19.673","   5.465"," 45","0"," 42"," 53","   0.857","   5.781","   1.606","  45.000","    0","    0"
"05:49:54:461","284783863638990","   8.022","   1.020"," 1419"," 1200"," 3500"," 1419","   1.399","  30.762","   8.545","   0.346","  20.020","   5.561"," 45","0"," 42"," 46","   0.826","   6.611","   1.836","  45.000","    0","    0"
"05:49:55:461","284786169590414","   9.023","   1.407"," 2155"," 1200"," 4800"," 2210","   2.207","  32.970","   9.158","   1.251","  21.272","   5.909"," 44","0"," 42"," 51","   0.749","   7.360","   2.044","  45.000","    0","    0"
"05:49:56:463","284788476837010","  10.024","   1.054"," 1443"," 1200"," 2500"," 1459","   1.044","  34.016","   9.449","   0.378","  21.651","   6.014"," 44","0"," 42"," 45","   0.681","   8.042","   2.234","  45.000","    0","    0"
"05:49:57:469","284790795385990","  11.031","   1.554"," 2275"," 1200"," 3800"," 2475","   1.939","  35.967","   9.991","   1.151","  22.809","   6.336"," 49","0"," 42"," 49","   0.724","   8.771","   2.436","  45.000","    0","    0"
"05:49:58:474","284793110863244","  12.036","   1.487"," 2141"," 1200"," 3700"," 2169","   1.772","  37.748","  10.486","   1.050","  23.865","   6.629"," 45","0"," 42"," 52","   0.694","   9.468","   2.630","  45.000","    0","    0"
"05:49:59:475","284795416651738","  13.036","   1.063"," 1492"," 1200"," 2600"," 1515","   1.115","  38.864","  10.795","   0.402","  24.266","   6.741"," 44","0"," 42"," 45","   0.701","  10.170","   2.825","  45.000","    0","    0"
"05:50:00:475","284797721424486","  14.037","   1.218"," 1554"," 1200"," 2500"," 1578","   1.199","  40.063","  11.129","   0.449","  24.716","   6.866"," 44","0"," 42"," 45","   0.720","  10.890","   3.025","  45.000","    0","    0"
"05:50:01:476","284800027343272","  15.038","   1.136"," 1502"," 1200"," 2500"," 1515","   1.075","  41.139","  11.427","   0.441","  25.158","   6.988"," 44","0"," 42"," 45","   0.681","  11.572","   3.214","  45.000","    0","    0"
"05:50:02:484","284802350359308","  16.046","   1.486"," 1738"," 1200"," 2900"," 1838","   1.259","  42.409","  11.780","   0.648","  25.812","   7.170"," 44","0"," 42"," 46","   0.668","  12.245","   3.401","  45.000","    0","    0"
