"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"01:26:45:103","501193930083934","   1.007","  61.627"," 3714"," 1900"," 4200"," 4791","  61.646","  62.058","  17.238","  59.032","  59.428","  16.508"," 57","0"," 38"," 63","   2.250","   2.265","   0.629","  45.000","    0","    0"
"01:26:46:110","501196250125100","   2.014","  68.109"," 3599"," 2800"," 4100"," 4800","  59.348"," 121.820","  33.839","  56.328"," 116.148","  32.263"," 50","0"," 44"," 65","   2.535","   4.817","   1.338","  45.000","  450","  433"
"01:26:47:119","501198575554082","   3.023","  53.055"," 3280"," 2800"," 3700"," 4800","  41.067"," 163.268","  45.352","  37.138"," 153.632","  42.675"," 50","0"," 43"," 56","   2.784","   7.627","   2.119","  45.000","  800","  800"
"01:26:48:127","501200896983354","   4.031","  56.439"," 2953"," 2300"," 4300"," 4800","  35.714"," 199.252","  55.348","  30.045"," 183.904","  51.085"," 51","0"," 42"," 57","   2.931","  10.581","   2.939","  45.000","    0","    0"
"01:26:49:128","501203204355920","   5.032","  24.704"," 3698"," 1200"," 4400"," 4665","  33.237"," 232.537","  64.594","  31.404"," 215.354","  59.821"," 51","0"," 42"," 64","   1.439","  12.022","   3.339","  45.000","    0","    0"
"01:26:50:136","501205526079476","   6.040","  35.927"," 3567"," 2600"," 3700"," 4800","  41.317"," 274.172","  76.159","  38.536"," 254.187","  70.607"," 49","0"," 45"," 59","   2.171","  14.209","   3.947","  45.000","    0","    0"
"01:26:51:146","501207852417430","   7.049","  54.094"," 3049"," 2300"," 4100"," 4800","  37.711"," 312.249","  86.736","  33.363"," 287.873","  79.965"," 52","0"," 44"," 58","   2.923","  17.161","   4.767","  45.000","  700","  700"
"01:26:52:156","501210180170352","   8.060","  33.367"," 3018"," 1200"," 4100"," 4739","  26.189"," 338.707","  94.085","  22.809"," 310.917","  86.366"," 45","0"," 42"," 58","   2.194","  19.378","   5.383","  45.000","    0","    0"
"01:26:53:163","501212499473674","   9.066","   2.282"," 1721"," 1200"," 2900"," 1784","   1.778"," 340.497","  94.583","   0.854"," 311.777","  86.605"," 44","0"," 40"," 46","   0.792","  20.176","   5.604","  45.000","  400","  400"
"01:26:54:168","501214816157576","  10.072","   1.587"," 1799"," 1200"," 3600"," 1820","   2.881"," 343.394","  95.387","   0.864"," 312.646","  86.846"," 43","0"," 40"," 46","   0.688","  20.867","   5.796","  45.000","    0","    0"
