"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"04:19:58:220","350811923394286","   1.008","   1.589"," 1655"," 1200"," 3100"," 1706","   1.296","   1.307","   0.363","   0.578","   0.583","   0.162"," 34","0"," 31"," 35","   0.724","   0.730","   0.203","  45.000","    0","    0"
"04:19:59:234","350814259985416","   2.022","   1.726"," 1802"," 1200"," 3700"," 1997","   1.420","   2.747","   0.763","   0.794","   1.389","   0.386"," 34","0"," 31"," 43","   0.674","   1.413","   0.393","  45.000","    0","    0"
"04:20:00:244","350816585542554","   3.032","   2.014"," 2194"," 1200"," 3800"," 2323","   2.085","   4.852","   1.348","   1.389","   2.790","   0.775"," 34","0"," 31"," 40","   0.696","   2.116","   0.588","  45.000","    0","    0"
"04:20:01:252","350818907757504","   4.040","   2.567"," 2201"," 1200"," 3700"," 2593","   2.460","   7.331","   2.036","   1.686","   4.490","   1.247"," 34","0"," 31"," 40","   0.734","   2.855","   0.793","  45.000","    0","    0"
"04:20:02:258","350821226640288","   5.046","   1.654"," 1535"," 1200"," 3300"," 1544","   1.145","   8.483","   2.356","   0.527","   5.020","   1.394"," 34","0"," 31"," 35","   0.672","   3.532","   0.981","  45.000","    0","    0"
"04:20:03:259","350823533102124","   6.047","   1.812"," 1621"," 1200"," 3100"," 1661","   1.323","   9.808","   2.724","   0.605","   5.626","   1.563"," 34","0"," 31"," 35","   0.724","   4.256","   1.182","  45.000","    0","    0"
"04:20:04:266","350825852370940","   7.054","   1.271"," 1762"," 1200"," 3600"," 1930","   1.156","  10.971","   3.048","   0.568","   6.198","   1.722"," 34","0"," 30"," 39","   0.664","   4.925","   1.368","  45.000","    0","    0"
"04:20:05:270","350828166680506","   8.058","   1.487"," 1577"," 1200"," 2600"," 1589","   1.106","  12.082","   3.356","   0.510","   6.710","   1.864"," 35","0"," 30"," 34","   0.668","   5.596","   1.554","  45.000","    0","    0"
"04:20:06:272","350830474159748","   9.060","   1.144"," 1489"," 1200"," 2500"," 1505","   0.989","  13.073","   3.631","   0.417","   7.128","   1.980"," 33","0"," 30"," 35","   0.662","   6.259","   1.739","  45.000","    0","    0"
"04:20:07:279","350832794979624","  10.067","   1.305"," 1562"," 1200"," 3600"," 1611","   1.152","  14.233","   3.954","   0.459","   7.591","   2.109"," 34","0"," 31"," 35","   0.715","   6.980","   1.939","  45.000","    0","    0"
"04:20:08:288","350835120439578","  11.076","   2.227"," 1685"," 1200"," 3600"," 1806","   1.487","  15.735","   4.371","   0.803","   8.401","   2.334"," 35","0"," 31"," 37","   0.733","   7.720","   2.144","  45.000","    0","    0"
"04:20:09:290","350837427626050","  12.078","   1.119"," 1541"," 1200"," 2700"," 1554","   0.973","  16.709","   4.641","   0.397","   8.799","   2.444"," 33","0"," 30"," 35","   0.666","   8.387","   2.330","  45.000","    0","    0"
"04:20:10:292","350839735744864","  13.080","   1.751"," 2260"," 1200"," 3700"," 2401","   1.902","  18.614","   5.171","   1.275","  10.076","   2.799"," 34","0"," 30"," 40","   0.666","   9.054","   2.515","  45.000","    0","    0"
"04:20:11:292","350842040749296","  14.080","   2.297"," 2293"," 1200"," 3700"," 2672","   2.276","  20.891","   5.803","   1.628","  11.704","   3.251"," 34","0"," 31"," 41","   0.689","   9.744","   2.707","  45.000","    0","    0"
"04:20:12:299","350844361722034","  15.087","   1.271"," 1618"," 1200"," 2900"," 1636","   1.098","  21.997","   6.110","   0.496","  12.204","   3.390"," 34","0"," 31"," 34","   0.673","  10.422","   2.895","  45.000","  350","  333"
"04:20:13:306","350846682163936","  16.094","   1.235"," 1597"," 1200"," 2700"," 1624","   1.013","  23.017","   6.394","   0.436","  12.643","   3.512"," 34","0"," 30"," 35","   0.668","  11.095","   3.082","  45.000","    0","    0"
"04:20:14:313","350849000494838","  17.101","   1.790"," 1715"," 1200"," 3600"," 1853","   1.395","  24.421","   6.784","   0.702","  13.349","   3.708"," 34","0"," 31"," 38","   0.711","  11.810","   3.281","  45.000","    0","    0"
"04:20:15:320","350851321642090","  18.108","   1.443"," 1912"," 1200"," 3700"," 2246","   1.356","  25.786","   7.163","   0.761","  14.116","   3.921"," 39","0"," 31"," 40","   0.662","  12.477","   3.466","  45.000","    0","    0"
"04:20:16:322","350853629408460","  19.110","   1.507"," 1901"," 1200"," 4200"," 2072","   1.499","  27.288","   7.580","   0.836","  14.953","   4.154"," 34","0"," 31"," 43","   0.698","  13.177","   3.660","  45.000","  350","  333"
"04:20:17:322","350855934985944","  20.110","   1.739"," 1748"," 1200"," 3000"," 1830","   1.270","  28.560","   7.933","   0.674","  15.628","   4.341"," 34","0"," 31"," 34","   0.673","  13.850","   3.847","  45.000","  350","  333"
"04:20:18:329","350858253722440","  21.117","   3.111"," 1467"," 1200"," 3600"," 1476","   1.600","  30.170","   8.380","   0.830","  16.463","   4.573"," 34","0"," 31"," 35","   0.681","  14.536","   4.038","  45.000","    0","    0"
"04:20:19:339","350860581245554","  22.127","   3.720"," 1498"," 1200"," 3000"," 1516","   1.872","  32.061","   8.906","   1.023","  17.497","   4.860"," 34","0"," 31"," 35","   0.701","  15.243","   4.234","  45.000","    0","    0"
"04:20:20:344","350862896499304","  23.132","   3.908"," 1874"," 1200"," 3900"," 1937","   2.747","  34.821","   9.673","   1.950","  19.456","   5.404"," 34","0"," 31"," 42","   0.661","  15.908","   4.419","  45.000","    0","    0"
"04:20:21:344","350865201416746","  24.132","  11.796"," 3840"," 1200"," 4400"," 4401","  24.041","  58.872","  16.353","  23.022","  42.487","  11.802"," 46","0"," 31"," 56","   0.792","  16.700","   4.639","  45.000","  350","    0"
"04:20:22:354","350867526692264","  25.142","  17.565"," 3372"," 1200"," 4100"," 4086","  15.790","  74.807","  20.780","  14.785","  57.409","  15.947"," 36","0"," 33"," 58","   0.891","  17.598","   4.888","  45.000","    0","    0"
"04:20:23:356","350869833383082","  26.144","  14.980"," 2458"," 1200"," 3700"," 2829","   7.077","  81.892","  22.748","   6.213","  63.630","  17.675"," 35","0"," 33"," 46","   0.797","  18.396","   5.110","  45.000","    0","    0"
"04:20:24:359","350872144041644","  27.147","   5.147"," 2314"," 1200"," 4500"," 2517","   4.597","  86.503","  24.029","   3.697","  67.338","  18.705"," 36","0"," 32"," 54","   0.766","  19.164","   5.323","  45.000","    0","    0"
"04:20:25:366","350874462041824","  28.154","   6.768"," 3355"," 1200"," 4700"," 3601","  15.699"," 102.298","  28.416","  14.744","  82.172","  22.825"," 36","0"," 33"," 57","   0.686","  19.855","   5.515","  45.000","    0","    0"
"04:20:26:374","350876783063958","  29.162","   5.339"," 1942"," 1200"," 3700"," 2066","   3.115"," 105.436","  29.288","   2.301","  84.489","  23.469"," 36","0"," 33"," 43","   0.725","  20.585","   5.718","  45.000","    0","    0"
"04:20:27:381","350879100652672","  30.169","  11.112"," 2235"," 1200"," 3800"," 2441","   6.457"," 111.931","  31.092","   5.540","  90.062","  25.017"," 36","0"," 33"," 42","   0.831","  21.421","   5.950","  45.000","    0","    0"

"Total Elapsed Time (sec) = 30.168896"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 111.930664"
"Cumulative Package Energy_0 (mWh) = 31.091851"
"Average Package Power_0 (Watt) = 3.710135"

"Cumulative IA Energy_0 (Joules) = 90.061829"
"Cumulative IA Energy_0 (mWh) = 25.017175"
"Average Package IA_0 (Watt) = 2.985254"

"Cumulative DRAM Energy_0 (Joules) = 21.421021"
"Cumulative DRAM Energy_0 (mWh) = 5.950283"
"Average Package DRAM_0 (Watt) = 0.710037"
