"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"18:15:10:810","267206492453902","   1.010","   1.590"," 1522"," 1200"," 2500"," 1530","   1.233","   1.246","   0.346","   0.506","   0.511","   0.142"," 36","0"," 32"," 36","   0.724","   0.732","   0.203","  45.000","    0","    0"
"18:15:11:819","267208816971438","   2.019","   1.838"," 1965"," 1200"," 3700"," 2131","   1.625","   2.885","   0.801","   1.003","   1.523","   0.423"," 36","0"," 32"," 46","   0.679","   1.417","   0.394","  45.000","    0","    0"
"18:15:12:820","267211122385600","   3.020","   2.299"," 2339"," 1200"," 3700"," 2757","   2.421","   5.307","   1.474","   1.651","   3.175","   0.882"," 36","0"," 33"," 42","   0.741","   2.158","   0.599","  45.000","    0","    0"
"18:15:13:820","267213427491990","   4.020","   1.216"," 1529"," 1200"," 2900"," 1543","   0.985","   6.293","   1.748","   0.408","   3.583","   0.995"," 36","0"," 32"," 36","   0.663","   2.822","   0.784","  45.000","    0","    0"
"18:15:14:829","267215750430176","   5.029","   0.931"," 1440"," 1200"," 2500"," 1456","   0.871","   7.171","   1.992","   0.325","   3.910","   1.086"," 36","0"," 32"," 36","   0.655","   3.482","   0.967","  45.000","    0","    0"
"18:15:15:830","267218056884018","   6.030","   1.006"," 1473"," 1200"," 2500"," 1478","   0.914","   8.086","   2.246","   0.352","   4.263","   1.184"," 36","0"," 32"," 36","   0.659","   4.142","   1.151","  45.000","    0","    0"
"18:15:16:836","267220375723918","   7.036","   1.927"," 1871"," 1200"," 3700"," 1993","   1.538","   9.633","   2.676","   0.924","   5.193","   1.443"," 37","0"," 32"," 37","   0.669","   4.815","   1.338","  45.000","    0","    0"
"18:15:17:839","267222685990416","   8.039","   1.590"," 2123"," 1200"," 3800"," 2235","   1.702","  11.340","   3.150","   1.083","   6.279","   1.744"," 36","0"," 33"," 41","   0.670","   5.487","   1.524","  45.000","    0","    0"
"18:15:18:845","267225003384192","   9.045","   1.138"," 1566"," 1200"," 2500"," 1585","   1.109","  12.455","   3.460","   0.437","   6.719","   1.866"," 36","0"," 32"," 36","   0.706","   6.197","   1.721","  45.000","    0","    0"
"18:15:19:853","267227326645114","  10.053","   1.054"," 1533"," 1200"," 2500"," 1559","   0.933","  13.396","   3.721","   0.376","   7.098","   1.972"," 35","0"," 32"," 36","   0.660","   6.862","   1.906","  45.000","    0","    0"
"18:15:20:857","267229638316548","  11.056","   1.006"," 1489"," 1200"," 2500"," 1492","   1.039","  14.438","   4.011","   0.370","   7.468","   2.075"," 36","0"," 32"," 36","   0.705","   7.570","   2.103","  45.000","    0","    0"
"18:15:21:864","267231959142522","  12.064","   1.217"," 1647"," 1200"," 2800"," 1679","   1.040","  15.486","   4.302","   0.476","   7.948","   2.208"," 36","0"," 32"," 36","   0.661","   8.236","   2.288","  45.000","    0","    0"
"18:15:22:865","267234266641714","  13.065","   2.005"," 2453"," 1200"," 3700"," 2933","   2.250","  17.740","   4.928","   1.614","   9.565","   2.657"," 36","0"," 33"," 43","   0.684","   8.921","   2.478","  45.000","    0","    0"
"18:15:23:867","267236573706010","  14.067","   1.322"," 1619"," 1200"," 3100"," 1639","   1.061","  18.802","   5.223","   0.484","  10.049","   2.791"," 36","0"," 32"," 36","   0.663","   9.585","   2.662","  45.000","    0","    0"
"18:15:24:877","267238901548128","  15.077","   0.901"," 1533"," 1200"," 2500"," 1552","   0.895","  19.707","   5.474","   0.345","  10.397","   2.888"," 35","0"," 33"," 36","   0.656","  10.248","   2.847","  45.000","    0","    0"
"18:15:25:881","267241213694400","  16.081","   1.166"," 1526"," 1200"," 2500"," 1537","   1.090","  20.801","   5.778","   0.422","  10.821","   3.006"," 35","0"," 32"," 36","   0.705","  10.955","   3.043","  45.000","    0","    0"
"18:15:26:883","267243522484234","  17.083","   1.644"," 2045"," 1200"," 3700"," 2208","   1.548","  22.352","   6.209","   0.959","  11.783","   3.273"," 37","0"," 32"," 38","   0.666","  11.623","   3.229","  45.000","    0","    0"
"18:15:27:890","267245842972890","  18.090","   1.529"," 2054"," 1200"," 3800"," 2079","   1.662","  24.027","   6.674","   0.940","  12.729","   3.536"," 36","0"," 32"," 43","   0.716","  12.344","   3.429","  45.000","    0","    0"
"18:15:28:898","267248166247034","  19.098","   1.170"," 1517"," 1200"," 2500"," 1541","   0.994","  25.029","   6.953","   0.435","  13.168","   3.658"," 35","0"," 32"," 36","   0.660","  13.010","   3.614","  45.000","    0","    0"
"18:15:29:904","267250482825728","  20.104","   0.967"," 1478"," 1200"," 2500"," 1496","   0.900","  25.934","   7.204","   0.349","  13.519","   3.755"," 36","0"," 32"," 36","   0.656","  13.670","   3.797","  45.000","    0","    0"
"18:15:30:910","267252801849730","  21.110","   1.048"," 1499"," 1200"," 2500"," 1518","   0.942","  26.882","   7.467","   0.385","  13.907","   3.863"," 36","0"," 32"," 36","   0.661","  14.335","   3.982","  45.000","    0","    0"
"18:15:31:911","267255107563186","  22.111","   1.472"," 1638"," 1200"," 2900"," 1668","   1.116","  27.998","   7.777","   0.527","  14.435","   4.010"," 36","0"," 32"," 36","   0.668","  15.004","   4.168","  45.000","    0","    0"
"18:15:32:916","267257422842728","  23.116","   2.335"," 2345"," 1200"," 3700"," 2768","   2.367","  30.376","   8.438","   1.698","  16.141","   4.484"," 36","0"," 32"," 42","   0.689","  15.696","   4.360","  45.000","    0","    0"
"18:15:33:920","267259735796860","  24.120","   1.108"," 1550"," 1200"," 2500"," 1558","   0.961","  31.341","   8.706","   0.395","  16.538","   4.594"," 35","0"," 32"," 36","   0.660","  16.359","   4.544","  45.000","    0","    0"
"18:15:34:924","267262048715730","  25.124","   0.931"," 1427"," 1200"," 2500"," 1441","   0.879","  32.223","   8.951","   0.331","  16.870","   4.686"," 35","0"," 32"," 36","   0.656","  17.017","   4.727","  45.000","    0","    0"
"18:15:35:932","267264371823090","  26.132","   1.094"," 1510"," 1200"," 2500"," 1526","   1.066","  33.298","   9.249","   0.392","  17.266","   4.796"," 36","0"," 32"," 36","   0.705","  17.728","   4.925","  45.000","    0","    0"
"18:15:36:935","267266680943684","  27.134","   2.102"," 2176"," 1200"," 3700"," 2323","   1.972","  35.274","   9.798","   1.347","  18.615","   5.171"," 41","0"," 32"," 41","   0.672","  18.401","   5.112","  45.000","    0","    0"
"18:15:37:940","267268997098300","  28.140","   2.037"," 1587"," 1200"," 3700"," 1596","   1.384","  36.665","  10.185","   0.713","  19.333","   5.370"," 35","0"," 32"," 40","   0.730","  19.135","   5.315","  45.000","    0","    0"
"18:15:38:942","267271305571136","  29.142","   1.148"," 1566"," 1200"," 2500"," 1586","   1.134","  37.801","  10.500","   0.445","  19.778","   5.494"," 36","0"," 32"," 36","   0.707","  19.844","   5.512","  45.000","    0","    0"
"18:15:39:948","267273622755812","  30.147","   1.344"," 1609"," 1200"," 2900"," 1635","   1.068","  38.876","  10.799","   0.492","  20.273","   5.631"," 35","0"," 32"," 36","   0.662","  20.509","   5.697","  45.000","    0","    0"
"18:15:40:956","267275946493308","  31.156","   0.972"," 1504"," 1200"," 2500"," 1526","   0.908","  39.792","  11.053","   0.363","  20.638","   5.733"," 35","0"," 32"," 36","   0.658","  21.172","   5.881","  45.000","    0","    0"
"18:15:41:963","267278267124336","  32.163","   1.255"," 1703"," 1200"," 2900"," 1749","   1.201","  41.001","  11.389","   0.503","  21.145","   5.874"," 35","0"," 32"," 36","   0.713","  21.890","   6.081","  45.000","    0","    0"
"18:15:42:973","267280593304336","  33.173","   2.164"," 2529"," 1200"," 3700"," 3096","   2.383","  43.407","  12.058","   1.751","  22.913","   6.365"," 36","0"," 32"," 42","   0.690","  22.586","   6.274","  45.000","    0","    0"
"18:15:43:983","267282920754936","  34.183","   1.043"," 1451"," 1200"," 2600"," 1467","   0.912","  44.329","  12.314","   0.355","  23.271","   6.464"," 36","0"," 32"," 36","   0.657","  23.250","   6.458","  45.000","    0","    0"
"18:15:44:989","267285236955396","  35.188","   1.250"," 1614"," 1200"," 3600"," 1622","   1.096","  45.431","  12.620","   0.473","  23.746","   6.596"," 36","0"," 32"," 36","   0.688","  23.942","   6.650","  45.000","  350","  333"
"18:15:45:996","267287557059004","  36.195","   1.083"," 1451"," 1200"," 2500"," 1455","   0.984","  46.422","  12.895","   0.368","  24.116","   6.699"," 35","0"," 32"," 36","   0.679","  24.626","   6.840","  45.000","    0","    0"
