"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"00:28:25:034","318802403181362","   1.007","   1.639"," 1771"," 1200"," 2900"," 1878","   1.367","   1.376","   0.382","   0.651","   0.655","   0.182"," 33","0"," 30"," 34","   0.722","   0.727","   0.202","  45.000","    0","    0"
"00:28:26:047","318804735603580","   2.019","   1.904"," 1898"," 1200"," 3700"," 2097","   1.561","   2.956","   0.821","   0.936","   1.603","   0.445"," 33","0"," 30"," 41","   0.676","   1.412","   0.392","  45.000","    0","    0"
"00:28:27:047","318807041585188","   3.020","   2.353"," 2340"," 1200"," 3700"," 2779","   2.335","   5.294","   1.471","   1.697","   3.301","   0.917"," 32","0"," 30"," 40","   0.692","   2.104","   0.584","  45.000","    0","    0"
"00:28:28:049","318809348801614","   4.021","   1.294"," 1570"," 1200"," 2700"," 1601","   1.145","   6.440","   1.789","   0.460","   3.762","   1.045"," 32","0"," 30"," 34","   0.713","   2.818","   0.783","  45.000","    0","    0"
"00:28:29:050","318811655935140","   5.023","   2.003"," 2265"," 1200"," 3800"," 2417","   2.190","   8.633","   2.398","   1.452","   5.215","   1.449"," 33","0"," 30"," 39","   0.721","   3.539","   0.983","  45.000","    0","    0"
"00:28:30:059","318813980789856","   6.032","   1.023"," 1566"," 1200"," 2600"," 1603","   0.936","   9.578","   2.660","   0.384","   5.603","   1.556"," 33","0"," 30"," 33","   0.659","   4.205","   1.168","  45.000","    0","    0"
"00:28:31:065","318816299037984","   7.038","   1.506"," 1668"," 1200"," 2900"," 1676","   1.161","  10.745","   2.985","   0.572","   6.178","   1.716"," 33","0"," 30"," 34","   0.668","   4.877","   1.355","  45.000","    0","    0"
"00:28:32:075","318818624698300","   8.047","   1.369"," 1602"," 1200"," 2800"," 1627","   1.046","  11.801","   3.278","   0.476","   6.659","   1.850"," 33","0"," 30"," 33","   0.665","   5.548","   1.541","  45.000","    0","    0"
"00:28:33:076","318820930623354","   9.048","   1.469"," 1731"," 1200"," 2900"," 1745","   1.269","  13.071","   3.631","   0.569","   7.228","   2.008"," 33","0"," 30"," 33","   0.719","   6.267","   1.741","  45.000","    0","    0"
"00:28:34:077","318823237474740","  10.049","   1.221"," 1591"," 1200"," 2900"," 1627","   1.001","  14.074","   3.909","   0.440","   7.669","   2.130"," 33","0"," 29"," 33","   0.661","   6.930","   1.925","  45.000","    0","    0"
"00:28:35:079","318825546834284","  11.052","   1.276"," 1574"," 1200"," 2700"," 1609","   1.124","  15.200","   4.222","   0.455","   8.125","   2.257"," 33","0"," 30"," 33","   0.712","   7.643","   2.123","  45.000","    0","    0"
"00:28:36:086","318827867048580","  12.059","   1.915"," 2628"," 1200"," 4400"," 3076","   2.741","  17.960","   4.989","   2.097","  10.237","   2.844"," 33","0"," 30"," 52","   0.697","   8.345","   2.318","  45.000","    0","    0"
"00:28:37:096","318830193923676","  13.069","   2.168"," 2436"," 1200"," 3700"," 2919","   2.288","  20.271","   5.631","   1.657","  11.910","   3.308"," 34","0"," 30"," 40","   0.686","   9.038","   2.510","  45.000","    0","    0"
"00:28:38:098","318832502830166","  14.071","   1.925"," 1440"," 1200"," 2700"," 1450","   1.169","  21.443","   5.956","   0.524","  12.435","   3.454"," 33","0"," 30"," 33","   0.725","   9.764","   2.712","  45.000","    0","    0"
"00:28:39:099","318834809079132","  15.072","   1.817"," 2294"," 1200"," 3800"," 2454","   2.096","  23.541","   6.539","   1.366","  13.802","   3.834"," 32","0"," 30"," 39","   0.716","  10.480","   2.911","  45.000","    0","    0"
"00:28:40:102","318837119487484","  16.074","   1.191"," 1576"," 1200"," 2900"," 1595","   1.012","  24.555","   6.821","   0.443","  14.246","   3.957"," 32","0"," 29"," 33","   0.663","  11.145","   3.096","  45.000","    0","    0"
"00:28:41:112","318839446682074","  17.084","   1.193"," 1566"," 1200"," 3000"," 1597","   1.002","  25.567","   7.102","   0.444","  14.694","   4.082"," 33","0"," 30"," 35","   0.662","  11.814","   3.282","  45.000","    0","    0"
"00:28:42:114","318841754476146","  18.086","   1.145"," 1579"," 1200"," 2800"," 1607","   1.094","  26.663","   7.406","   0.426","  15.121","   4.200"," 32","0"," 29"," 33","   0.709","  12.524","   3.479","  45.000","    0","    0"
"00:28:43:119","318844072071854","  19.092","   1.143"," 1599"," 1200"," 2600"," 1632","   0.966","  27.634","   7.676","   0.412","  15.536","   4.316"," 34","0"," 30"," 33","   0.662","  13.190","   3.664","  45.000","    0","    0"
"00:28:44:127","318846393404068","  20.099","   1.159"," 1558"," 1200"," 2500"," 1576","   1.090","  28.732","   7.981","   0.416","  15.955","   4.432"," 33","0"," 30"," 33","   0.712","  13.908","   3.863","  45.000","    0","    0"
"00:28:45:136","318848718269732","  21.109","   1.181"," 1592"," 1200"," 2900"," 1616","   1.018","  29.759","   8.266","   0.445","  16.403","   4.557"," 33","0"," 30"," 34","   0.661","  14.575","   4.049","  45.000","    0","    0"
"00:28:46:137","318851023760488","  22.109","   1.141"," 1529"," 1200"," 2500"," 1545","   0.977","  30.737","   8.538","   0.412","  16.816","   4.671"," 33","0"," 30"," 33","   0.663","  15.238","   4.233","  45.000","    0","    0"
"00:28:47:138","318853330525316","  23.110","   2.387"," 2378"," 1200"," 3700"," 2853","   2.378","  33.117","   9.199","   1.742","  18.560","   5.155"," 33","0"," 30"," 40","   0.699","  15.938","   4.427","  45.000","    0","    0"
"00:28:48:138","318855635997154","  24.111","   1.080"," 1549"," 1200"," 2900"," 1576","   0.959","  34.077","   9.466","   0.402","  18.961","   5.267"," 33","0"," 29"," 33","   0.660","  16.599","   4.611","  45.000","    0","    0"
"00:28:49:145","318857955996662","  25.118","   1.896"," 2405"," 1200"," 3800"," 2544","   2.257","  36.350","  10.097","   1.528","  20.500","   5.694"," 33","0"," 30"," 39","   0.705","  17.309","   4.808","  45.000","    0","    0"
"00:28:50:153","318860277252616","  26.125","   1.145"," 1498"," 1200"," 2700"," 1510","   1.000","  37.358","  10.377","   0.398","  20.901","   5.806"," 34","0"," 30"," 33","   0.687","  18.001","   5.000","  45.000","  350","  333"
"00:28:51:159","318862594265974","  27.131","   1.172"," 1488"," 1200"," 3100"," 1496","   1.013","  38.376","  10.660","   0.394","  21.297","   5.916"," 33","0"," 30"," 33","   0.684","  18.689","   5.191","  45.000","    0","    0"
"00:28:52:159","318864900354284","  28.132","   1.325"," 1615"," 1200"," 2900"," 1646","   1.142","  39.519","  10.978","   0.479","  21.777","   6.049"," 33","0"," 30"," 33","   0.700","  19.390","   5.386","  45.000","    0","    0"
"00:28:53:160","318867206234532","  29.133","   1.644"," 1762"," 1200"," 2900"," 1803","   1.347","  40.867","  11.352","   0.638","  22.415","   6.227"," 33","0"," 29"," 34","   0.720","  20.110","   5.586","  45.000","  350","  333"
"00:28:54:162","318869514480288","  30.135","   1.906"," 2310"," 1200"," 4400"," 2574","   2.292","  43.163","  11.990","   1.679","  24.098","   6.694"," 33","0"," 30"," 50","   0.667","  20.778","   5.772","  45.000","  350","  333"

"Total Elapsed Time (sec) = 30.134515"
"Measured RDTSC Frequency (GHz) = 2.304"

"Cumulative Package Energy_0 (Joules) = 43.163330"
"Cumulative Package Energy_0 (mWh) = 11.989814"
"Average Package Power_0 (Watt) = 1.432355"

"Cumulative IA Energy_0 (Joules) = 24.097900"
"Cumulative IA Energy_0 (mWh) = 6.693861"
"Average Package IA_0 (Watt) = 0.799678"

"Cumulative DRAM Energy_0 (Joules) = 20.778137"
"Cumulative DRAM Energy_0 (mWh) = 5.771705"
"Average Package DRAM_0 (Watt) = 0.689513"
